"scenario_id","B_target","H_target","B_actual","H_actual","V_delta","k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,41,1.07317397061137,1.06000360202226,1.06002006498299,3.6020222560218e-06,3.60202225612142e-06,-9.96199684430519e-17,5.60215093354469e-08,5.60215093354469e-08,1.06000005602151,3.54600074668635e-06,0.984447206220952,64.2971297765922,0.00110788505104027,0.000136652246396278,0.000468294356147245,5.30689517573007e-05,0.000157781594346533,0.000462210563613132,0.00439759306551943
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,42,1.07143382706146,1.0600054664263,1.06001975187709,5.46642630094851e-06,5.46642630093603e-06,1.24818775107394e-17,4.21811963574978e-08,4.21811963574978e-08,1.0600000421812,5.42424510459101e-06,0.992283588210056,129.593913236101,0.00140936404787282,0.000118576552428516,0.000575025976467733,4.60492491439011e-05,0.000199423064258326,0.000555073387926302,0.035572241641588
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,43,1.06978708581715,1.06000262291508,1.06001485349371,2.62291508090762e-06,2.6229150810275e-06,-1.19882690607269e-16,3.08103526260536e-08,3.08103526260536e-08,1.06000003081035,2.59210472828156e-06,0.988253393009052,85.1309659691999,0.00094824514815174,0.000101341588412743,0.000375470837594174,3.93560443264736e-05,0.000132558089031805,0.000359993765316483,0.160549945704576
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,44,1.06817969418465,1.06000412988552,1.06001434934089,4.12988552001003e-06,4.12988552013308e-06,-1.23046782181738e-16,2.16189525236194e-08,2.16189525236194e-08,1.06000002161895,4.10826656748642e-06,0.99476524169523,191.030787245497,0.00120500966034207,8.4890031852233e-05,0.000456879442901133,3.29670760916565e-05,0.000170370544342557,0.000460658768566263,0.03885141739562
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,45,1.06667103039022,1.06000212631137,1.06001046244147,2.12631137053165e-06,2.12631137049809e-06,3.35585983372681e-17,1.43533237605375e-08,1.43533237605375e-08,1.06000001435332,2.11195804677112e-06,0.993249660440395,148.140695911679,0.000847118806359072,6.9169655583301e-05,0.000322957683191138,2.6862062000609e-05,0.000119630638018365,0.000311331318758332,0.0581981864951417
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,46,1.06520900156053,1.06000173113215,1.06000824022019,1.73113215362619e-06,1.73113215380061e-06,-1.7442208328979e-16,8.79107164161461e-09,8.79107164161461e-09,1.06000000879107,1.72234108198458e-06,0.994921779008494,196.919354567817,0.000768534925442073,5.41327739347573e-05,0.000217739658180314,2.10224833048244e-05,0.000109597232193189,0.000225605900813232,-0.0841452371647198
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,47,1.06381237100836,1.06000152230592,1.0600062858668,1.52230591732305e-06,1.52230591732433e-06,-1.28029029977487e-18,4.73679177067985e-09,4.73679177067985e-09,1.06000000473679,1.51756912555237e-06,0.996888410064772,321.379108692499,0.000725069447531661,3.97357595904069e-05,0.000289966952020545,1.54313973194988e-05,0.000104405271425933,0.000296645927333008,-0.30749170133346
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,48,1.06249893304305,1.06000085524103,1.06000397783828,8.5524103154988e-07,8.55241031674138e-07,-1.24257933417193e-16,2.01843615382557e-09,2.01843615382557e-09,1.06000000201844,8.53222595396055e-07,0.997639921286087,423.714681254064,0.000569386639361056,2.59386208437379e-05,0.000252359550591198,1.00732732502284e-05,8.06986465775162e-05,0.000262432823841427,-0.0250394617840344
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,49,1.0612222799824,1.06000037375016,1.06000190113295,3.73750155269192e-07,3.73750155372893e-07,-1.03700761424686e-16,4.8422291736923e-10,4.8422291736923e-10,1.06000000048422,3.73265932351823e-07,0.998704420826205,771.855568711549,0.000374530314815847,1.2704630617341e-05,0.000155343302686857,4.93384812256083e-06,5.32328014235547e-05,0.000160277150809418,-0.131580721330181
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,50,1.06,1.06,1.06,1.11022302462516e-15,1.0609877016922e-28,1.11022302462505e-15,0,0,1.06,1.11022302462516e-15,NA,NA,5.99977706894976e-15,0,1.85268467234323e-15,0,8.48496610212385e-16,1.85268467234323e-15,NA
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,1,9.77200521944052,1.18326636404479,1.19400228761404,0.123266364044795,0.123266364044795,-6.93889390390723e-17,0.0614587342782091,0.0614587342782091,1.12145873427821,0.0618076297665858,0.501415209619754,2.00567690650441,0.147103590393246,0.143130167188483,0.0675847876692925,0.0695847876692925,0.00266583320308429,0.00733333333333333,0.991936692888785
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,2,3.59501844041654,1.08274472354054,1.08588506568663,0.0227447235405398,0.0227447235405399,-1.38777878078145e-16,0.0147439529130564,0.0147439529130564,1.07474395291306,0.0080007706274834,0.351763810767933,1.54264759760582,0.0982478332733248,0.0701045716841548,0.0573043492747246,0.034082344980878,0.00562020066090111,0.0232220042938467,0.942847504578422
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,3,2.4796196214536,1.07194893260749,1.07370852096855,0.011948932607492,0.0119489326074921,-1.75207071073658e-16,0.00628267592302114,0.00628267592302114,1.06628267592302,0.00566625668447083,0.474206096109212,1.90188587695704,0.0773055401156076,0.0457627065160455,0.0465650290599624,0.0222481974180731,0.00556139353999216,0.0243168316418893,0.922053469928177
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,4,2.00159417126814,1.06674553324521,1.06791409404274,0.00674553324521399,0.00674553324521411,-1.28369537222284e-16,0.00338522182769394,0.00338522182769394,1.06338522182769,0.00336031141752005,0.49815356256738,1.99264142456778,0.0619826087990021,0.0335917739319909,0.0327577196709848,0.0163311236366707,0.00502556896806244,0.0173280620455406,0.89030872685892
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,5,1.74725078342113,1.06393280677753,1.06478695424833,0.00393280677752617,0.00393280677752621,-4.25007251614318e-17,0.00207336837839856,0.00207336837839856,1.0620733683784,0.00185943839912761,0.472801870092698,1.89682008199807,0.0500990966988177,0.0262892143815581,0.0297704005578438,0.0127808793678292,0.00421223117693049,0.0184723977503496,0.878428983686733
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,6,1.59057030052329,1.06263094300871,1.0632908672056,0.00263094300870836,0.00263094300870837,-3.90312782094782e-18,0.00137655733216036,0.00137655733216036,1.06137655733216,0.00125438567654801,0.476781774594135,1.9112484073434,0.0445706790070275,0.0214208413479362,0.029067672494727,0.0104140498552683,0.00413769660125709,0.0186536226394588,0.832356877013066
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,7,1.49508642350406,1.06208552561719,1.06262677673955,0.00208552561719033,0.00208552561719031,1.86482773667507e-17,0.000965900259929184,0.000965900259929184,1.06096590025993,0.00111962535726115,0.53685524072801,2.15915214407669,0.0395984041864717,0.0179434320382063,0.0280307028400513,0.00872345734629614,0.00380629497119691,0.0193072454937552,0.820235744103884
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,8,1.42389302297763,1.06141938073128,1.06187247278409,0.00141938073127967,0.00141938073127973,-5.98479599211998e-17,0.000705521184316175,0.000705521184316175,1.06070552118432,0.000713859546963498,0.502937324166647,2.0118187275346,0.032990653495496,0.0153353750559089,0.0204148382041367,0.00745551296456705,0.00314134501474845,0.0129593252395696,0.820433946349431
"joint_BH_m50_T240_B3_H3",3,3,3,2.86872179354433,1.02431223797015,9,1.37138034675651,1.06099462539964,1.06138260755133,0.000994625399635352,0.000994625399635461,-1.09504419421036e-16,0.000531219668356649,0.000531219668356649,1.06053121966836,0.000463405731278703,0.465909810315116,1.87234294752728,0.0267379344871701,0.0133068862918998,0.0158802348150756,0.00646933400099998,0.00245603631592461,0.00941090081407563,0.829661154835246
