"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.29011607402771,4.40918438209563,1.27758093762742,1.27288954774085,2.57952996685188
3,1.27898420845203,2.2728734651799,1.27758093762742,1.27288954774085,2.57952996685188
5,1.28211704096991,1.89448608016411,1.27758093762742,1.27288954774085,2.57952996685188
7,1.29020242847015,1.75674587672387,1.27758093762742,1.27288954774085,2.57952996685188
9,1.29974156647584,1.69299009706775,1.27758093762742,1.27288954774085,2.57952996685188
11,1.31467644170015,1.67265438305122,1.27758093762742,1.27288954774085,2.57952996685188
13,1.33334954330216,1.67019097943786,1.27758093762742,1.27288954774085,2.57952996685188
15,1.35714383653711,1.68575834727026,1.27758093762742,1.27288954774085,2.57952996685188
17,1.38511341368814,1.7089489645717,1.27758093762742,1.27288954774085,2.57952996685188
19,1.42027838368996,1.74323012792909,1.27758093762742,1.27288954774085,2.57952996685188
21,1.45827976398023,1.78111446859391,1.27758093762742,1.27288954774085,2.57952996685188
23,1.50881764138428,1.83336991746037,1.27758093762742,1.27288954774085,2.57952996685188
25,1.56486153660699,1.88732063236593,1.27758093762742,1.27288954774085,2.57952996685188
27,1.63120591080961,1.95028178234903,1.27758093762742,1.27288954774085,2.57952996685188
29,1.71256583678227,2.02193831821698,1.27758093762742,1.27288954774085,2.57952996685188
31,1.80753202336223,2.10011883437404,1.27758093762742,1.27288954774085,2.57952996685188
33,1.92528635477985,2.18998126010756,1.27758093762742,1.27288954774085,2.57952996685188
35,2.06347789509378,2.28562736802972,1.27758093762742,1.27288954774085,2.57952996685188
37,2.23172192621276,2.39190655638239,1.27758093762742,1.27288954774085,2.57952996685188
39,2.44780746402557,2.51317021497761,1.27758093762742,1.27288954774085,2.57952996685188
