"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.39451654691261,20.3865574339132,2.37219513503807,2.0585272491961,2.60072154883726
2,2.11303540122003,5.68405240938903,2.37219513503807,2.0585272491961,2.60072154883726
3,2.08995838520417,3.89588359896155,2.37219513503807,2.0585272491961,2.60072154883726
4,2.08099972407613,3.26313859474459,2.37219513503807,2.0585272491961,2.60072154883726
5,2.07731106772558,2.95259524752396,2.37219513503807,2.0585272491961,2.60072154883726
6,2.07559529503057,2.76827761617369,2.37219513503807,2.0585272491961,2.60072154883726
7,2.07496342482836,2.64764437655649,2.37219513503807,2.0585272491961,2.60072154883726
8,2.07610583649117,2.56720433918742,2.37219513503807,2.0585272491961,2.60072154883726
9,2.07755836294558,2.50831398622139,2.37219513503807,2.0585272491961,2.60072154883726
10,2.07933741008117,2.46626510233614,2.37219513503807,2.0585272491961,2.60072154883726
11,2.08182976067412,2.43452226321283,2.37219513503807,2.0585272491961,2.60072154883726
12,2.08476947080835,2.41037017578174,2.37219513503807,2.0585272491961,2.60072154883726
13,2.08867446885268,2.39212010502009,2.37219513503807,2.0585272491961,2.60072154883726
14,2.09315945694384,2.37938695188614,2.37219513503807,2.0585272491961,2.60072154883726
15,2.09676449925434,2.36798722956354,2.37219513503807,2.0585272491961,2.60072154883726
16,2.10224795760219,2.36159611447744,2.37219513503807,2.0585272491961,2.60072154883726
17,2.10823874917091,2.35709809647151,2.37219513503807,2.0585272491961,2.60072154883726
18,2.11366563926668,2.35362900800476,2.37219513503807,2.0585272491961,2.60072154883726
19,2.12058512097865,2.35296789878161,2.37219513503807,2.0585272491961,2.60072154883726
20,2.12797744866429,2.35323939724129,2.37219513503807,2.0585272491961,2.60072154883726
21,2.13473733457679,2.35411421260839,2.37219513503807,2.0585272491961,2.60072154883726
22,2.14283865070049,2.35667073372668,2.37219513503807,2.0585272491961,2.60072154883726
23,2.15091766687737,2.35952119660144,2.37219513503807,2.0585272491961,2.60072154883726
24,2.15923243081367,2.36304475058302,2.37219513503807,2.0585272491961,2.60072154883726
25,2.1690172005315,2.36802895890817,2.37219513503807,2.0585272491961,2.60072154883726
26,2.17823719535381,2.37267888424708,2.37219513503807,2.0585272491961,2.60072154883726
27,2.18836065215105,2.37825660440953,2.37219513503807,2.0585272491961,2.60072154883726
28,2.1993602443486,2.38480663244829,2.37219513503807,2.0585272491961,2.60072154883726
29,2.21045492624748,2.3912624282649,2.37219513503807,2.0585272491961,2.60072154883726
30,2.22241699721607,2.39852559411055,2.37219513503807,2.0585272491961,2.60072154883726
31,2.23507884763793,2.40652949236022,2.37219513503807,2.0585272491961,2.60072154883726
32,2.24759237127847,2.41404183763609,2.37219513503807,2.0585272491961,2.60072154883726
33,2.26135040357163,2.42231824899045,2.37219513503807,2.0585272491961,2.60072154883726
34,2.27559588140383,2.43104459095565,2.37219513503807,2.0585272491961,2.60072154883726
35,2.29021015430853,2.43983041977442,2.37219513503807,2.0585272491961,2.60072154883726
36,2.30553355375642,2.44881124662724,2.37219513503807,2.0585272491961,2.60072154883726
37,2.32127502627712,2.45808369661279,2.37219513503807,2.0585272491961,2.60072154883726
38,2.33792248306594,2.46770191307212,2.37219513503807,2.0585272491961,2.60072154883726
39,2.35501848752082,2.47734221584847,2.37219513503807,2.0585272491961,2.60072154883726
40,2.37321595914106,2.4876287041998,2.37219513503807,2.0585272491961,2.60072154883726
41,2.39216758985168,2.49794378777159,2.37219513503807,2.0585272491961,2.60072154883726
42,2.41132675873266,2.50817033948276,2.37219513503807,2.0585272491961,2.60072154883726
43,2.43217023575537,2.51940359789732,2.37219513503807,2.0585272491961,2.60072154883726
44,2.45331970287361,2.53029489279795,2.37219513503807,2.0585272491961,2.60072154883726
45,2.47590182801041,2.54199910730727,2.37219513503807,2.0585272491961,2.60072154883726
46,2.49887671928604,2.55327067354332,2.37219513503807,2.0585272491961,2.60072154883726
47,2.52262379003138,2.56471942635959,2.37219513503807,2.0585272491961,2.60072154883726
48,2.54788262391888,2.57670394041665,2.37219513503807,2.0585272491961,2.60072154883726
49,2.57362041503522,2.58855031514177,2.37219513503807,2.0585272491961,2.60072154883726
50,2.6007215488372,2.6007215488372,2.37219513503807,2.0585272491961,2.60072154883726
