"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.24022934949531,4.34926818235117,1.22719092065702,1.2266301440372,NA
3,1.23241716972993,2.28427243947493,1.22719092065702,1.2266301440372,NA
5,1.23058929000326,1.90863503603355,1.22719092065702,1.2266301440372,NA
7,1.23241269243834,1.7740906137169,1.22719092065702,1.2266301440372,NA
9,1.23476278082967,1.71727433904609,1.22719092065702,1.2266301440372,NA
11,1.2401101128853,1.69974803745627,1.22719092065702,1.2266301440372,NA
13,1.24371414028188,1.69964312794803,1.22719092065702,1.2266301440372,NA
15,1.24946274149333,1.71418218379181,1.22719092065702,1.2266301440372,NA
17,1.25582348635004,1.73918909138315,1.22719092065702,1.2266301440372,NA
19,1.26257243787401,1.77371776674749,1.22719092065702,1.2266301440372,NA
21,1.27191111892006,1.81485263062875,1.22719092065702,1.2266301440372,NA
23,1.28083484066569,1.86070940253644,1.22719092065702,1.2266301440372,NA
25,1.2899507015691,1.91090739918963,1.22719092065702,1.2266301440372,NA
27,1.30202554135156,1.97464000464628,1.22719092065702,1.2266301440372,NA
29,1.31238209573263,2.03364935726457,1.22719092065702,1.2266301440372,NA
31,1.32701189633347,2.10682442795348,1.22719092065702,1.2266301440372,NA
33,1.3415330329217,2.18686779429153,1.22719092065702,1.2266301440372,NA
35,1.3568899192137,2.27200541533943,1.22719092065702,1.2266301440372,NA
37,1.37597364768293,2.37265764557153,1.22719092065702,1.2266301440372,NA
39,1.39502721473905,2.47913404413236,1.22719092065702,1.2266301440372,NA
41,1.41248912806724,2.59815785800849,1.22719092065702,1.2266301440372,NA
43,1.43477148527757,2.72819857810731,1.22719092065702,1.2266301440372,NA
45,1.45926023758066,2.87255372193099,1.22719092065702,1.2266301440372,NA
47,1.48241029809558,3.0441503366752,1.22719092065702,1.2266301440372,NA
49,1.5119672413351,3.23334389761045,1.22719092065702,1.2266301440372,NA
51,1.5467213591401,3.45652111963776,1.22719092065702,1.2266301440372,NA
53,1.57420953291604,3.70027545487525,1.22719092065702,1.2266301440372,NA
55,1.61089031598798,3.98592434423248,1.22719092065702,1.2266301440372,NA
57,1.65223201885509,4.31796188130935,1.22719092065702,1.2266301440372,NA
59,1.69424594109622,4.7370170548489,1.22719092065702,1.2266301440372,NA
61,1.73840279049317,5.20152952475388,1.22719092065702,1.2266301440372,NA
63,1.78836928364645,5.80839404188323,1.22719092065702,1.2266301440372,NA
65,1.83532520273034,6.57241994532336,1.22719092065702,1.2266301440372,NA
67,1.9019113597851,7.56064524026424,1.22719092065702,1.2266301440372,NA
69,1.97293095205714,8.8843105811824,1.22719092065702,1.2266301440372,NA
71,2.04104309118226,10.8813669323222,1.22719092065702,1.2266301440372,NA
73,2.13235140550667,13.9877207200968,1.22719092065702,1.2266301440372,NA
75,2.24424521464123,19.4035699249288,1.22719092065702,1.2266301440372,NA
77,2.39964965466828,32.8197975812339,1.22719092065702,1.2266301440372,NA
79,2.7045701751508,91.9834684466977,1.22719092065702,1.2266301440372,NA
