"k","i","tau","sigma2","delta","w_opt","w_bag_mc","w_bag_smallhet_approx","diff_mc","diff_smallhet_approx","diff_approx_error"
1,1,0.0360582221370451,27.7329258275502,-0.711534222903639,0.00576931554192722,0.0273333333333333,0.02,0.0215640177914061,0.0142306844580728,0.00733333333333333
1,2,0.0128736634316101,77.6779667506757,-0.897010692547119,0.00205978614905762,0.0253333333333333,0.02,0.0232735471842757,0.0179402138509424,0.00533333333333333
1,3,0.0103307781960861,96.7981289520723,-0.917353774431311,0.00165292451137378,0.0163333333333333,0.02,0.0146804088219596,0.0183470754886262,-0.00366666666666667
1,4,0.0412633368483211,24.2345887749184,-0.669893305213431,0.00660213389573138,0.023,0.02,0.0163978661042686,0.0133978661042686,0.003
1,5,0.0441113517937389,22.6699014955588,-0.647109185650089,0.00705781628699822,0.0166666666666667,0.02,0.00960885037966845,0.0129421837130018,-0.00333333333333333
1,6,0.133702822436264,7.47927367409689,0.0696225794901115,0.0213924515898022,0.017,0.02,-0.00439245158980222,-0.00139245158980223,-0.00299999999999999
1,7,0.236547006535761,4.22748955755152,0.892376052286085,0.0378475210457217,0.0206666666666667,0.02,-0.017180854379055,-0.0178475210457217,0.00066666666666668
1,8,0.0269922768069171,37.0476342975165,-0.784061785544663,0.00431876428910673,0.0173333333333333,0.02,0.0130145690442266,0.0156812357108933,-0.00266666666666666
1,9,0.388875441522374,2.57151749178397,2.11100353217899,0.0622200706435798,0.0226666666666667,0.02,-0.0395534039769132,-0.0422200706435799,0.00266666666666669
1,10,0.045395165280858,22.0287775980777,-0.636838677753136,0.00726322644493727,0.0186666666666667,0.02,0.0114034402217294,0.0127367735550627,-0.00133333333333333
1,11,0.234694241613229,4.26086295567481,0.877553932905831,0.0375510786581166,0.0206666666666667,0.02,-0.01688441199145,-0.0175510786581166,0.000666666666666673
1,12,0.1432700406755,6.97982631459534,0.146160325404001,0.02292320650808,0.0246666666666667,0.02,0.00174346015858665,-0.00292320650808002,0.00466666666666667
1,13,0.190196361809235,5.2577241251491,0.521570894473878,0.0304314178894776,0.0193333333333333,0.02,-0.0110980845561442,-0.0104314178894776,-0.000666666666666657
1,14,0.0415926668174462,24.0426997477485,-0.66725866546043,0.00665482669079139,0.0163333333333333,0.02,0.00967850664254194,0.0133451733092086,-0.00366666666666667
1,15,0.698024149690548,1.43261519023851,4.58419319752438,0.111683863950488,0.023,0.02,-0.0886838639504876,-0.0916838639504877,0.00300000000000003
1,16,0.0550863396162792,18.1533208952675,-0.559309283069767,0.00881381433860466,0.0133333333333333,0.02,0.00451951899472867,0.0111861856613953,-0.00666666666666666
1,17,0.0726239581731374,13.7695606953283,-0.4190083346149,0.011619833307702,0.022,0.02,0.010380166692298,0.00838016669229801,0.002
1,18,0.036704701316109,27.2444663529007,-0.706362389471128,0.00587275221057744,0.022,0.02,0.0161272477894226,0.0141272477894226,0.002
1,19,0.114330365049259,8.74658276101153,-0.0853570796059316,0.0182928584078814,0.021,0.02,0.00270714159211864,0.00170714159211863,0.00100000000000001
1,20,0.0311479260061113,32.1048663016536,-0.75081659195111,0.0049836681609778,0.018,0.02,0.0130163318390222,0.0150163318390222,-0.002
1,21,0.0235856332309685,42.3986920430432,-0.811314934152252,0.00377370131695496,0.0193333333333333,0.02,0.0155596320163784,0.016226298683045,-0.000666666666666664
1,22,0.167185515849697,5.98137939711845,0.33748412679758,0.0267496825359516,0.021,0.02,-0.00574968253595159,-0.0067496825359516,0.00100000000000001
1,23,0.0127891711920628,78.1911497611836,-0.897686630463497,0.00204626739073005,0.0206666666666667,0.02,0.0186203992759366,0.0179537326092699,0.00066666666666667
1,24,0.0136486513706151,73.2673121208847,-0.890810789035079,0.00218378421929842,0.0206666666666667,0.02,0.0184828824473682,0.0178162157807016,0.000666666666666666
1,25,0.306466797654789,3.26299621248505,1.45173438123831,0.0490346876247662,0.0206666666666667,0.02,-0.0283680209580996,-0.0290346876247662,0.000666666666666683
1,26,0.15645159535298,6.39175329432621,0.251612762823838,0.0250322552564767,0.0223333333333333,0.02,-0.00269892192314342,-0.00503225525647676,0.00233333333333334
1,27,0.0772600965386743,12.9432921365744,-0.381919227690605,0.0123616154461879,0.0203333333333333,0.02,0.00797171788714544,0.0076383845538121,0.000333333333333335
1,28,1.41962479209322,0.704411479406128,10.3569983367457,0.227139966734915,0.0153333333333333,0.0199999999999999,-0.211806633401581,-0.207139966734915,-0.0046666666666666
1,29,0.0225582358937027,44.329707549479,-0.819534112850379,0.00360931774299243,0.0186666666666667,0.02,0.0150573489236742,0.0163906822570076,-0.00133333333333333
1,30,0.0105560714619965,94.7322120355246,-0.915551428304028,0.00168897143391944,0.025,0.02,0.0233110285660806,0.0183110285660806,0.005
1,31,0.044810029190486,22.3164326840546,-0.641519766476112,0.00716960467047775,0.02,0.02,0.0128303953295222,0.0128303953295222,1.73472347597681e-18
1,32,0.030879325403323,32.3841271445777,-0.752965396773416,0.00494069206453167,0.0233333333333333,0.02,0.0183926412688017,0.0150593079354683,0.00333333333333334
1,33,0.0962211426356113,10.392726303272,-0.23023085891511,0.0153953828216978,0.0216666666666667,0.02,0.00627128384496887,0.0046046171783022,0.00166666666666667
1,34,0.0703503316596475,14.2145740667999,-0.43719734672282,0.0112560530655436,0.0193333333333333,0.02,0.00807728026778974,0.0087439469344564,-0.000666666666666661
1,35,0.0310321938325446,32.2245989244648,-0.751742449339643,0.00496515101320713,0.0233333333333333,0.02,0.0183681823201262,0.0150348489867929,0.00333333333333334
1,36,0.0138244486683172,72.3356152561656,-0.889404410653463,0.00221191178693074,0.022,0.02,0.0197880882130693,0.0177880882130693,0.002
1,37,0.203776052956239,4.90734797093529,0.630208423649908,0.0326041684729982,0.018,0.02,-0.0146041684729982,-0.0126041684729982,-0.00199999999999999
1,38,0.0441427716416209,22.6537655614069,-0.646857826867033,0.00706284346265934,0.024,0.02,0.0169371565373407,0.0129371565373407,0.004
1,39,0.102833288625842,9.72447748548132,-0.177333690993266,0.0164533261801347,0.0196666666666667,0.02,0.00321334048653199,0.00354667381986533,-0.000333333333333331
1,40,0.0315213603735866,31.7245191244333,-0.747829117011308,0.00504341765977385,0.021,0.02,0.0159565823402262,0.0149565823402262,0.001
1,41,0.0678027508852947,14.7486641315151,-0.457577992917642,0.0108484401416472,0.02,0.02,0.00915155985835285,0.00915155985835284,3.46944695195361e-18
1,42,0.0313366276882921,31.9115384701595,-0.749306978493663,0.00501386043012674,0.0233333333333333,0.02,0.0183194729032066,0.0149861395698733,0.00333333333333334
1,43,0.052722042744646,18.9673986048568,-0.578223658042832,0.00843552683914335,0.015,0.02,0.00656447316085665,0.0115644731608566,-0.005
1,44,0.019829120944391,50.4308790492735,-0.841367032444872,0.00317265935110256,0.0156666666666667,0.02,0.0124940073155641,0.0168273406488974,-0.00433333333333333
1,45,0.123844274182073,8.07465671388107,-0.00924580654341911,0.0198150838691316,0.0143333333333333,0.02,-0.00548175053579828,0.000184916130868382,-0.00566666666666666
1,46,0.0213123864483666,46.9210711068277,-0.829500908413067,0.00340998183173865,0.0176666666666667,0.02,0.014256684834928,0.0165900181682613,-0.00233333333333333
1,47,0.157428926659767,6.35207278114258,0.259431413278139,0.0251886282655628,0.019,0.02,-0.00618862826556276,-0.00518862826556277,-0.000999999999999993
1,48,0.00923508217231436,108.282739811225,-0.926119342621485,0.0014776131475703,0.0203333333333333,0.02,0.018855720185763,0.0185223868524297,0.000333333333333335
1,49,0.00631206870934977,158.426665812232,-0.949503450325202,0.00100993099349596,0.0146666666666667,0.02,0.0136567356731707,0.018990069006504,-0.00533333333333333
1,50,0.286838398183756,3.48628358801311,1.29470718547005,0.045894143709401,0.0183333333333333,0.02,-0.0275608103760676,-0.025894143709401,-0.00166666666666665
3,1,0.0360582221370451,27.7329258275502,-0.711534222903639,0.00576931554192722,0.0133012064945642,0.0103192622734199,0.00753189095263698,0.00454994673149266,0.00298194422114432
3,2,0.0128736634316101,77.6779667506757,-0.897010692547119,0.00205978614905762,0.00539909999029123,0.00779577289051539,0.00333931384123361,0.00573598674145777,-0.00239667290022415
3,3,0.0103307781960861,96.7981289520723,-0.917353774431311,0.00165292451137378,0.00498276106826203,0.00751899626624066,0.00332983655688826,0.00586607175486689,-0.00253623519797863
3,4,0.0412633368483211,24.2345887749184,-0.669893305213431,0.00660213389573138,0.0154625916882404,0.0108858053712458,0.00886045779250904,0.00428367147551446,0.00457678631699459
3,5,0.0441113517937389,22.6699014955588,-0.647109185650089,0.00705781628699822,0.0160896478493149,0.0111957933925158,0.00903183156231666,0.00413797710551758,0.00489385445679908
3,6,0.133702822436264,7.47927367409689,0.0696225794901115,0.0213924515898022,0.025830749786056,0.0209472459794573,0.00443829819625378,-0.000445205610344931,0.00488350380659871
3,7,0.236547006535761,4.22748955755152,0.892376052286085,0.0378475210457217,0.0387478879932918,0.0321411707794025,0.000900366947570168,-0.00570635026631918,0.00660671721388935
3,8,0.0269922768069171,37.0476342975165,-0.784061785544663,0.00431876428910673,0.0102978426384461,0.00933249271367805,0.00597907834933933,0.00501372842457132,0.000965349924768013
3,9,0.388875441522374,2.57151749178397,2.11100353217899,0.0622200706435798,0.0469032806186857,0.0487211364922312,-0.0153167900248941,-0.0134989341513487,-0.00181785587354545
3,10,0.045395165280858,22.0287775980777,-0.636838677753136,0.00726322644493727,0.0145476182036222,0.0113355281938349,0.00728439175868496,0.00407230174889761,0.00321209000978736
3,11,0.234694241613229,4.26086295567481,0.877553932905831,0.0375510786581166,0.0345887003539308,0.0319395092912358,-0.00296237830418584,-0.00561156936688083,0.00264919106269498
3,12,0.1432700406755,6.97982631459534,0.146160325404001,0.02292320650808,0.026177692984723,0.0219885758558367,0.00325448647664298,-0.000934630652243271,0.00418911712888625
3,13,0.190196361809235,5.2577241251491,0.521570894473878,0.0304314178894776,0.0343817545525831,0.0270962026459031,0.00395033666310557,-0.00333521524357446,0.00728555190668003
3,14,0.0415926668174462,24.0426997477485,-0.66725866546043,0.00665482669079139,0.0146217693569445,0.0109216508100622,0.0079669426661531,0.00426682411927078,0.00370011854688232
3,15,0.698024149690548,1.43261519023851,4.58419319752438,0.111683863950488,0.0503351969287616,0.0823699754765222,-0.0613486670217261,-0.0293138884739654,-0.0320347785477606
3,16,0.0550863396162792,18.1533208952675,-0.559309283069767,0.00881381433860466,0.0168371842969176,0.0123903498902073,0.0080233699583129,0.00357653555160259,0.0044468344067103
3,17,0.0726239581731374,13.7695606953283,-0.4190083346149,0.011619833307702,0.0202133024976503,0.0142992063317701,0.00859346918994835,0.00267937302406807,0.00591409616588028
3,18,0.036704701316109,27.2444663529007,-0.706362389471128,0.00587275221057744,0.0134080072691827,0.0103896273541343,0.00753525505860525,0.00451687514355687,0.00301837991504838
3,19,0.114330365049259,8.74658276101153,-0.0853570796059316,0.0182928584078814,0.0270962582004274,0.0188386791890349,0.00880339979254602,0.000545820781153577,0.00825757901139244
3,20,0.0311479260061113,32.1048663016536,-0.75081659195111,0.0049836681609778,0.0124002204376578,0.00978480827277401,0.00741655227667999,0.00480114011179621,0.00261541216488378
3,21,0.0235856332309685,42.3986920430432,-0.811314934152252,0.00377370131695496,0.0069518954599511,0.00896170157615983,0.00317819414299614,0.00518800025920488,-0.00200980611620874
3,22,0.167185515849697,5.98137939711845,0.33748412679758,0.0267496825359516,0.0364293401226489,0.0245916207727562,0.00967965758669735,-0.00215806176319541,0.0118377193498928
3,23,0.0127891711920628,78.1911497611836,-0.897686630463497,0.00204626739073005,0.00611330446307788,0.00778657645627895,0.00406703707234783,0.0057403090655489,-0.00167327199320107
3,24,0.0136486513706151,73.2673121208847,-0.890810789035079,0.00218378421929842,0.00663201277206981,0.00788012531925063,0.00444822855277139,0.00569634109995221,-0.00124811254718081
3,25,0.306466797654789,3.26299621248505,1.45173438123831,0.0490346876247662,0.0411663118206742,0.0397514881801131,-0.00786837580409199,-0.00928319944465315,0.00141482364056116
3,26,0.15645159535298,6.39175329432621,0.251612762823838,0.0250322552564767,0.031856591492202,0.0234233028955624,0.00682433623572529,-0.00160895236091434,0.00843328859663963
3,27,0.0772600965386743,12.9432921365744,-0.381919227690605,0.0123616154461879,0.0245221921948245,0.0148038200314203,0.0121605767486366,0.00244220458523244,0.00971837216340421
