"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
11,1.27351592156494,1.06006008909141,1.060326908882,6.00890914113084e-05,6.00890914114614e-05,-1.53062241700641e-16,1.08591973013579e-05,1.08591973013579e-05,1.0600108591973,4.92298941099505e-05,0.819281719088962,5.5334745049521,0.00433604916821479,0.00190255944290473,0.00138170309006918,0.000829416303771476,0.000544659820172798,0.00114255393724114,0.459922108306868,1.0600108591973,1.06027675471421,1.08591973013716e-05,0.000276754714213956,1.27272727272727,1.27340945307056,2.14996766527579,2.15024517195064,2.37197300516078,2.37268497503871,2.06212871843815,2.06,2.59126315789474
12,1.25077540562029,1.06008285952442,1.06032122520704,8.28595244191099e-05,8.28595244191747e-05,-6.4794632333165e-17,8.66280585361627e-06,8.66280585361627e-06,1.06000866280585,7.41967185654937e-05,0.895451899895067,9.56497534624078,0.00534492850046482,0.0016992945451585,0.00201470611808183,0.000740803450804438,0.000675639182683372,0.00200836272939161,0.475163494595246,1.06000866280585,1.06024615197735,8.66280585354318e-06,0.000246151977346232,1.25,1.25055852300898,2.15939504566052,2.15964399264292,2.35855263157895,2.35913810087345,2.06212871843815,2.06,2.59126315789474
13,1.23096140973231,1.06006009373714,1.06027372038213,6.00937371382226e-05,6.00937371381975e-05,2.51060565566175e-17,6.99794659295554e-06,6.99794659295554e-06,1.06000699794659,5.30957905452671e-05,0.883549485749914,8.58733863426677,0.00455320024594276,0.00152730117014246,0.00126398542298475,0.000665823344447713,0.000642244057592881,0.00135524985089571,0.175465339768361,1.06000699794659,1.06022045073762,6.99794659286823e-06,0.000220450737621114,1.23076923076923,1.2312326083139,2.16890604629619,2.1691307829352,2.34869535750593,2.34918323077983,2.06212871843815,2.06,2.59126315789474
14,1.21462139744181,1.06004384603674,1.060237067976,4.38460367420124e-05,4.38460367420007e-05,1.16687258813752e-17,5.7121921802578e-06,5.7121921802578e-06,1.06000571219218,3.81338445617546e-05,0.869721584783865,7.67586862598057,0.00398674938049856,0.00137987827727156,0.00122441911571381,0.000601554681856235,0.000533329371618303,0.00125273198399115,0.325038626629057,1.06000571219218,1.0601985621948,5.71219218015173e-06,0.000198562194797081,1.21428571428571,1.21467446069798,2.17850161599085,2.17870555913521,2.34165613147914,2.3420672394107,2.06212871843815,2.06,2.59126315789474
15,1.20030103067006,1.06004353912837,1.0602188609928,4.35391283706288e-05,4.35391283706479e-05,-1.90955107629009e-17,4.70335165459498e-06,4.70335165459498e-06,1.06000470335165,3.88357767160338e-05,0.891974143015508,9.25704297021738,0.00397468950174527,0.00125211177011679,0.00163024107639304,0.000545855174276954,0.000529017742744562,0.00152171092631305,0.338870566175734,1.06000470335165,1.06017969747247,4.70335165458913e-06,0.000179697472465046,1.2,1.20032923461582,2.18818277378242,2.18836865642631,2.33688888888889,2.33723860921414,2.06212871843815,2.06,2.59126315789474
16,1.18771624080021,1.06005387638645,1.06021345434197,5.38763864481595e-05,5.38763864481153e-05,4.42286723738305e-17,3.90096226199029e-06,3.90096226199029e-06,1.06000390096226,4.99754241861692e-05,0.927594211134709,13.8110504100779,0.00436270049117397,0.00114031607635636,0.00154559109206378,0.000497118105145083,0.000607638093894113,0.00164443105017234,0.188173597907993,1.06000390096226,1.06016327108606,3.90096226188241e-06,0.000163271086059069,1.1875,1.18778109875123,2.19795059075884,2.19812063298914,2.333984375,2.33428429732832,2.06212871843815,2.06,2.59126315789474
17,1.17667735520407,1.06003668758873,1.06018248842325,3.66875887294338e-05,3.66875887295594e-05,-1.25645479263914e-16,3.25524677400505e-06,3.25524677400505e-06,1.06000325524677,3.34323419554287e-05,0.911271171348652,11.2702941670673,0.0035773814832995,0.00104167281715598,0.00131253893768253,0.000454114808852256,0.000482659024404272,0.00117436895873641,0.299849349620976,1.06000325524677,1.06014883941301,3.25524677391442e-06,0.000148839413009583,1.17647058823529,1.1767122656473,2.20780617939004,2.20796220905699,2.33262991295173,2.33288893044711,2.06212871843815,2.06,2.59126315789474
18,1.16688898485325,1.06004486387618,1.0601784190274,4.48638761803011e-05,4.4863876180247e-05,5.41220171977608e-17,2.73029030289414e-06,2.73029030289414e-06,1.0600027302903,4.21335858774069e-05,0.939142790695982,16.4319069414504,0.0039745574223278,0.000953989920088981,0.00200517688259828,0.000415889656591965,0.000538902573375188,0.00193355568141972,0.288315448721829,1.0600027302903,1.06013606021077,2.73029030295469e-06,0.000136060210773392,1.16666666666667,1.16687570451798,2.21775068711434,2.21789422698367,2.33258258258258,2.33280762783693,2.06212871843815,2.06,2.59126315789474
19,1.15815151969325,1.06003261311027,1.0601552617435,3.26131102743599e-05,3.26131102744862e-05,-1.26296000567405e-16,2.29969407318627e-06,2.29969407318627e-06,1.06000229969407,3.03134162011736e-05,0.929485594785657,14.1814994675243,0.00332178939750208,0.000875536801660611,0.00127104912676973,0.0003816882045696,0.000439518110498106,0.00121530194250732,0.36825723445614,1.06000229969407,1.06012466524051,2.29969407317121e-06,0.000124665240508248,1.15789473684211,1.15807648685757,2.22778529242934,2.22791762440037,2.33365086925458,2.33384742243873,2.06212871843815,2.06,2.59126315789474
20,1.15003778029245,1.06003914623566,1.06015164452823,3.914623566037e-05,3.91462356603616e-05,8.38223804602856e-18,1.94373206133772e-06,1.94373206133772e-06,1.06000194373206,3.72025035990323e-05,0.950346897254658,20.1397283293401,0.00374027273251208,0.000804928995075078,0.00161419292193156,0.00035090689774947,0.000532064255999523,0.0014496561647828,0.0802038659339616,1.06000194373206,1.0601144413024,1.94373206130471e-06,0.000114441302396129,1.15,1.15015873811834,2.23791120250892,2.23803341577851,2.33568181818182,2.33585426550129,2.06212871843815,2.06,2.59126315789474
21,1.14286418635812,1.06003099383126,1.06013453532192,3.09938312608171e-05,3.09938312607739e-05,4.32596666821716e-17,1.64744637297559e-06,1.64744637297559e-06,1.06000164744637,2.93463848878415e-05,0.946845991413191,18.8132565461519,0.00333854506508475,0.000741045741497691,0.00154159666928638,0.00032305714395983,0.000484948417158749,0.00186465381324621,-0.0128771314770548,1.06000164744637,1.06010521681564,1.64744637287662e-06,0.000105216815636577,1.14285714285714,1.14299632367141,2.24812965177937,2.24824267953853,2.3385518590998,2.33870375049072,2.06212871843815,2.06,2.59126315789474
22,1.1365717198557,1.06002915784906,1.06012483605157,2.91578490574373e-05,2.91578490575428e-05,-1.05486095119262e-16,1.39934429392909e-06,1.39934429392909e-06,1.06000139934429,2.77585047635083e-05,0.952007972495758,20.8367941927771,0.0032094461141202,0.000682970056427339,0.0015894450945919,0.000297739185969248,0.00042193248280414,0.00140669358766418,0.425565522529173,1.06000139934429,1.06009685214057,1.39934429399524e-06,9.68521405682043e-05,1.13636363636364,1.13648607898935,2.25844190111599,2.2585465489064,2.34216013344454,2.34229437100209,2.06212871843815,2.06,2.59126315789474
23,1.13050695839125,1.06003088311809,1.06011897821218,3.08831180928504e-05,3.08831180929171e-05,-6.67326437164828e-17,1.19048995817282e-06,1.19048995817282e-06,1.06000119048996,2.96926281346776e-05,0.96145175643879,25.9415191878226,0.00324943300747702,0.000629944430928322,0.00132370539708559,0.000274622789543064,0.000462795111282335,0.00149226812241954,0.0602549235094569,1.06000119048996,1.06008923248011,1.19048995816939e-06,8.92324801065048e-05,1.1304347826087,1.13054280854934,2.26884923745207,2.26894620535827,2.34642356241234,2.34654254029167,2.06212871843815,2.06,2.59126315789474
24,1.12500970686456,1.06002348583088,1.06010471860717,2.34858308780783e-05,2.34858308780711e-05,7.24043763312976e-18,1.0138602418706e-06,1.0138602418706e-06,1.06000101386024,2.24719706362077e-05,0.956830982598238,23.1647616783416,0.00284432129859144,0.000581337607554223,0.00115327881247795,0.000253432759485729,0.000408288347863859,0.00121403675460045,0.0281668271191448,1.06000101386024,1.06008226259292,1.01386024176087e-06,8.22625929166598e-05,1.125,1.12509553683048,2.27935297366943,2.27944287388753,2.35127314814815,2.35137885788188,2.06212871843815,2.06,2.59126315789474
25,1.11999951295454,1.06001968111925,1.06009465590904,1.96811192449964e-05,1.96811192451718e-05,-1.7540697084921e-16,8.638809161501e-07,8.638809161501e-07,1.06000086388092,1.88172383288463e-05,0.956106108326653,22.7822132391877,0.00255794499881276,0.000536619330050052,0.000791862532385779,0.00023393793183298,0.000371291590679216,0.000902275395205363,-0.0225220087130452,1.06000086388092,1.06007586280107,8.63880916135429e-07,7.58628010650853e-05,1.12,1.12008466032978,2.28995444868623,2.29003781957886,2.3566511627907,2.3567452735759,2.06212871843815,2.06,2.59126315789474
26,1.11538620131034,1.06002032439692,1.06008953174306,2.0324396920568e-05,2.03243969205438e-05,2.41980372371609e-17,7.36087881216653e-07,7.36087881216653e-07,1.06000073608788,1.95883090393513e-05,0.963783039462699,27.6113728254492,0.00268212330940485,0.000495340920046202,0.00112203839093212,0.000215942706307366,0.000380265292884097,0.00107910338650487,0.0786801390980238,1.06000073608788,1.060069965937,7.36087881314518e-07,6.99659370020367e-05,1.11538461538462,1.11545975768916,2.30065502768693,2.30073234513525,2.36250898634076,2.36259290695191,2.06212871843815,2.06,2.59126315789474
27,1.11120050553711,1.06001856323455,1.06008254066243,1.85632345521825e-05,1.85632345522066e-05,-2.41031695470684e-17,6.26876549579427e-07,6.26876549579427e-07,1.06000062687655,1.7936358002603e-05,0.966230209082515,29.6122650697918,0.00246324661528412,0.000457120170042637,0.000863856195639081,0.000199280460450317,0.00033997287778768,0.000916779402212142,0.220899193341715,1.06000062687655,1.06006451498184,6.2687654955873e-07,6.45149818427893e-05,1.11111111111111,1.11117788709139,2.31145610245772,2.31152778911108,2.36880542514345,2.36888035218236,2.06212871843815,2.06,2.59126315789474
28,1.1071454291745,1.0600180108368,1.06007692010972,1.80108367984211e-05,1.80108367983709e-05,5.02053368496569e-17,5.33314239051847e-07,5.33314239051847e-07,1.06000053331424,1.74775225593692e-05,0.970389258143819,33.7715280777833,0.00242576771046138,0.000421629473610755,0.00080154556334968,0.000183808375011627,0.000348101050201423,0.000836376496932113,0.00166377748073512,1.06000053331424,1.06005946121902,5.33314238992944e-07,5.94612190247812e-05,1.10714285714286,1.10720224895584,2.32235909180237,2.32242552467616,2.37550539083558,2.37557234670022,2.06212871843815,2.06,2.59126315789474
29,1.10350931590206,1.06001432584967,1.06006869458724,1.43258496734244e-05,1.4325849673553e-05,-1.28525391284579e-16,4.52998197410456e-07,4.52998197410456e-07,1.0600004529982,1.3872851476014e-05,0.968378964756918,31.624518056181,0.00227901772177304,0.000388586411415555,0.00105217878597155,0.00016940332994802,0.000317310581084062,0.000972747248037669,0.175374082023679,1.0600004529982,1.06005476277678,4.52998197397747e-07,5.47627767772951e-05,1.10344827586207,1.10350112565177,2.33336544202166,2.33342695878507,2.38257885275372,2.38263871578565,2.06212871843815,2.06,2.59126315789474
30,1.10001965533105,1.06001757823463,1.060067580831,1.75782346263365e-05,1.75782346263739e-05,-3.74896782454753e-17,3.83947073844489e-07,3.83947073844489e-07,1.06000038394707,1.7194287552492e-05,0.978157813796088,45.7829628712217,0.00256232688270146,0.000357746220033368,0.00125073088660494,0.000155958621221987,0.000361560342213544,0.00109477226538296,0.0857498341248557,1.06000038394707,1.06005038346714,3.83947073911983e-07,5.03834671401471e-05,1.1,1.10004703351655,2.34447662744453,2.34453353166022,2.39,2.39005352862121,2.06212871843815,2.06,2.59126315789474
31,1.0968050302858,1.06001112082632,1.06005711321315,1.11208263235962e-05,1.11208263237478e-05,-1.51518947670744e-16,3.2451718078063e-07,3.2451718078063e-07,1.06000032451718,1.07963091428156e-05,0.970818968722489,34.2688368512414,0.00193035594526607,0.000328895718417774,0.000688739285252243,0.000143381313058923,0.000274469431729347,0.000689967037901961,0.0533741822131562,1.06000032451718,1.06004629185347,3.24517180683159e-07,4.62918534698264e-05,1.09677419354839,1.09681603918486,2.3556941510029,2.35574671652143,2.39774656582806,2.39779441801522,2.06212871843815,2.06,2.59126315789474
32,1.09377428676001,1.06001287725872,1.0600550790206,1.28772587231207e-05,1.2877258723244e-05,-1.23244987891395e-16,2.73337321125617e-07,2.73337321125617e-07,1.06000027333732,1.26039214019951e-05,0.978773640648002,47.1112348291536,0.0022168555575436,0.000301848373153154,0.00136821284769893,0.000131590086656051,0.000316400830770834,0.00149980293435498,6.47965430177114e-05,1.06000027333732,1.06004246049565,2.7333732122159e-07,4.24604956494878e-05,1.09375,1.09378720424649,2.36701954484433,2.36706801951183,2.40579927884615,2.4058420279563,2.06212871843815,2.06,2.59126315789474
33,1.09092096505095,1.0600111918866,1.06004982910305,1.11918865974836e-05,1.11918865975388e-05,-5.52367125563474e-17,2.29257653597226e-07,2.29257653597226e-07,1.06000022925765,1.09626289438864e-05,0.97951572761211,48.8179409580202,0.00191625046596857,0.000276440260934875,0.00066051463415118,0.000120513480035172,0.00027343008204743,0.000633509858276017,0.00966020553941998,1.06000022925765,1.06003886533472,2.29257653527881e-07,3.88653347178636e-05,1.09090909090909,1.0909421309827,2.37845437097864,2.3784989797826,2.41414141414141,2.41417956185925,2.06212871843815,2.06,2.59126315789474
34,1.08831155185994,1.0600119764379,1.06004735090717,1.19764378958553e-05,1.19764378958916e-05,-3.62987499216358e-17,1.91309268628396e-07,1.91309268628396e-07,1.06000019130927,1.17851286272269e-05,0.984026196245329,62.6024968979349,0.0019764765813362,0.000252526743552966,0.000670630805904172,0.000110088438509638,0.000270265174621218,0.000666966080278067,0.318631329972768,1.06000019130927,1.06003548518778,1.91309268648965e-07,3.54851877790718e-05,1.08823529411765,1.08826458834941,2.3900002219559,2.39004116970815,2.42275842375785,2.42279241075489,2.06212871843815,2.06,2.59126315789474
35,1.08572365404303,1.06000980689637,1.0600419492053,9.80689636875809e-06,9.80689636869032e-06,6.77728001757111e-17,1.58672005007161e-07,1.58672005007161e-07,1.06000015867201,9.64822436375093e-06,0.983820364869701,61.8060909252107,0.00181078755758156,0.000229979712878594,0.000594870332168575,0.000100259113642706,0.000260377425668233,0.000581860483743973,-0.0696106641056441,1.06000015867201,1.06003230133081,1.58672005090565e-07,3.23013308078934e-05,1.08571428571429,1.08574020214177,2.4016587215737,2.40169619521006,2.43163763066202,2.43166784542382,2.06212871843815,2.06,2.59126315789474
36,1.08329965599069,1.06000791926136,1.06003703393228,7.91926136400889e-06,7.9192613641243e-06,-1.15413321261082e-16,1.30648657072083e-07,1.30648657072083e-07,1.06000013064866,7.78861270693681e-06,0.983502418840998,60.614946540473,0.00170295232560407,0.000208685295019465,0.000629319054821303,9.09758623794923e-05,0.000248095922223709,0.000672257390362253,-0.188506299813923,1.06000013064866,1.06002929715201,1.30648657004073e-07,2.92971520130525e-05,1.08333333333333,1.08335619684832,2.41343152561289,2.41346569617319,2.44076797385621,2.44079476003308,2.06212871843815,2.06,2.59126315789474
37,1.08112250331858,1.06000739545938,1.06003378934421,7.39545938288622e-06,7.39545938297866e-06,-9.24392466327036e-17,1.06644174455345e-07,1.06644174455345e-07,1.06000010664417,7.28881520843087e-06,0.985579776869287,69.3470545452338,0.00165591458396863,0.000188541926774343,0.000775137225877277,8.21944084818579e-05,0.000228362756451511,0.000724686520296846,0.272451407676767,1.06000010664417,1.06002645786222,1.06644174380222e-07,2.64578622206635e-05,1.08108108108108,1.08110117940627,2.42532032260078,2.42535134694124,2.45013979496738,2.45016345752758,2.06212871843815,2.06,2.59126315789474
38,1.07898389480952,1.06000569468126,1.06002941743142,5.69468125566353e-06,5.69468125582128e-06,-1.57751416096641e-16,8.61487894221705e-08,8.61487894221705e-08,1.06000008614879,5.60853246624135e-06,0.984872061217387,66.1028587152496,0.00138431931553034,0.00016945873580528,0.000478385458981358,7.38751363683096e-05,0.000189796629663076,0.000479259130989858,0.306750640931713,1.06000008614879,1.06002377025163,8.61487894354696e-08,2.37702516296956e-05,1.07894736842105,1.07896495713223,2.43732683460179,2.43735485688188,2.45974465867639,2.45976546908219,2.06212871843815,2.06,2.59126315789474
39,1.0769528407625,1.06000630552859,1.06002748869763,6.30552858882361e-06,6.30552858887347e-06,-4.98614414730716e-17,6.87242543419868e-08,6.87242543419868e-08,1.06000006872425,6.23680433448162e-06,0.989100952699858,91.7511386510783,0.00146000326666684,0.000151354170014117,0.00058556636317536,6.59824935939175e-05,0.000203515487258296,0.000565490383328488,0.189136709613655,1.06000006872425,1.0600212224845,6.87242542873889e-08,2.12224845028697e-05,1.07692307692308,1.07693838368882,2.44945281803531,2.44947797101391,2.46957520091848,2.46959340150063,2.06212871843815,2.06,2.59126315789474
40,1.07502459332223,1.06000483597146,1.06002361066814,4.83597145528591e-06,4.83597145530922e-06,-2.33018763789658e-17,5.39925572593812e-08,5.39925572593812e-08,1.06000005399256,4.78197889802653e-06,0.988835220025882,89.5673718889405,0.0013089862956716,0.000134154832512513,0.000618236241007535,5.84844829582451e-05,0.000182672138679829,0.000602704430382832,0.17934133383768,1.06000005399256,1.06001880392507,5.39925573139755e-08,1.88039250665906e-05,1.075,1.07501322817653,2.46170006452111,2.46172247069045,2.479625,2.47964080767095,2.06212871843815,2.06,2.59126315789474
41,1.07320938581835,1.06000510482667,1.06002161017791,5.10482667337442e-06,5.10482667350274e-06,-1.28322950410185e-16,4.16266235622594e-08,4.16266235622594e-08,1.06000004162662,5.06320004981216e-06,0.991845634293643,122.633695373811,0.00134349663550026,0.000117794487084158,0.00058512017413331,5.13522289389469e-05,0.000185445089671778,0.000560883204246084,0.313935568061495,1.06000004162662,1.06001650498922,4.16266234815055e-08,1.65049892244529e-05,1.07317073170732,1.07318206339929,2.47407040175258,2.47409017433379,2.48988846672386,2.48990207614286,2.06212871843815,2.06,2.59126315789474
42,1.07144210783792,1.06000360855318,1.06001790667728,3.60855317538267e-06,3.6085531755647e-06,-1.8203330959558e-16,3.13426182730195e-08,3.13426182730195e-08,1.06000003134262,3.57721055710965e-06,0.99131435321867,115.132473743874,0.00112589578188098,0.000102213205723819,0.000461691919354995,4.45596060634248e-05,0.000157304327527033,0.000445254426841781,0.177510318986945,1.06000003134262,1.06001431701773,3.13426182785292e-08,1.43170177258067e-05,1.07142857142857,1.07143817010542,2.48656569439841,2.48658293821837,2.50036075036075,2.5003723366424,2.06212871843815,2.06,2.59126315789474
43,1.06977789956388,1.06000256133346,1.06001478050625,2.56133346177023e-06,2.56133346170802e-06,6.22137229428811e-17,2.28935451007868e-08,2.28935451007868e-08,1.06000002289355,2.53843991666945e-06,0.991061864672254,111.880158817439,0.000926832532949554,8.7356635124427e-05,0.000327344536962735,3.80829191356014e-05,0.000130864384433794,0.00033893173040501,0.0640732034635457,1.06000002289355,1.06001223216725,2.28935450596879e-08,1.22321672537673e-05,1.06976744186047,1.06977545460125,2.49918784503329,2.49920265729936,2.51103765789163,2.51104737893248,2.06212871843815,2.06,2.59126315789474
44,1.06817908018615,1.06000212253234,1.06001234372941,2.12253234077586e-06,2.12253234093962e-06,-1.63760267824463e-16,1.60639013333696e-08,1.60639013333696e-08,1.0600000160639,2.10646843944249e-06,0.992431728353549,132.130563847944,0.000856236262661762,7.31753631886434e-05,0.000277528307342543,3.19006270681337e-05,0.00012103789512705,0.000271185636233972,0.0477737631842728,1.0600000160639,1.06001024331655,1.60639013202513e-08,1.02433165487525e-05,1.06818181818182,1.0681883776082,2.51193879509833,2.51195126608498,2.52191558441558,2.52192358289979,2.06212871843815,2.06,2.59126315789474
45,1.06666191049574,1.06000239582236,1.0600107202157,2.39582235539437e-06,2.39582235552713e-06,-1.32752509207851e-16,1.06651964956802e-08,1.06651964956802e-08,1.0600000106652,2.38515715889869e-06,0.995548419325971,224.639307523754,0.00091657426896811,5.96243700055613e-05,0.000535072339401265,2.59931035369978e-05,0.000130453144777486,0.00052548380210189,-0.0662184030208208,1.0600000106652,1.0600083439852,1.0665196503723e-08,8.34398519833357e-06,1.06666666666667,1.06667189261295,2.52482052589222,2.52483073955109,2.53299145299145,2.53299785812561,2.06212871843815,2.06,2.59126315789474
46,1.06522439154261,1.06000210791164,1.06000863576618,2.10791164034774e-06,2.10791164040575e-06,-5.80158276562888e-17,6.53218084045443e-09,6.53218084045443e-09,1.06000000653218,2.10137945950728e-06,0.996901112591523,322.696461079772,0.00085515597497244,4.66625504391349e-05,0.000347411060766391,2.03424288550418e-05,0.000120420888488202,0.000342942172359964,0.105373731445152,1.06000000653218,1.06000652826315,6.53218079627038e-09,6.52826314606614e-06,1.06521739130435,1.06522139226511,2.53783505959377,2.53784309409738,2.54426266248319,2.54426759150187,2.06212871843815,2.06,2.59126315789474
47,1.06382788252466,1.06000115861617,1.06000594202106,1.15861617100421e-06,1.15861617114096e-06,-1.36750504718891e-16,3.51965968553684e-09,3.51965968553684e-09,1.06000000351966,1.15509651131868e-06,0.996962186638146,329.184146912059,0.000644524900537221,3.42522976627693e-05,0.000217251897364674,1.49322084148711e-05,9.13971941261412e-05,0.000210250333230684,-0.0246141695883547,1.06000000351966,1.0600047907493,3.51965967482215e-09,4.79074930259671e-06,1.06382978723404,1.06383266162279,2.55098446031709,2.55099038854447,2.55572704222247,2.55573060169868,2.06212871843815,2.06,2.59126315789474
