"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
1,19.6435073253464,1.39628774902083,1.46927662732613,0.336287749020831,0.336287749020831,0,0.0827538117612793,0.0827538117612793,1.14275381176128,0.253533937259552,0.753919635781459,4.06371310110673,0.17138286987792,0.166086134040222,0.097499481071666,0.096699481071666,0.00280798860396548,0.0076,0.993567655729141
3,2.79173586440666,1.07842603973953,1.0852792790382,0.0184260397395333,0.0184260397395332,2.42861286636753e-17,0.00845958490354325,0.00845958490354325,1.06845958490354,0.00996645483599003,0.540889685297209,2.17812575316971,0.0967168768576437,0.0531023693870096,0.0708025649108671,0.030917521158968,0.00751639055036373,0.039885043751899,0.910183032778331
5,1.82079818881873,1.06587701902471,1.06889670370388,0.00587701902470594,0.00587701902470596,-1.99493199737333e-17,0.00279177790614895,0.00279177790614895,1.06279177790615,0.00308524111855699,0.524967012287554,2.10511696211998,0.0670838463788682,0.0305056164563672,0.0560543664300522,0.0177611291764284,0.00632651387910442,0.0382932372536238,0.837944453541332
7,1.52123625267095,1.06284944053742,1.06468298778596,0.00284944053742331,0.00284944053742337,-6.15826833971767e-17,0.00130057882299557,0.00130057882299557,1.061300578823,0.00154886171442774,0.543566954314599,2.19090184081294,0.051310783396851,0.0208212937718062,0.04482763146827,0.0121226754696258,0.00525898593470726,0.0327049559986442,0.787880961083034
9,1.38377961702736,1.06153947090262,1.06282843148712,0.0015394709026233,0.00153947090262334,-4.05491612509579e-17,0.000715284051247734,0.000715284051247734,1.06071528405125,0.000824186851375563,0.535370204120863,2.1522511230858,0.0375207525288458,0.0154411145026056,0.0317221831161439,0.00899020118806872,0.00383823599652628,0.0227319819280751,0.785028823597399
11,1.30595696080557,1.06111070535388,1.06209009037569,0.00111070535388302,0.00111070535388301,1.77809156287623e-17,0.000433251116748551,0.000433251116748551,1.06043325111675,0.000677454237134472,0.609931549142258,2.56365260456478,0.0331243728599301,0.0120173640585689,0.0278869414506849,0.00699680846344151,0.0035773415368983,0.0208901329872434,0.755867119470298
13,1.25259014576323,1.06060372203573,1.06137166773064,0.000603722035733556,0.000603722035733655,-9.85539774789324e-17,0.000279198184930814,0.000279198184930814,1.06027919818493,0.000324523850802742,0.537538522025998,2.16234226552426,0.0235370228975143,0.0096470752896204,0.0190815908837169,0.0056167673463919,0.00245634848258457,0.013464823537325,0.760525620762397
15,1.21646880791739,1.0604719611152,1.0610959485024,0.00047196111519554,0.000471961115195571,-3.07913416985883e-17,0.000187650366805622,0.000187650366805622,1.06018765036681,0.000284310748389918,0.602402908282231,2.51510894025815,0.0210012897818814,0.00790886352572484,0.0183190989476773,0.00460473719388886,0.00222378275238352,0.0137143617537884,0.771672080146747
17,1.18761241566867,1.06035666518958,1.0608656881915,0.000356665189583882,0.000356665189583927,-4.47775497236513e-17,0.000129875096748951,0.000129875096748951,1.06012987509675,0.000226790092834931,0.635862706701275,2.7462169308202,0.0190003566845102,0.00657964276509881,0.016232166850305,0.00383083178315123,0.00209669932178348,0.0124013350671537,0.737899552869997
19,1.16487490037211,1.06020147149547,1.06062016521098,0.000201471495474781,0.000201471495474799,-1.77809156287623e-17,9.17512591159379e-05,9.17512591159379e-05,1.06009175125912,0.000109720236358843,0.544594341250508,2.19584447577117,0.0149286474711824,0.00553025795407827,0.0133305728417878,0.00321985382730574,0.00171659825200983,0.0101107190144821,0.642646117091086
21,1.1489948342202,1.06013502394452,1.06049046318563,0.000135023944523471,0.000135023944523605,-1.34142913790769e-16,6.57284291893079e-05,6.57284291893079e-05,1.06006572842919,6.92955153341635e-05,0.513209087312049,2.05427006531043,0.0115201768171009,0.0046807559642045,0.0100501736040373,0.00272525262495463,0.00124414702339083,0.00732492097908267,0.716101331796638
23,1.13511558686185,1.06014359124903,1.06044347923148,0.000143591249033737,0.000143591249033748,-1.103175710504e-17,4.74971666452562e-05,4.74971666452562e-05,1.06004749716665,9.60940823884803e-05,0.669219628877963,3.02315399371465,0.0120960263684543,0.00397899345083051,0.0104842144324065,0.00231666902301241,0.00136648430204856,0.00816754540939407,0.714546660471471
25,1.12382296801635,1.06010031183304,1.06035520245777,0.000100311833038047,0.000100311833038145,-9.80118763926896e-17,3.44663939030734e-05,3.44663939030734e-05,1.0600344663939,6.58454391349736e-05,0.656407495913261,2.91042437802296,0.0098052400470097,0.00338951293959636,0.00786807805809,0.00197345879738094,0.00111492227551259,0.00589461926070907,0.684202839259073
27,1.11355702464022,1.06005254865073,1.06026656655468,5.25486507256812e-05,5.25486507258048e-05,-1.23666810299128e-16,2.50105931066198e-05,2.50105931066198e-05,1.06002501059311,2.75380576190613e-05,0.524048805036266,2.10105576071975,0.00680349404699065,0.00288736287447097,0.00546381949629818,0.00168109453110228,0.00074315993021092,0.0037827249651959,0.68748337538166
29,1.10612031468853,1.06006055398734,1.06024479303015,6.05539873423933e-05,6.05539873425868e-05,-1.93591074160865e-16,1.80733409170694e-05,1.80733409170694e-05,1.06001807334092,4.24806464253238e-05,0.701533429749614,3.35045897824031,0.00800834309759389,0.00245447488729391,0.00707814230393365,0.00142905637051723,0.000941118203321648,0.00564908593341642,0.658131559734606
31,1.09836973216211,1.06003603346682,1.0601893682616,3.60334668212392e-05,3.60334668213332e-05,-9.40138808816493e-17,1.29473134224865e-05,1.29473134224865e-05,1.06001294731342,2.30861533987527e-05,0.640686435010052,2.7830844628089,0.00618724631847865,0.00207744341459132,0.00503889518147446,0.0012095392629109,0.000730508994849902,0.00382935591856356,0.61910871497914
33,1.0924746798462,1.0600326975528,1.06016246548197,3.26975528008866e-05,3.26975528009818e-05,-9.52403845892735e-17,9.14672896050342e-06,9.14672896050342e-06,1.06000914672896,2.35508238403832e-05,0.720262583068437,3.57478098914685,0.00598561254702945,0.00174611272645873,0.00544516827827524,0.00101663028955988,0.000699523414076914,0.00442853798871536,0.689362392335684
35,1.08659184405631,1.06001915739858,1.06012544814521,1.91573985772742e-05,1.91573985774478e-05,-1.73597708473874e-16,6.33056214546247e-06,6.33056214546247e-06,1.06000633056215,1.28268364318117e-05,0.669550011191383,3.02617652857346,0.00452739075832841,0.00145264840268415,0.00406583840412628,0.000845768056020402,0.000550736962388156,0.00322007034810587,0.565776643699313
37,1.08199446626456,1.06001492922482,1.06010284737298,1.49292248246002e-05,1.49292248246033e-05,-3.0916702574782e-18,4.25479953953208e-06,4.25479953953208e-06,1.06000425479954,1.06744252850682e-05,0.715001978366549,3.50879628661474,0.0039958044764608,0.00119090995175007,0.00354431502069447,0.000693377415296005,0.000478494584463381,0.00285093760539846,0.623798230364383
39,1.07773932993538,1.06001141160535,1.06008232327867,1.14116053482327e-05,1.14116053484255e-05,-1.92806721651707e-16,2.74190247355154e-06,2.74190247355154e-06,1.06000274190247,8.66970287468118e-06,0.759726840362897,4.16192970330249,0.00291056518325204,0.000956016470142563,0.0018341123391913,0.000556616583876675,0.000338707508593671,0.00127749575531462,0.655733167399721
41,1.07344368251785,1.06000614781475,1.06005989795357,6.14781475460902e-06,6.14781475468408e-06,-7.50691419833596e-17,1.66078400127838e-06,1.66078400127838e-06,1.060001660784,4.48703075333064e-06,0.729857832812336,3.70175456283104,0.00204306953175203,0.000744039425765054,0.00103472257901446,0.000433198272595816,0.000260708280997187,0.00076825947546881,0.43722983905928
43,1.07021466003269,1.06000958003558,1.06005040035557,9.58003557927078e-06,9.58003557934332e-06,-7.25382075369638e-17,9.13387399270199e-07,9.13387399270199e-07,1.0600009133874,8.66664818000059e-06,0.904657201770045,10.4884691719256,0.00339073068834966,0.000551781176213361,0.00303391432830501,0.000321260734457362,0.000445687420510978,0.00271265359384764,0.499655750786851
45,1.06687467649141,1.06000196960555,1.0600294604331,1.969605551988e-06,1.96960555213457e-06,-1.46571004709358e-16,4.25511035840413e-07,4.25511035840413e-07,1.06000042551104,1.54409451614758e-06,0.783961293462577,4.62880016283924,0.00111229172074925,0.00037661254884404,0.000399439344165461,0.000219273199708993,0.000147289930704524,0.000463928826065289,0.351290973791838
47,1.06396083678475,1.06000161911424,1.06001745598492,1.61911424112482e-06,1.61911424106838e-06,5.64424639567639e-17,1.40424420610077e-07,1.40424420610077e-07,1.06000014042442,1.47868982051474e-06,0.913270838435389,11.5301472072346,0.000948608318510779,0.00021635188976147,0.000465096856777321,0.000125965455151975,0.00012894075491314,0.000433641289667917,0.281094791071117
49,1.0612553756096,1.06000049265072,1.06000551218256,4.92650721994892e-07,4.92650722086806e-07,-9.19141920845243e-17,1.43550162028626e-08,1.43550162028626e-08,1.06000001435502,4.78295705792029e-07,0.970861676311496,34.3190641538008,0.000536509760930397,6.91737334611502e-05,0.000277153765249075,4.02746693343049e-05,7.6822986980345e-05,0.000267096543112054,-0.0331538592008352
