"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.27523297456682,4.38585448479731,1.26676470625489,1.26033737799141,1.34123419647704
3,1.26441646813807,2.2097268756607,1.26676470625489,1.26033737799141,1.34123419647704
5,1.2625718128912,1.80059861602296,1.26676470625489,1.26033737799141,1.34123419647704
7,1.26316320570019,1.63118800863651,1.26676470625489,1.26033737799141,1.34123419647704
9,1.26425413913846,1.53911993645665,1.26676470625489,1.26033737799141,1.34123419647704
11,1.26507441237964,1.48141368897944,1.26676470625489,1.26033737799141,1.34123419647704
13,1.26746820438971,1.44296936998,1.26676470625489,1.26033737799141,1.34123419647704
15,1.26960347565623,1.41576664068313,1.26676470625489,1.26033737799141,1.34123419647704
17,1.27258733026753,1.39608413551865,1.26676470625489,1.26033737799141,1.34123419647704
19,1.27612993046526,1.38141714483453,1.26676470625489,1.26033737799141,1.34123419647704
21,1.28014602696772,1.3704852764073,1.26676470625489,1.26033737799141,1.34123419647704
23,1.28474089671336,1.36204559321387,1.26676470625489,1.26033737799141,1.34123419647704
25,1.28879707326805,1.35505445089846,1.26676470625489,1.26033737799141,1.34123419647704
27,1.29398839993259,1.35003194169068,1.26676470625489,1.26033737799141,1.34123419647704
29,1.30052466857165,1.34719256781019,1.26676470625489,1.26033737799141,1.34123419647704
31,1.30602976073233,1.34401339667686,1.26676470625489,1.26033737799141,1.34123419647704
33,1.31285941987803,1.34225511159842,1.26676470625489,1.26033737799141,1.34123419647704
35,1.32021964360801,1.34130381926578,1.26676470625489,1.26033737799141,1.34123419647704
37,1.32801204421179,1.34077649263335,1.26676470625489,1.26033737799141,1.34123419647704
39,1.33673010799865,1.34101191387296,1.26676470625489,1.26033737799141,1.34123419647704
