"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
13,1.23148021619228,1.06007451938801,1.06028877650902,7.45193880147266e-05,7.45193880148062e-05,-7.9580439460436e-17,9.41790365965821e-06,9.41790365965821e-06,1.06000941790366,6.51014843550684e-05,0.873618075636947,7.91252392333678,0.00522898047148408,0.00177180733147994,0.00202824408888477,0.000688082049707907,0.000667207216149827,0.0016144892418925,0.443793309829588
14,1.21482721513606,1.06005234291687,1.06024581150714,5.23429168663991e-05,5.23429168664594e-05,-6.0281640790194e-17,7.68752303615397e-06,7.68752303615397e-06,1.06000768752304,4.46553938302452e-05,0.85313155062077,6.80881431122007,0.00433490095190371,0.00160078345778497,0.00168573362696993,0.000621664863442665,0.000556072946912437,0.00125639054652155,0.424615645999865
15,1.20063933391323,1.06004799711608,1.06022373628708,4.79971160829429e-05,4.79971160829807e-05,-3.781832702901e-17,6.32981577839701e-06,6.32981577839701e-06,1.06000632981578,4.16673003045459e-05,0.868120914442889,7.58270347246944,0.0044118404907192,0.00145256276724932,0.00270079306944684,0.000564103302012789,0.000539825744848587,0.00213668976743405,0.54643913839761
16,1.18813841586854,1.06005109362783,1.06021120278063,5.1093627826404e-05,5.10936278265809e-05,-1.76901136968166e-16,5.24995243610033e-06,5.24995243610033e-06,1.06000524995244,4.58436753903037e-05,0.897248391640194,9.73220775774427,0.00403565880589104,0.00132286966303063,0.00110770937239977,0.000513736935761647,0.000506554680871313,0.00105070458037122,0.487636698191133
17,1.17687404323453,1.06004437232684,1.06019040941547,4.43723268357399e-05,4.43723268357218e-05,1.8112952544086e-17,4.3809423376929e-06,4.3809423376929e-06,1.06000438094234,3.9991384498047e-05,0.901268591257102,10.1284891275486,0.00384312389011844,0.00120843457107296,0.00120137653727436,0.000469296024363581,0.000498799110130834,0.00105373768124343,0.408026926041589
18,1.16693136752088,1.06003088463777,1.06016451024137,3.08846377654604e-05,3.08846377655197e-05,-5.93126350985351e-17,3.67445088269759e-06,3.67445088269759e-06,1.06000367445088,2.72101868827628e-05,0.881026583164045,8.40523897349977,0.003082451837391,0.00110671448933282,0.00117234786773145,0.000429792992009744,0.000415680271022215,0.0012196660237796,0.305860571501005
19,1.15808918581148,1.06002975748526,1.06015233177067,2.97574852645699e-05,2.97574852645919e-05,-2.20296328921898e-17,3.09495034582824e-06,3.09495034582824e-06,1.06000309495035,2.66625349187417e-05,0.895994224030981,9.61485062423723,0.00314120272394293,0.00101570178461795,0.000852727761470776,0.00039444817358789,0.000434135320309494,0.000984910793374166,0.231173670931381
20,1.15025878478342,1.06005056023542,1.06016332051611,5.05602354248236e-05,5.05602354248345e-05,-1.09301131513695e-17,2.61589325535795e-06,2.61589325535795e-06,1.06000261589326,4.79443421694656e-05,0.948261845828479,19.3280957933832,0.00424013695891293,0.000933790350374563,0.00162278931739685,0.000362637837008221,0.000580245462328353,0.00147844150818203,0.254645469315989
21,1.14303601075913,1.06003087970784,1.06013463612165,3.08797078387713e-05,3.08797078388856e-05,-1.14342671615753e-16,2.21714913354098e-06,2.21714913354098e-06,1.06000221714913,2.86625587052303e-05,0.92820044978673,13.9276638506737,0.00338453343204388,0.000859680005106741,0.00181278218277401,0.000333857056293283,0.000453255192616915,0.00147892512648073,0.330301828194631
22,1.13654234201377,1.06002812376535,1.06012376653816,2.81237653478872e-05,2.8123765347855e-05,3.22245214453426e-17,1.88325097539085e-06,1.88325097539085e-06,1.06000188325098,2.62405143724963e-05,0.93303702572912,14.933625796769,0.0031867193533964,0.000792306963954175,0.00144722473351364,0.000307692710188794,0.000433473341922595,0.00132622216843351,0.274861515058574
23,1.13061880586904,1.06002736731984,1.06011560661802,2.73673198365465e-05,2.73673198366101e-05,-6.3629114997743e-17,1.60217280668426e-06,1.60217280668426e-06,1.06000160217281,2.57651470298622e-05,0.941456714933966,17.0813783147299,0.00316435807070522,0.000730792448119223,0.00130581568556282,0.00028380352461513,0.00042384166903419,0.00113221783099609,0.33840844088209
24,1.12517664454617,1.06002114726592,1.06010259163752,2.11472659161771e-05,2.1147265916179e-05,-1.9312351197398e-18,1.36446283998609e-06,1.36446283998609e-06,1.06000136446284,1.9782803076191e-05,0.93547804972073,15.4986015715845,0.00286295451880003,0.000674404141937185,0.00150589366306792,0.000261905104505938,0.000378092203525766,0.00124398855856198,0.38938596694526
25,1.12009393457641,1.06001764404081,1.06009273940398,1.76440408092837e-05,1.7644040809267e-05,1.67678642238461e-17,1.16261922460353e-06,1.16261922460353e-06,1.06000116261922,1.64814215846802e-05,0.934106974860781,15.1761130694364,0.00251359812783746,0.000622526900249709,0.000892193005896491,0.000241758558005481,0.000347482010232365,0.00098692169851933,0.213616888923001
26,1.11554522965395,1.0600195674883,1.06008897456601,1.95674883001207e-05,1.95674883001543e-05,-3.36001029516836e-17,9.90634132206561e-07,9.90634132206561e-07,1.06000099063413,1.85768541679141e-05,0.949373464953065,19.7524874865109,0.00257859733731188,0.000574640215615116,0.000914008693272836,0.000223161745851213,0.000343314282995584,0.000826566823159446,0.366502186560449
27,1.11118922951741,1.06001726163497,1.06008122659482,1.72616349667365e-05,1.7261634966747e-05,-1.05167610731094e-17,8.43656474369368e-07,8.43656474369368e-07,1.06000084365647,1.64179784923671e-05,0.951125343804622,20.4605019829185,0.00248349761430523,0.000530300692805308,0.00108835096013404,0.000205942475338002,0.000339198556576783,0.000882408484796038,0.264311282714707
28,1.1072372333515,1.06001677589669,1.06007580146851,1.6775896692911e-05,1.67758966929064e-05,4.63835241916455e-18,7.17739419270548e-07,7.17739419270548e-07,1.06000071773942,1.60581572736405e-05,0.957216032477486,23.3732413777143,0.00244678459867119,0.000489128278767628,0.0011173748035888,0.000189953152718592,0.000338279275807174,0.000986186640118459,0.21071252043775
29,1.10347800336669,1.06001680434188,1.06007113084066,1.68043418837804e-05,1.68043418838237e-05,-4.32223972324924e-17,6.09649319916954e-07,6.09649319916954e-07,1.06000060964932,1.61946925638635e-05,0.963720726218657,27.5639475593437,0.00245135926861536,0.000450795341560134,0.00122904869494072,0.000175066542003969,0.000350284585414827,0.00130490293241289,0.0350270895017624
30,1.10005111486751,1.06001406351667,1.06006410983086,1.40635166734349e-05,1.40635166734452e-05,-1.03710714061817e-17,5.16719655379348e-07,5.16719655379348e-07,1.06000051671966,1.35467970180555e-05,0.963258147490563,27.2169183560671,0.00218359292320042,0.000415017933499806,0.000712234213139852,0.000161172372003654,0.000304846592210722,0.000765880469664862,0.162070130155727
31,1.09676068073918,1.06001130448171,1.06005724120203,1.13044817113828e-05,1.13044817114536e-05,-7.08847992239234e-17,4.36738335152836e-07,4.36738335152836e-07,1.06000043673834,1.08677433762299e-05,0.961365912537762,25.8838778313948,0.00199507606669978,0.000381548745314338,0.000731698759329956,0.000148174600067875,0.000290463495611518,0.000708837558056413,-0.0607868334401938
32,1.09392264426798,1.06001867986386,1.06006105981936,1.86798638557306e-05,1.86798638558238e-05,-9.31939529887071e-17,3.67859989034712e-07,3.67859989034712e-07,1.06000036785999,1.83120038666959e-05,0.980307137574675,50.7798195306529,0.00252974043031563,0.000350171381390461,0.00074114197702484,0.000135989188878083,0.00033482391969423,0.000756231480797103,0.517503717120758
33,1.09093376233582,1.06001360505948,1.06005225525607,1.36050594763404e-05,1.36050594763845e-05,-4.40863708386918e-17,3.08537149596346e-07,3.08537149596346e-07,1.06000030853715,1.3296522326744e-05,0.977321881603465,44.0953690475836,0.00214339089370528,0.000320695675886214,0.000736112575248204,0.000124542287457369,0.00030170183410351,0.000718208956855684,0.106033934921787
34,1.08825901617212,1.06000932778296,1.06004463989345,9.32778296069969e-06,9.32778296062484e-06,7.48523015488625e-17,2.57465849047149e-07,2.57465849047149e-07,1.06000025746585,9.07031711165254e-06,0.972397958857757,36.2292047478169,0.00181485829306106,0.000292953835411628,0.000574793611717892,0.00011376873317905,0.000254622515169856,0.00058800053830967,0.129687014894055
35,1.08575346086386,1.0600074328412,1.06003961537623,7.43284120030552e-06,7.43284120041038e-06,-1.04857596672399e-16,2.13542306559833e-07,2.13542306559833e-07,1.06000021354231,7.21929889374569e-06,0.971270433363886,34.8073471718491,0.00157797105449102,0.000266797242964161,0.000567060111898277,0.000103610810573778,0.000218640506165649,0.000526947359404371,0.20307666320154
36,1.08334714681819,1.060008605847,1.06003777902321,8.60584700035361e-06,8.60584700034667e-06,6.93889390390723e-18,1.75828216066584e-07,1.75828216066584e-07,1.06000017582822,8.43001878428702e-06,0.979568749472381,48.9446301217928,0.00170263757504428,0.000242093794541553,0.00072117454533692,9.40172170021315e-05,0.000241365584452173,0.00070958796646068,0.0542419545438627
37,1.08113003671781,1.06000929258814,1.0600356935183,9.29258814252876e-06,9.29258814270262e-06,-1.73867064951101e-16,1.43522753073774e-07,1.43522753073774e-07,1.06000014352275,9.14906538945498e-06,0.984555136752814,64.7464457273344,0.00175326143087731,0.000218725667655303,0.000608327915892909,8.49421960559798e-05,0.000242947361679837,0.000605516014771429,0.222428910914985
38,1.07902760208997,1.0600076690935,1.06003144400975,7.66909350180534e-06,7.66909350186251e-06,-5.71781120714543e-17,1.15939867273482e-07,1.15939867273482e-07,1.06000011593987,7.55315363453185e-06,0.984882194062937,66.1471647514935,0.00160372512809294,0.000196587442184119,0.000463616811403476,7.63448077912045e-05,0.000215653261958919,0.000453660360180376,0.452409727714708
39,1.07690773776016,1.06000499852628,1.06002612695032,4.9985262762231e-06,4.99852627626767e-06,-4.4563250387996e-17,9.24897608001495e-08,9.24897608001495e-08,1.06000009248976,4.90603651542295e-06,0.981496594058112,54.0441042660262,0.00131728026310322,0.000175584510326841,0.000425904928790181,6.81883112323151e-05,0.000191212857403592,0.000460046097403052,-0.134159613569356
40,1.07501565757079,1.06000560614729,1.06002436871156,5.60614728506437e-06,5.60614728508377e-06,-1.93995955909652e-17,7.26637015377208e-08,7.26637015377208e-08,1.0600000726637,5.53348358352665e-06,0.987038567158,77.1519639988906,0.00137129901949704,0.000155631725062427,0.000467916616404357,6.04396395013702e-05,0.000193075759237889,0.000504259947559083,0.0955164624326271
41,1.07317397061137,1.06000360202226,1.06002006498299,3.6020222560218e-06,3.60202225612142e-06,-9.96199684430519e-17,5.60215093354469e-08,5.60215093354469e-08,1.06000005602151,3.54600074668635e-06,0.984447206220952,64.2971297765922,0.00110788505104027,0.000136652246396278,0.000468294356147245,5.30689517573007e-05,0.000157781594346533,0.000462210563613132,0.00439759306551943
42,1.07143382706146,1.0600054664263,1.06001975187709,5.46642630094851e-06,5.46642630093603e-06,1.24818775107394e-17,4.21811963574978e-08,4.21811963574978e-08,1.0600000421812,5.42424510459101e-06,0.992283588210056,129.593913236101,0.00140936404787282,0.000118576552428516,0.000575025976467733,4.60492491439011e-05,0.000199423064258326,0.000555073387926302,0.035572241641588
43,1.06978708581715,1.06000262291508,1.06001485349371,2.62291508090762e-06,2.6229150810275e-06,-1.19882690607269e-16,3.08103526260536e-08,3.08103526260536e-08,1.06000003081035,2.59210472828156e-06,0.988253393009052,85.1309659691999,0.00094824514815174,0.000101341588412743,0.000375470837594174,3.93560443264736e-05,0.000132558089031805,0.000359993765316483,0.160549945704576
44,1.06817969418465,1.06000412988552,1.06001434934089,4.12988552001003e-06,4.12988552013308e-06,-1.23046782181738e-16,2.16189525236194e-08,2.16189525236194e-08,1.06000002161895,4.10826656748642e-06,0.99476524169523,191.030787245497,0.00120500966034207,8.4890031852233e-05,0.000456879442901133,3.29670760916565e-05,0.000170370544342557,0.000460658768566263,0.03885141739562
45,1.06667103039022,1.06000212631137,1.06001046244147,2.12631137053165e-06,2.12631137049809e-06,3.35585983372681e-17,1.43533237605375e-08,1.43533237605375e-08,1.06000001435332,2.11195804677112e-06,0.993249660440395,148.140695911679,0.000847118806359072,6.9169655583301e-05,0.000322957683191138,2.6862062000609e-05,0.000119630638018365,0.000311331318758332,0.0581981864951417
46,1.06520900156053,1.06000173113215,1.06000824022019,1.73113215362619e-06,1.73113215380061e-06,-1.7442208328979e-16,8.79107164161461e-09,8.79107164161461e-09,1.06000000879107,1.72234108198458e-06,0.994921779008494,196.919354567817,0.000768534925442073,5.41327739347573e-05,0.000217739658180314,2.10224833048244e-05,0.000109597232193189,0.000225605900813232,-0.0841452371647198
47,1.06381237100836,1.06000152230592,1.0600062858668,1.52230591732305e-06,1.52230591732433e-06,-1.28029029977487e-18,4.73679177067985e-09,4.73679177067985e-09,1.06000000473679,1.51756912555237e-06,0.996888410064772,321.379108692499,0.000725069447531661,3.97357595904069e-05,0.000289966952020545,1.54313973194988e-05,0.000104405271425933,0.000296645927333008,-0.30749170133346
48,1.06249893304305,1.06000085524103,1.06000397783828,8.5524103154988e-07,8.55241031674138e-07,-1.24257933417193e-16,2.01843615382557e-09,2.01843615382557e-09,1.06000000201844,8.53222595396055e-07,0.997639921286087,423.714681254064,0.000569386639361056,2.59386208437379e-05,0.000252359550591198,1.00732732502284e-05,8.06986465775162e-05,0.000262432823841427,-0.0250394617840344
49,1.0612222799824,1.06000037375016,1.06000190113295,3.73750155269192e-07,3.73750155372893e-07,-1.03700761424686e-16,4.8422291736923e-10,4.8422291736923e-10,1.06000000048422,3.73265932351823e-07,0.998704420826205,771.855568711549,0.000374530314815847,1.2704630617341e-05,0.000155343302686857,4.93384812256083e-06,5.32328014235547e-05,0.000160277150809418,-0.131580721330181
50,1.06,1.06,1.06,1.11022302462516e-15,1.0609877016922e-28,1.11022302462505e-15,0,0,1.06,1.11022302462516e-15,NA,NA,5.99977706894976e-15,0,1.85268467234323e-15,0,8.48496610212385e-16,1.85268467234323e-15,NA
