"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.06072776643472,5.11191310664023,2.05727690691666,2.05487268381694,5.40011875747222
2,2.05847977811942,3.56630660106585,2.05727690691666,2.05487268381694,5.40011875747222
3,2.0601044160422,3.08422768608182,2.05727690691666,2.05487268381694,5.40011875747222
4,2.06209558690943,2.85897140493333,2.05727690691666,2.05487268381694,5.40011875747222
5,2.06565951134008,2.73599229039384,2.05727690691666,2.05487268381694,5.40011875747222
6,2.06965888062864,2.66367505779031,2.05727690691666,2.05487268381694,5.40011875747222
7,2.07675880724032,2.62317947082839,2.05727690691666,2.05487268381694,5.40011875747222
8,2.08326022511422,2.600024762063,2.05727690691666,2.05487268381694,5.40011875747222
9,2.09172428340498,2.58989795517876,2.05727690691666,2.05487268381694,5.40011875747222
10,2.10155507659947,2.58956004216939,2.05727690691666,2.05487268381694,5.40011875747222
11,2.11147344944298,2.59451761144807,2.05727690691666,2.05487268381694,5.40011875747222
12,2.12428610862011,2.6075036962477,2.05727690691666,2.05487268381694,5.40011875747222
13,2.13656875760733,2.62230332096792,2.05727690691666,2.05487268381694,5.40011875747222
14,2.15149244334734,2.64277997169579,2.05727690691666,2.05487268381694,5.40011875747222
15,2.16696994444132,2.66574363879648,2.05727690691666,2.05487268381694,5.40011875747222
16,2.18420492312775,2.69234444201866,2.05727690691666,2.05487268381694,5.40011875747222
17,2.20351004083719,2.72124909367409,2.05727690691666,2.05487268381694,5.40011875747222
18,2.2235125505958,2.75238801043642,2.05727690691666,2.05487268381694,5.40011875747222
19,2.24509007735168,2.78581243870677,2.05727690691666,2.05487268381694,5.40011875747222
20,2.26940821209259,2.82316870048136,2.05727690691666,2.05487268381694,5.40011875747222
21,2.29441447574805,2.86040127170766,2.05727690691666,2.05487268381694,5.40011875747222
22,2.32224019524992,2.90174502576913,2.05727690691666,2.05487268381694,5.40011875747222
23,2.35182070387101,2.94431406438501,2.05727690691666,2.05487268381694,5.40011875747222
24,2.38269448181095,2.98891681897279,2.05727690691666,2.05487268381694,5.40011875747222
25,2.41666894147208,3.03584801981127,2.05727690691666,2.05487268381694,5.40011875747222
26,2.4534564917438,3.08551078227718,2.05727690691666,2.05487268381694,5.40011875747222
27,2.49369368111351,3.13913528852766,2.05727690691666,2.05487268381694,5.40011875747222
28,2.53497696163886,3.19275250516271,2.05727690691666,2.05487268381694,5.40011875747222
29,2.58021887713449,3.24942957026696,2.05727690691666,2.05487268381694,5.40011875747222
30,2.62886363333441,3.30974094048926,2.05727690691666,2.05487268381694,5.40011875747222
31,2.68145007128047,3.37312986594503,2.05727690691666,2.05487268381694,5.40011875747222
32,2.73786005652517,3.43803590002545,2.05727690691666,2.05487268381694,5.40011875747222
33,2.79824149228799,3.50667897982814,2.05727690691666,2.05487268381694,5.40011875747222
34,2.86368240578452,3.57921229289482,2.05727690691666,2.05487268381694,5.40011875747222
35,2.93395912116755,3.65404638248607,2.05727690691666,2.05487268381694,5.40011875747222
36,3.01032185165112,3.73269757330213,2.05727690691666,2.05487268381694,5.40011875747222
37,3.0943620993349,3.81663324569936,2.05727690691666,2.05487268381694,5.40011875747222
38,3.18490302414088,3.90395165951094,2.05727690691666,2.05487268381694,5.40011875747222
39,3.28319176278146,3.99628355066752,2.05727690691666,2.05487268381694,5.40011875747222
40,3.3920744574999,4.09359644649305,2.05727690691666,2.05487268381694,5.40011875747222
41,3.50825477442573,4.19244060920148,2.05727690691666,2.05487268381694,5.40011875747222
42,3.63818781712985,4.29988201714084,2.05727690691666,2.05487268381694,5.40011875747222
43,3.78358146095789,4.41365008373943,2.05727690691666,2.05487268381694,5.40011875747222
44,3.94252733830206,4.53315767872619,2.05727690691666,2.05487268381694,5.40011875747222
45,4.11877026244672,4.6592143965081,2.05727690691666,2.05487268381694,5.40011875747222
46,4.31702613680204,4.79167570760568,2.05727690691666,2.05487268381694,5.40011875747222
47,4.53688876552996,4.93037835019631,2.05727690691666,2.05487268381694,5.40011875747222
48,4.78634198252828,5.07749126416647,2.05727690691666,2.05487268381694,5.40011875747222
49,5.07153214233156,5.23382922437443,2.05727690691666,2.05487268381694,5.40011875747222
50,5.40011875747188,5.40011875747188,2.05727690691666,2.05487268381694,5.40011875747222
