"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.25583082465303,4.35008387977423,1.24177178347852,1.23982335396144,NA
3,1.24543667795839,2.27544358128587,1.24177178347852,1.23982335396144,NA
5,1.24716795343445,1.9057175424915,1.24177178347852,1.23982335396144,NA
7,1.25098013906463,1.76797091395115,1.24177178347852,1.23982335396144,NA
9,1.25726565562303,1.71170470268363,1.24177178347852,1.23982335396144,NA
11,1.26398318336439,1.68929225666204,1.24177178347852,1.23982335396144,NA
13,1.27416480727593,1.69082041120198,1.24177178347852,1.23982335396144,NA
15,1.28511777493227,1.70509630489798,1.24177178347852,1.23982335396144,NA
17,1.29807873398295,1.72777132399795,1.24177178347852,1.23982335396144,NA
19,1.31257608235795,1.75880008490646,1.24177178347852,1.23982335396144,NA
21,1.32766377299361,1.79522865278326,1.24177178347852,1.23982335396144,NA
23,1.34890308883802,1.84438125416841,1.24177178347852,1.23982335396144,NA
25,1.37085952635024,1.89386580292135,1.24177178347852,1.23982335396144,NA
27,1.39462308555608,1.95031904026644,1.24177178347852,1.23982335396144,NA
29,1.42275913902258,2.01632032865839,1.24177178347852,1.23982335396144,NA
31,1.45247064228407,2.08461868003172,1.24177178347852,1.23982335396144,NA
33,1.48581776746429,2.16086409344067,1.24177178347852,1.23982335396144,NA
35,1.5255111219251,2.25160014280048,1.24177178347852,1.23982335396144,NA
37,1.5663099615246,2.34408111078978,1.24177178347852,1.23982335396144,NA
39,1.61788843239561,2.45284715722543,1.24177178347852,1.23982335396144,NA
41,1.66687295491569,2.56583299828209,1.24177178347852,1.23982335396144,NA
43,1.7292611728704,2.69586462107616,1.24177178347852,1.23982335396144,NA
45,1.79980522914842,2.84694018103342,1.24177178347852,1.23982335396144,NA
47,1.87558183108871,3.01122428918904,1.24177178347852,1.23982335396144,NA
49,1.9702381341766,3.19788096831594,1.24177178347852,1.23982335396144,NA
51,2.06576242516495,3.40806636873567,1.24177178347852,1.23982335396144,NA
53,2.1803778087112,3.64465615874628,1.24177178347852,1.23982335396144,NA
55,2.32417813768812,3.94563255568362,1.24177178347852,1.23982335396144,NA
57,2.48435884968346,4.27097648377805,1.24177178347852,1.23982335396144,NA
59,2.68491033384624,4.66014976271265,1.24177178347852,1.23982335396144,NA
61,2.92818636610793,5.17503502676687,1.24177178347852,1.23982335396144,NA
63,3.20630431855207,5.76060135206703,1.24177178347852,1.23982335396144,NA
65,3.57613999832656,6.50954290230422,1.24177178347852,1.23982335396144,NA
67,4.08204570994022,7.54340123190355,1.24177178347852,1.23982335396144,NA
69,4.72423607515509,8.8991522937307,1.24177178347852,1.23982335396144,NA
71,5.71404536047538,10.9703123009466,1.24177178347852,1.23982335396144,NA
73,7.37554429675509,14.3913560931412,1.24177178347852,1.23982335396144,NA
75,10.8290094008711,21.3241081660155,1.24177178347852,1.23982335396144,NA
77,19.7313548805941,39.9593173862895,1.24177178347852,1.23982335396144,NA
79,64.6370812385562,127.734984207545,1.24177178347852,1.23982335396144,NA
