"k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet.x","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx","Q_bag_inf_smallhet","Q_bag_G_smallhet","R_bag_excess_smallhet.y","R_bag_G_excess_smallhet","Q_subset_leading","Q_subset_delta","L_bag_inf_smallhet","L_bag_G_smallhet","L_subset_leading","L_subset_delta","L_equal","L_oracle_optimal","L_full_estimated_theory"
41,1.19510148712413,1.16001041439153,1.16005427823245,1.04143915307109e-05,1.04143915306481e-05,6.27634473256491e-17,1.32413386731357e-07,1.32413386731357e-07,1.16000013241339,1.02819781439795e-05,0.987285537869314,78.6505940810939,0.00116094075609586,0.000128653306764419,0.000391569371642853,5.10448744111223e-05,0.000166083225324231,0.00038286840608498,-0.0497016831827277,1.16000013241339,1.16004403468689,1.32413386699781e-07,4.40346868944008e-05,1.19512195121951,1.1951579970859,2.5941710133005,2.5942237401516,2.63635249417821,2.63639578544487,2.16651456182473,2.16,2.71705263157895
42,1.19044680429859,1.16001278667643,1.16005082919846,1.27866764310092e-05,1.27866764310712e-05,-6.20671862430061e-17,9.97001889512214e-08,9.97001889512214e-08,1.16000009970019,1.26869762420579e-05,0.992202806609743,128.251275805155,0.00132442085686148,0.000111635673594522,0.000519897853382943,4.42929068964236e-05,0.000188671336910975,0.000488341268954414,-0.044945227810229,1.16000009970019,1.16003819481366,9.97001889935234e-08,3.81948136589649e-05,1.19047619047619,1.19050672365906,2.6072728476179,2.60731883111346,2.64405964405964,2.64409649977028,2.16651456182473,2.16,2.71705263157895
43,1.18597221752788,1.1600068648765,1.16003932156732,6.86487650258805e-06,6.86487650256015e-06,2.78995712166621e-17,7.28238704383094e-08,7.28238704383094e-08,1.16000007282387,6.79205263214974e-06,0.989391816384336,94.2668449406768,0.000938814360734976,9.54095582464811e-05,0.00029916310474442,3.78549843824085e-05,0.000137380849250377,0.00031909346868228,-0.296965460311163,1.16000007282387,1.16003263087238,7.28238704894579e-08,3.26308723754831e-05,1.18604651162791,1.18607199998256,2.62050770256297,2.62054720192131,2.65210718923386,2.65213811165397,2.16651456182473,2.16,2.71705263157895
44,1.18185561612183,1.16000725311821,1.16003456357197,7.25311821314634e-06,7.2531182131005e-06,4.58329527759302e-17,5.10989217390752e-08,5.10989217390752e-08,1.16000005109892,7.20201929140726e-06,0.992954902948299,141.94268619175,0.000972116470943663,7.99209935960784e-05,0.000293320832914567,3.17096947099396e-05,0.000136198865665122,0.000293039763582304,0.15375514684404,1.16000005109892,1.16002732376232,5.1098921760584e-08,2.73237623209521e-05,1.18181818181818,1.18183904721123,2.63387761332981,2.63391086928161,2.66048237476809,2.66050781777287,2.16651456182473,2.16,2.71705263157895
45,1.17778935770019,1.16000559602197,1.16002782572407,5.596021972476e-06,5.59602197242242e-06,5.357313984794e-17,3.39257587403462e-08,3.39257587403462e-08,1.16000003392576,5.56209621373565e-06,0.993937522242191,164.94905877583,0.000836384272915648,6.51208095968046e-05,0.000235269715906934,2.58375290229137e-05,0.000117464822656675,0.000236102077572321,0.127420210652665,1.16000003392576,1.16002225610557,3.39257586468023e-08,2.22561055736037e-05,1.17777777777778,1.17779440139956,2.64738465696542,2.64741189338068,2.66917378917379,2.66919416376664,2.16651456182473,2.16,2.71705263157895
46,1.17392952313573,1.16000569120978,1.16002309599969,5.69120977855775e-06,5.69120977837465e-06,1.83096335944384e-16,2.07787255800986e-08,2.07787255800986e-08,1.16000002077873,5.67043105297765e-06,0.996348979147037,273.895997933996,0.000826681947849074,5.09641118583688e-05,0.00023778953629849,2.02206748874977e-05,0.000116680086928687,0.000238565835087752,0.0627594330462565,1.16000002077873,1.1600174120571,2.07787256290004e-08,1.74120570999303e-05,1.17391304347826,1.17392577044768,2.66103095343358,2.66105237877138,2.67817122366652,2.67818690276802,2.16651456182473,2.16,2.71705263157895
47,1.17021478119096,1.16000270491601,1.16001547001135,2.70491600673495e-06,2.70491600686877e-06,-1.33818500171971e-16,1.11959611234551e-08,1.11959611234551e-08,1.16000001119596,2.69372004561149e-06,0.995860883999511,241.597481172764,0.000567138630052307,3.74098267896537e-05,0.000198361208965117,1.48428358216739e-05,8.01028714469327e-05,0.000206865898852654,0.0523699495612853,1.16000001119596,1.16001277713941,1.11959610471501e-08,1.2777139412945e-05,1.17021276595745,1.1702219093257,2.67481866671417,2.67483447531772,2.68746554955352,2.68747687217016,2.16651456182473,2.16,2.71705263157895
48,1.16668688454532,1.16000295785085,1.16001131275922,2.95785085424605e-06,2.95785085423508e-06,1.09644179857333e-17,4.77080982286117e-09,4.77080982286117e-09,1.16000000477081,2.95308004442319e-06,0.998387068835465,619.989260538613,0.00063904955099767,2.44203035988017e-05,0.000264925265570967,9.68907338359265e-06,8.97496773562723e-05,0.000255236192187375,0.199619915297251,1.16000000477081,1.16000833809818,4.77080974725652e-09,8.33809817968323e-06,1.16666666666667,1.1666725109087,2.68875000593866,2.68876037919513,2.69704861111111,2.69705588597489,2.16651456182473,2.16,2.71705263157895
49,1.16327338775213,1.16000096857403,1.160005059098,9.68574027426783e-07,9.68574027737825e-07,-3.11042356693041e-16,1.14451747520534e-09,1.14451747520534e-09,1.16000000114452,9.67429509951578e-07,0.998818347960201,846.272816632189,0.000352336425179549,1.19609650279845e-05,0.000105812627079028,4.74566859604538e-06,4.96414930688412e-05,0.000108426709292264,0.126964577367985,1.16000000114452,1.16000408277574,1.14451736976662e-09,4.08277573971105e-06,1.16326530612245,1.16326811019026,2.70282722656304,2.70283233394451,2.70691313174484,2.70691664049986,2.16651456182473,2.16,2.71705263157895
50,1.16,1.16,1.16,1.11022302462516e-15,2.29842589974632e-28,1.11022302462493e-15,0,0,1.16,1.11022302462516e-15,NA,NA,5.35296960853334e-15,0,1.42247325030098e-15,0,7.57024221935885e-16,1.42247325030098e-15,NA,1.16,1.16,0,0,1.16,1.16,2.71705263157895,2.71705263157895,2.71705263157895,2.71705263157895,2.16651456182473,2.16,2.71705263157895
