"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.26317478757434,4.36801487586894,1.24803113093786,1.24591826238394,1.41564053595099
3,1.24831495049525,2.22888250113334,1.24803113093786,1.24591826238394,1.41564053595099
5,1.24941011445586,1.82599103678237,1.24803113093786,1.24591826238394,1.41564053595099
7,1.24794289651656,1.65420513900314,1.24803113093786,1.24591826238394,1.41564053595099
9,1.24869790310503,1.56243095092698,1.24803113093786,1.24591826238394,1.41564053595099
11,1.249640121044,1.50592364736847,1.24803113093786,1.24591826238394,1.41564053595099
13,1.25017369268543,1.46676030333311,1.24803113093786,1.24591826238394,1.41564053595099
15,1.25140255556948,1.4399111786949,1.24803113093786,1.24591826238394,1.41564053595099
17,1.25214586856443,1.41941795011999,1.24803113093786,1.24591826238394,1.41564053595099
19,1.25416109582865,1.40491035314861,1.24803113093786,1.24591826238394,1.41564053595099
21,1.256073722637,1.39391596923591,1.24803113093786,1.24591826238394,1.41564053595099
23,1.25792624747715,1.38555697036337,1.24803113093786,1.24591826238394,1.41564053595099
25,1.25995367833237,1.37867656455077,1.24803113093786,1.24591826238394,1.41564053595099
27,1.26212573774574,1.37344044379272,1.24803113093786,1.24591826238394,1.41564053595099
29,1.26470040290183,1.36983084722876,1.24803113093786,1.24591826238394,1.41564053595099
31,1.26780574842021,1.36749190960333,1.24803113093786,1.24591826238394,1.41564053595099
33,1.270624113195,1.36533413364945,1.24803113093786,1.24591826238394,1.41564053595099
35,1.27447961156029,1.36491442821993,1.24803113093786,1.24591826238394,1.41564053595099
37,1.27736193841762,1.36390576756773,1.24803113093786,1.24591826238394,1.41564053595099
39,1.28109102296159,1.3637192498821,1.24803113093786,1.24591826238394,1.41564053595099
41,1.28503991706165,1.3642542132307,1.24803113093786,1.24591826238394,1.41564053595099
43,1.28904336761483,1.36489661499135,1.24803113093786,1.24591826238394,1.41564053595099
45,1.29354153290076,1.36627093947695,1.24803113093786,1.24591826238394,1.41564053595099
47,1.29840739279697,1.36767889115878,1.24803113093786,1.24591826238394,1.41564053595099
49,1.30356562442216,1.36952523155524,1.24803113093786,1.24591826238394,1.41564053595099
51,1.30818471730618,1.37109560186874,1.24803113093786,1.24591826238394,1.41564053595099
53,1.31370862182997,1.3731148380061,1.24803113093786,1.24591826238394,1.41564053595099
55,1.31908598558741,1.37531342597259,1.24803113093786,1.24591826238394,1.41564053595099
57,1.32591305686378,1.37875205739922,1.24803113093786,1.24591826238394,1.41564053595099
59,1.33118057847383,1.38055090630023,1.24803113093786,1.24591826238394,1.41564053595099
61,1.3381398381814,1.38353182692135,1.24803113093786,1.24591826238394,1.41564053595099
63,1.34480076724106,1.38646339343737,1.24803113093786,1.24591826238394,1.41564053595099
65,1.35216569995546,1.38972912154957,1.24803113093786,1.24591826238394,1.41564053595099
67,1.35930143253145,1.39244430599387,1.24803113093786,1.24591826238394,1.41564053595099
69,1.36655002863867,1.39562049197866,1.24803113093786,1.24591826238394,1.41564053595099
71,1.37474840159146,1.39918014697695,1.24803113093786,1.24591826238394,1.41564053595099
73,1.38309413975705,1.40247257449228,1.24803113093786,1.24591826238394,1.41564053595099
75,1.39236068232463,1.40652659253994,1.24803113093786,1.24591826238394,1.41564053595099
77,1.40139333985064,1.41008817453218,1.24803113093786,1.24591826238394,1.41564053595099
79,1.41067623982249,1.41362084107229,1.24803113093786,1.24591826238394,1.41564053595099
