"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,1.24945957728812,4.35650781130463,1.23777593602627,1.23595894655015,1.65184605308818
3,1.23945193221839,2.22877492426221,1.23777593602627,1.23595894655015,1.65184605308818
5,1.2379544956574,1.82566332501863,1.23777593602627,1.23595894655015,1.65184605308818
7,1.23940570600066,1.66054784646116,1.23777593602627,1.23595894655015,1.65184605308818
9,1.24202560170389,1.57485019738,1.23777593602627,1.23595894655015,1.65184605308818
11,1.24241007177564,1.52086500640041,1.23777593602627,1.23595894655015,1.65184605308818
13,1.24445195554363,1.48686933961498,1.23777593602627,1.23595894655015,1.65184605308818
15,1.2469129261312,1.46428843917215,1.23777593602627,1.23595894655015,1.65184605308818
17,1.24949028528162,1.44911928932416,1.23777593602627,1.23595894655015,1.65184605308818
19,1.25445709413888,1.44055016834934,1.23777593602627,1.23595894655015,1.65184605308818
21,1.25823312026948,1.43400091262669,1.23777593602627,1.23595894655015,1.65184605308818
23,1.26248254166255,1.43035167171129,1.23777593602627,1.23595894655015,1.65184605308818
25,1.26706286790326,1.42885658528031,1.23777593602627,1.23595894655015,1.65184605308818
27,1.27271930808007,1.42995624728516,1.23777593602627,1.23595894655015,1.65184605308818
29,1.27832220420049,1.43113011326949,1.23777593602627,1.23595894655015,1.65184605308818
31,1.28440220700689,1.43364779194052,1.23777593602627,1.23595894655015,1.65184605308818
33,1.29136949082564,1.43698777400975,1.23777593602627,1.23595894655015,1.65184605308818
35,1.29924532572247,1.4426790153778,1.23777593602627,1.23595894655015,1.65184605308818
37,1.30713232319025,1.44728035335716,1.23777593602627,1.23595894655015,1.65184605308818
39,1.31369920521203,1.45159967586956,1.23777593602627,1.23595894655015,1.65184605308818
41,1.32298213456194,1.45789953558438,1.23777593602627,1.23595894655015,1.65184605308818
43,1.33289080303624,1.46554554981109,1.23777593602627,1.23595894655015,1.65184605308818
45,1.34291629337449,1.47294179011728,1.23777593602627,1.23595894655015,1.65184605308818
47,1.35402402063585,1.48094422363053,1.23777593602627,1.23595894655015,1.65184605308818
49,1.3649298217104,1.4883614270411,1.23777593602627,1.23595894655015,1.65184605308818
51,1.37633070380288,1.49631227933722,1.23777593602627,1.23595894655015,1.65184605308818
53,1.39091387256946,1.50701184308999,1.23777593602627,1.23595894655015,1.65184605308818
55,1.40293199440513,1.51424575593783,1.23777593602627,1.23595894655015,1.65184605308818
57,1.41795744875183,1.52468650226626,1.23777593602627,1.23595894655015,1.65184605308818
59,1.4326108316456,1.53396175942411,1.23777593602627,1.23595894655015,1.65184605308818
61,1.44834398225245,1.54385773296213,1.23777593602627,1.23595894655015,1.65184605308818
63,1.4655102607497,1.55415996172323,1.23777593602627,1.23595894655015,1.65184605308818
65,1.48245001321052,1.5639109804653,1.23777593602627,1.23595894655015,1.65184605308818
67,1.50238173695132,1.57602876680019,1.23777593602627,1.23595894655015,1.65184605308818
69,1.5211867385723,1.58622705817847,1.23777593602627,1.23595894655015,1.65184605308818
71,1.5425264145593,1.59791754556495,1.23777593602627,1.23595894655015,1.65184605308818
73,1.56433007221483,1.60925409915776,1.23777593602627,1.23595894655015,1.65184605308818
75,1.5874579992508,1.62115685742443,1.23777593602627,1.23595894655015,1.65184605308818
77,1.61252179208336,1.6336033569146,1.23777593602627,1.23595894655015,1.65184605308818
79,1.63804219333711,1.64552278145014,1.23777593602627,1.23595894655015,1.65184605308818
