"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.075,-0.0840984695403396,0.530778652803776,0.738530314100665,0.00131036975696485
"2","AAAFFM",0.077,-0.758983836918029,0.709914304834869,0.907597083393179,0.0115529285997359
"3","ACOGNO",0.07,0.253329847612049,1.35957765136896,0.966946038965954,0.00696257145764086
"4","AMBSL",0.07,-1.06025979253431,0.66743695362308,0.83926566470229,0.0127528151492198
"5","AMDMNOx",0.076,0.279174439840004,-2.17127490557868,0.75406096495345,-0.0620676042279755
"6","AMDMUOx",0.075,0.0631855487646548,0.0185141967119717,0.659076001317809,-0.00303556868562731
"7","ANDENOx",0.093,0.23762664524079,-1.24251478201582,0.62380629338265,-0.0412443482962884
"8","AWHMAN",0.09,0.392402739669512,1.73719177779195,1.46415811881746,0.00964252402232216
"9","AWOTMAN",0.069,0.277492253059448,0.66213205546537,0.829891365330488,-0.0032120817117657
"10","BAA",0.07,0.0910318305945926,0.633827171680079,0.748760405159937,-0.000732380784787904
"11","BAAFFM",0.089,-0.0653811391592968,0.560505985137794,0.772380519539871,0.00123288125920676
"12","BUSINVx",0.09,0.487639704476342,1.03807156172986,0.610966390708595,0.0187446095439414
"13","BUSLOANS",0.078,0.259587645381405,0.203747417616529,0.812935884965588,-0.0123347483869466
"14","CE16OV",0.078,0.303270864200085,-0.399306462111915,0.537740143551859,-0.0221659568438419
"15","CES0600000007",0.08,0.15219581226803,1.72876825905921,1.3526010510051,0.00458008590227142
"16","CES0600000008",0.065,-0.0561080552388925,0.774804287305808,0.788198198260387,4.88479092207799e-05
"17","CES1021000001",0.089,0.241437747918273,0.666639789968282,0.832174941920566,-0.0035570126516915
"18","CES2000000008",0.064,0.0812592563993447,0.647254436554778,0.784362725327112,-0.000713044325876893
"19","CES3000000008",0.067,0.350884643113545,0.877467691529787,0.785515281983782,0.0021617341232677
"20","CLAIMSx",0.068,0.262503562767298,1.25287529895162,0.868907350465249,0.00685392090369628
"21","CLF16OV",0.069,-0.17794747207935,0.654495823217749,0.81105227429902,0.00192225890482624
"22","CMRMTSPLx",0.081,0.460737513927853,2.26495830869562,0.78250522731075,0.055324761525788
"23","COMPAPFFx",0.081,0.0998562806063092,0.673084419273895,0.803945245510732,-0.00105844930619141
"24","CONSPI",0.066,-0.200256797571041,0.691275992323837,0.838643404676483,0.00194774752022876
"25","CP3Mx",0.066,0.763957469427444,0.68483654873599,0.773938136154678,-0.00449260833425906
"26","CPIAPPSL",0.069,-0.0865493681289676,0.746460807060179,0.788551937303221,0.00025136429011949
"27","CPIAUCSL",0.075,-0.392563287740488,1.04050085073737,0.802016626474112,-0.0070215113363268
"28","CPIMEDSL",0.074,1.16281754043898,0.302748145338771,0.789838615483005,-0.0419134033423645
"29","CPITRNSL",0.067,-2.52424444035231,0.463206170250752,0.80467361828031,0.0577504695857437
"30","CPIULFSL",0.066,-0.23963775280623,1.0210898154732,0.802208593732017,-0.00346184547122955
"31","CUMFNS",0.077,0.65123131913568,0.0800889070736721,0.902641573642371,-0.0412467484743241
"32","CUSR0000SA0L2",0.075,0.0309210032006236,0.845083606320096,0.803330674143239,9.68281912107019e-05
"33","CUSR0000SA0L5",0.07,-0.719612231377205,0.956740681610202,0.800451729682976,-0.00787272090051694
