"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.069,-0.0904228172865702,1.10160145908067,0.726686137298424,-0.00233916207512217
"2","AAAFFM",0.082,0.182479283556769,0.638441090910735,0.86873289935455,-0.00344592570553325
"3","ACOGNO",0.078,0.406202945086917,0.762406081028999,0.855786455747425,-0.00295864789146768
"4","AMBSL",0.078,-0.82166183091237,0.93385137228339,0.810842474110225,-0.00788359388633508
"5","AMDMNOx",0.098,0.309108730524856,0.460512920634382,0.709855206443382,-0.00755323998839343
"6","AMDMUOx",0.069,0.191473105080797,0.523441660759572,0.63359736315155,-0.00145533795217503
"7","ANDENOx",0.09,0.235328809374376,-0.121243645292857,0.59437655468233,-0.0151565444661972
"8","AWHMAN",0.072,0.661094010133668,1.57504497305012,1.5295747882853,0.00216432480871393
"9","AWOTMAN",0.091,0.275969080506682,1.36880020987151,0.808433085842857,0.0140726039967569
"10","BAA",0.072,0.162302560980169,0.855067849461011,0.733925963016374,0.0014156379656592
"11","BAAFFM",0.099,0.691679650027607,0.55348475778858,0.731639765658614,-0.0121993931559268
"12","BUSINVx",0.078,0.688799324204568,-0.141163515616671,0.584951206066306,-0.0390114917080374
"13","BUSLOANS",0.081,0.436220957054049,0.168737491654669,0.7865762462214,-0.0218306512385967
"14","CE16OV",0.091,0.225241132108614,0.254586164881476,0.565687877830119,-0.00637663408431879
"15","CES0600000007",0.077,-0.0936588240801915,1.47025306575754,1.44309927995001,-0.000195825756900516
"16","CES0600000008",0.085,1.66144560001114,0.726170574450036,0.769316454630776,-0.00609318528671643
"17","CES1021000001",0.076,1.15985971472204,0.676905176452602,0.775797097077839,-0.00871725736819737
"18","CES2000000008",0.099,0.152819975053152,0.565610215768086,0.76664593722288,-0.00304150511981389
"19","CES3000000008",0.097,0.699756844168464,0.702394470628565,0.768027557297194,-0.00445493855522672
"20","CLAIMSx",0.078,0.300367630811157,0.782960824665735,0.878873099423754,-0.00224709753331244
"21","CLF16OV",0.075,0.5978486397784,0.616417981816575,0.785685123323518,-0.00758970977318277
"22","CMRMTSPLx",0.082,0.37455525157305,0.770916755849438,0.776247952088822,-0.000163739858987476
"23","COMPAPFFx",0.076,0.347197253676087,0.742739932458147,0.779285417016183,-0.000964325382333703
"24","CONSPI",0.086,-0.124091869926286,0.645667845518405,0.834542709126324,0.00201565381061738
"25","CP3Mx",0.078,0.960944359797593,0.621010181351078,0.761626187626678,-0.0105396843339684
"26","CPIAPPSL",0.084,0.670751701161639,0.640232193858625,0.770335069163968,-0.00733040489471464
"27","CPIAUCSL",0.075,-0.531078141237698,0.604711757026055,0.781235322457578,0.00703108552605181
"28","CPIMEDSL",0.079,1.68572134580379,0.498194430187171,0.766993206681505,-0.0357964669857328
"29","CPITRNSL",0.063,-0.335439910394455,0.677457866269493,0.781724210145946,0.00220343086196571
"30","CPIULFSL",0.074,-0.0782572726509402,0.612697974394671,0.781499770926203,0.000977537647920109
"31","CUMFNS",0.071,0.707400459219511,0.767205487326783,0.843666359591623,-0.00384028038682551
"32","CUSR0000SA0L5",0.096,-0.192709774837088,0.623083942594538,0.779810471915179,0.00289946248093239
"33","CUSR0000SAC",0.095,-0.384220481127891,0.658282171646918,0.782350429210102,0.00452860873329445
"34","CUSR0000SAS",0.083,0.733730434796549,0.726858788561469,0.772095617106077,-0.00275490594377878
"35","CUUR0000SA0L2",0.099,-0.0690403665992087,0.622495180834637,0.779023094194988,0.00106986770761937
"36","CUUR0000SAD",0.079,0.874043380851076,0.676960029619478,0.770969933047876,-0.0064913299722572
"37","DDURRG3M086SBEA",0.062,0.987896371223095,0.65612660899006,0.770197434538028,-0.00698678958651818
"38","DMANEMP",0.071,0.583847948268662,0.584308402333322,0.564184726565177,0.00083419084342874
"39","DNDGRG3M086SBEA",0.087,-0.284087675665706,0.600449007710102,0.783590120162359,0.00452644756711922
