"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.045,0.338098400765039,0.49621871396277,0.774540962507803,-0.00423451382086824
"2","AAAFFM",0.05,-2.33061987705021,1.17764902966437,0.985939472174435,-0.0223401052653276
"3","ACOGNO",0.041,0.067306604960371,1.7155835778738,1.16008262862896,0.00153294420078327
"4","AMBSL",0.046,-0.15047451933534,0.818370183994444,0.823108030684766,3.27945593568973e-05
"5","AMDMNOx",0.04,0.266057213657645,2.44305255406165,0.701883774916982,0.0185300205554766
"6","AMDMUOx",0.041,0.47996400576479,0.66678283611219,0.490604305617904,0.00346693348225746
"7","ANDENOx",0.061,0.304631949537772,1.6870088693083,0.602826934658522,0.0201468638407658
"8","AWHMAN",0.053,0.744584090985888,0.908226985993732,2.00412006421173,-0.0432471812275219
"9","AWOTMAN",0.06,0.214242590245692,-0.0794252983369992,0.851466604629717,-0.0119662015518198
"10","BAA",0.064,-0.0122375645107728,0.503982549893101,0.795112672752299,0.000228014314209194
"11","BAAFFM",0.048,-4.13916025586308,0.93452873833022,0.864020026494307,-0.0140086491707191
"12","BUSINVx",0.059,0.937710360335879,0.770463704976665,0.613299342594954,0.00869510440197386
"13","BUSLOANS",0.057,0.118011736674877,1.28293389481895,0.821217487816427,0.00310581343737418
"14","CE16OV",0.044,0.698719733533793,0.875783305134825,0.612801582033082,0.00808502285755594
"15","CES0600000007",0.065,0.637998026065576,0.799354204665859,1.93648724803576,-0.0471567614078559
"16","CES0600000008",0.05,-0.432050087986503,0.729919767790954,0.820469436766048,0.0019560996223919
"17","CES1021000001",0.067,-0.0788347791421288,0.744494493636605,0.803966084863543,0.000314124793893645
"18","CES2000000008",0.044,-0.261607923594195,0.781293639663194,0.818627110949224,0.000429736203762875
"19","CES3000000008",0.041,-0.288771820875096,0.683605487932581,0.817528753386088,0.00158560387412446
"20","CLAIMSx",0.064,0.417521676813118,0.63509445542409,0.856848338870818,-0.0059255714084159
"21","CLF16OV",0.058,-1.69793748377475,0.851415776341136,0.868003750492625,0.00163358989931865
"22","COMPAPFFx",0.061,1.77354596097145,0.719757328141268,0.83780734121893,-0.0127713945570773
"23","CONSPI",0.059,-1.17631438244636,0.918824685999997,0.88519221126631,-0.00233417946104348
"24","CP3Mx",0.053,1.72238620159507,0.758252039493668,0.789643153437522,-0.00286558394000846
"25","CPIAPPSL",0.039,-0.777187989313823,1.01884861288268,0.81991061822731,-0.00602987658250903
"26","CPIAUCSL",0.046,0.0270893266336206,1.13661187096268,0.817227903288397,0.000397987244606035
"27","CPIMEDSL",0.052,0.629893863913161,0.807826586511795,0.818665151094871,-0.000355011556874319
"28","CPITRNSL",0.055,-1.7777346069909,0.847360817926934,0.824245962942319,-0.00226006427029499
"29","CPIULFSL",0.057,-0.196754761616093,1.24958840895799,0.814743684226836,-0.00487679289880616
"30","CUMFNS",0.059,0.866880130854911,0.86461078791702,0.731866414440568,0.00678933413112166
"31","CUSR0000SA0L2",0.049,-0.317177179910305,1.01598200477215,0.818322660449785,-0.00307195863733935
"32","CUSR0000SA0L5",0.06,-0.545927738861375,1.12391214548655,0.817453136867343,-0.0100382684177509
"33","CUSR0000SAC",0.05,-0.159599104294034,0.915851198020912,0.820273952224302,-0.000762702141001478
"34","CUSR0000SAD",0.055,-0.456925246183343,0.75629303568916,0.82390678722166,0.00169919365354019
"35","CUSR0000SAS",0.042,-0.0195311566713472,1.23647578735309,0.817098108750932,-0.000344019108100271
"36","DDURRG3M086SBEA",0.063,0.351956539134739,0.726588578711573,0.823302690686317,-0.00214446734057559
"37","DMANEMP",0.061,0.512120227225315,-0.121014397572961,0.659368912198728,-0.0243786547533103
"38","DNDGRG3M086SBEA",0.053,-0.0906844322987091,0.91403945271098,0.820772081830838,-0.000448268624753717
"39","DSERRG3M086SBEA",0.052,0.0339019314192758,0.879322908731117,0.832066210236536,8.33088542761643e-05
"40","EXCAUSx",0.051,-1.57599304378975,0.822303587033546,0.831511894246305,0.000740123633731709
"41","EXJPUSx",0.059,-1.36532548822894,0.868010232139671,0.819265691448514,-0.00392657766524133
"42","EXSZUSx",0.052,0.184870286699149,0.692382011902448,0.854499742885443,-0.00155847907310377
"43","EXUSUKx",0.049,-0.557155058380355,0.691521276599927,0.827693167470097,0.0037175740325691
"44","FEDFUNDS",0.063,1.01469990455357,0.804110204514741,0.791166423923592,0.00082744533461529
"45","GS1",0.054,0.883081465822649,0.453205173382498,0.791436178798571,-0.0161290187306727
"46","GS10",0.058,0.0821759060261999,0.157235341477646,0.774613602224063,-0.00294254984038755
"47","GS5",0.052,0.228570095054889,0.0128787735732772,0.781580542621022,-0.00913651629384544
"48","HOUST",0.057,0.191422114525113,1.13329544569216,0.853154859994544,0.00305663088687688
"49","HOUSTMW",0.056,0.401272841853468,1.00848607124198,0.964024827040463,0.000999101029532597
"50","HOUSTNE",0.064,-0.0668867989471445,0.652397914070213,0.250771548655937,-0.00171926412514157
"51","HOUSTS",0.061,0.537480339829681,1.24582174468988,1.03087204915698,0.0070474053594798
"52","HOUSTW",0.042,0.132632183118137,0.946515737499065,0.894930027496666,0.000287360864083331
"53","INVEST",0.057,-0.116790200956121,0.263370983407762,0.821136241352905,0.00371306644402008
"54","IPCONGD",0.056,0.574440618816885,0.494750698452195,0.699546051689889,-0.00658799508890228
"55","IPFINAL",0.055,0.734152802746321,0.112560691120267,0.69575668364224,-0.0235485234853236
"56","IPFPNSS",0.05,0.879278813177361,0.0468301713111519,0.671330065603768,-0.02745547629415
"57","IPMANSICS",0.06,0.990934318121955,0.434770076470126,0.865910589151527,-0.0256339157969217
"58","IPMAT",0.057,0.99814607263476,0.828632375793492,0.991745871491732,-0.00928023242212074
"59","ISRATIOx",0.057,0.0956954356755534,1.44983365069862,0.90401429512844,0.00297724799879196
"60","M1SL",0.055,0.180118653760878,1.5778160013421,0.822198106018574,0.00748554829348162
"61","M2REAL",0.047,-0.77331381831598,1.01601898819217,0.813973744062126,-0.00734348582290702
"62","M2SL",0.05,0.155842611968778,0.602173860426158,0.804877197899562,-0.0015794908783322
"63","MANEMP",0.045,1.37863960241532,-0.0209150114143575,0.499126691597589,-0.0322627539005899
"64","MZMSL",0.063,0.195796378782561,0.802421631404227,0.820779364954895,-0.00022644579836819
"65","NDMANEMP",0.057,0.510583043089892,0.536904562204232,0.250427459347734,0.00833741000426668
"66","NONBORRES",0.056,-0.296131857696725,0.727509215074384,0.841718157843063,0.00189397075770939
"67","NONREVSL",0.04,-0.27074860449836,0.744572375057029,0.829704043473173,0.000921971216891529
"68","OILPRICEx",0.048,-0.957528333267201,0.853212443329676,0.817507892599486,-0.00164102970963519
"69","PAYEMS",0.049,0.724405313001918,-0.143608668998907,0.62861303733166,-0.0274106738371822
"70","PCEPI",0.054,0.115978629941312,1.01180872991669,0.82060892436522,0.00119745494061682
"71","PERMIT",0.048,0.245159338120698,1.39017880538732,1.09626354005171,0.00345869145183591
"72","PERMITMW",0.054,0.449908541652207,1.30290092993253,1.21145720538424,0.00222163088875738
"73","PERMITNE",0.066,-0.00459185580252887,0.616339462826443,0.339557459723534,-8.38822411009213e-05
"74","PERMITS",0.048,0.998763486545045,1.23488718056164,1.12898405934421,0.00507706418798965
"75","PERMITW",0.051,-0.399530155048976,1.06386699179624,0.899742806969232,-0.00334420061157221
"76","PPICMM",0.05,-0.861824161976757,0.53557111938447,0.821582190659301,0.0123245625908753
"77","PPICRM",0.054,-2.8522532912144,0.839181755104046,0.81928469248774,-0.00306457896597439
"78","PPIFCG",0.065,-0.0902350890022428,0.738192024093753,0.820083200727342,0.000480314744781965
"79","PPIFGS",0.043,0.0160846298191789,0.749329751828487,0.821132269721898,-4.96614275772211e-05
"80","PPIITM",0.042,0.0358659569060541,0.883474092026959,0.819861672467634,9.58238525413927e-05
"81","REALLN",0.053,0.327293934759244,1.00817368804802,0.83521702421453,0.00300020635359143
"82","RETAILx",0.056,0.0230486022040228,1.10619045111358,0.769541802180725,0.000434519724339401
"83","RPI",0.059,0.0523425874400294,0.182016257239281,0.759817241799373,-0.00178437231487903
"84","S&P 500",0.05,-0.961954596983668,1.22135072560294,0.788865180611695,-0.0208015729066659
"85","S&P: indust",0.062,-1.18520823638736,1.16370118651332,0.795147235396156,-0.0270824170618644
"86","SRVPRD",0.058,0.45145676802524,-0.315286448938379,0.409604216267811,-0.0189808942193678
"87","T10YFFM",0.053,-0.149035671123297,1.19362707192419,0.944580696082881,-0.00196719006950969
"88","T1YFFM",0.042,1.15035077818255,0.867711987225084,0.910399751137136,-0.00206244790227431
"89","T5YFFM",0.067,0.772118864461502,1.10848216283881,0.934855713495186,0.00898203721281461
"90","TB3MS",0.043,1.66489509056754,0.750036693886758,0.792263330882013,-0.00302302558685689
"91","TB3SMFFM",0.066,0.61723445750437,1.20215936837482,1.08240875517492,0.00487833751510111
"92","TB6MS",0.047,1.6419662297487,0.651286739282919,0.789584702657086,-0.01067278751866
