"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AAA",0.055,-0.0966729638607595,0.507300568086477,0.756325755241533,0.00132407016050427
"2","AAAFFM",0.063,-0.509162967873867,0.723301274113664,0.920955055718284,0.00634019312135801
"3","ACOGNO",0.061,0.164017676206095,0.375318808338831,1.00420809944722,-0.00629208656722828
"4","AMBSL",0.081,-1.1950770394586,0.23803354377514,0.85529132972521,0.0597513192006945
"5","AMDMNOx",0.065,0.356181410517315,0.248193627330129,0.738673045320953,-0.0113554773104294
"6","AMDMUOx",0.059,0.101016376824611,0.852254480277481,0.634237360375817,0.00129937467275397
"7","ANDENOx",0.079,0.393868437011506,0.462577623366944,0.630112551642259,-0.00521295090722602
"8","AWHMAN",0.066,0.556838634029365,1.63874220711429,1.43983155094464,0.00731023511297569
"9","AWOTMAN",0.069,0.286308524885745,-0.113036872172712,0.848914533378069,-0.0190036272675159
"10","BAA",0.067,0.057862666992185,0.551529384335403,0.757939944536782,-0.000800212189076385
"11","BAAFFM",0.059,-0.609166229561246,0.464241496713824,0.790499089918264,0.0117259613671664
"12","BUSINVx",0.07,0.478940286548155,1.08813181664293,0.607007643978599,0.0161300824384771
"13","BUSLOANS",0.065,0.39412543807678,0.648068269853641,0.814579624332005,-0.00426571343435531
"14","CE16OV",0.059,0.375591866779528,-0.036347271656556,0.528586799531714,-0.0125188939018927
"15","CES0600000007",0.057,0.0564419471299919,1.68170827188654,1.31154155274633,0.00119089703228667
"16","CES0600000008",0.061,0.248825400370977,0.658576790844689,0.795734985473454,-0.00208183500425243
"17","CES1021000001",0.072,0.480384010380555,1.09917534568944,0.825639773343191,0.00946095229623109
"18","CES2000000008",0.057,-0.0516925939732255,0.735106585654965,0.790596635308456,0.000163500202558644
"19","CES3000000008",0.058,0.41446214102399,0.688416381729784,0.7937379251044,-0.00253180395705367
"20","CLAIMSx",0.088,0.299291743560465,-0.420631918868708,0.8774458740257,-0.0341883490002989
"21","CLF16OV",0.073,-0.85602464916992,0.684557817415365,0.819865319334891,0.00845533865083256
"22","CMRMTSPLx",0.075,0.39058266942663,-1.49699982358467,0.806808037675252,-0.0674870568222715
"23","COMPAPFFx",0.057,0.143961107539599,0.686480468184514,0.812065489368001,-0.00103052344817766
"24","CONSPI",0.059,-0.221479462321886,0.713744667681349,0.847753202484082,0.00175112815584453
"25","CP3Mx",0.051,0.874733108187764,0.656666474545919,0.7792673699129,-0.00546939617581907
"26","CPIAPPSL",0.081,-0.659755334361781,0.604725513038451,0.795573689493601,0.0101989613000298
"27","CPIAUCSL",0.072,-0.471326907493162,0.440228882959026,0.812005258670774,0.0126164310799128
"28","CPIMEDSL",0.071,1.29174093477864,0.741091731255339,0.793074786114873,-0.00476755343126021
"29","CPITRNSL",0.07,-2.44550126686231,0.863241600065145,0.808986655145162,-0.00928763755747558
"30","CPIULFSL",0.056,-0.169127830663852,0.487020418598205,0.811517086120109,0.00307335937639521
"31","CUMFNS",0.07,0.610582574857333,0.481875716508284,0.882901109282179,-0.0171401381832141
"32","CUSR0000SA0L2",0.081,-0.176338875510664,0.563818274063355,0.811601235013516,0.00353919526507699
"33","CUSR0000SA0L5",0.078,-0.578768402770895,0.508978993987275,0.809613944314426,0.0135718447814003
"34","CUSR0000SAC",0.061,-0.695874307456354,0.650772057497218,0.811635172705381,0.0068283710423359
"35","CUSR0000SAD",0.059,1.01127905039686,0.522165092080651,0.791563946461494,-0.0160738076405394
"36","CUSR0000SAS",0.076,0.80165654130475,0.807005588922793,0.797633470750647,0.000571004707732222
"37","DDURRG3M086SBEA",0.071,0.13330504910431,0.623550224355718,0.795366695363296,-0.0016261842204262
"38","DMANEMP",0.06,0.54625803207199,1.28986187343003,0.431531272911219,0.0281321990823946
"39","DNDGRG3M086SBEA",0.075,-0.280269794585797,0.544056917270686,0.814256528686763,0.00567965921915597
"40","DPCERA3M086SBEA",0.063,0.214461460415979,-0.17559566773544,0.737650031781275,-0.0123389284055289
"41","DSERRG3M086SBEA",0.055,0.205913889787526,0.716564560175526,0.803738789087352,-0.000987271151045433
"42","EXCAUSx",0.076,-0.350035722353039,0.751589233215744,0.809613788997215,0.0015436107145858
"43","EXJPUSx",0.071,-0.210535388434138,0.692020573024177,0.79636251045297,0.00155970459318444
"44","EXSZUSx",0.076,0.00697619384180821,0.537742548006115,0.796874232210471,-0.00013738921732685
"45","EXUSUKx",0.057,-0.569806787240078,0.703686168687545,0.791527302524147,0.00285299103276071
"46","FEDFUNDS",0.076,0.452438925030088,0.65704260044519,0.785288082361485,-0.00440976684634122
"47","GS1",0.059,0.395720501565283,0.63985526753656,0.773765897008596,-0.00312647970611622
"48","GS10",0.063,-0.213835790529793,0.477730319413605,0.766388511357804,0.00388870351803917
"49","GS5",0.073,-0.110416909362469,0.468597943642357,0.76572225145043,0.00239495098681802
"50","HOUST",0.062,0.254778198312955,-1.37308944728961,0.61450129558532,-0.0313964768840973
"51","HOUSTMW",0.07,0.28194198913041,-1.19875813536579,0.537780754291256,-0.0342722260126554
"52","HOUSTNE",0.066,0.00695704201573608,-0.939468437580382,0.192128498854984,-0.000519589450489499
