"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.38093128146816,20.2210518342878,2.35715740740351,2.05151552007038,2.15225115362462
2,2.09787858097021,5.8978003176608,2.35715740740351,2.05151552007038,2.15225115362462
3,2.06910582717496,3.79584076699717,2.35715740740351,2.05151552007038,2.15225115362462
4,2.06139712279649,3.12774589517675,2.35715740740351,2.05151552007038,2.15225115362462
5,2.05835840747199,2.82308672401343,2.35715740740351,2.05151552007038,2.15225115362462
6,2.05643081977517,2.64710033426203,2.35715740740351,2.05151552007038,2.15225115362462
7,2.05574994585416,2.53504762705493,2.35715740740351,2.05151552007038,2.15225115362462
8,2.05545637951511,2.45679309803242,2.35715740740351,2.05151552007038,2.15225115362462
9,2.05537020821459,2.39905778796086,2.35715740740351,2.05151552007038,2.15225115362462
10,2.05523640737819,2.35557686034052,2.35715740740351,2.05151552007038,2.15225115362462
11,2.05592681166919,2.32190086654968,2.35715740740351,2.05151552007038,2.15225115362462
12,2.0562423633979,2.29432526564373,2.35715740740351,2.05151552007038,2.15225115362462
13,2.05708338367623,2.27221133005131,2.35715740740351,2.05151552007038,2.15225115362462
14,2.05797201959527,2.25363301438928,2.35715740740351,2.05151552007038,2.15225115362462
15,2.05819919595068,2.23783722458738,2.35715740740351,2.05151552007038,2.15225115362462
16,2.05951429757094,2.22507882314911,2.35715740740351,2.05151552007038,2.15225115362462
17,2.06063175080862,2.21387706073429,2.35715740740351,2.05151552007038,2.15225115362462
18,2.06200140458837,2.20465729569135,2.35715740740351,2.05151552007038,2.15225115362462
19,2.06320097530863,2.19624128889788,2.35715740740351,2.05151552007038,2.15225115362462
20,2.06455245774439,2.18906734902516,2.35715740740351,2.05151552007038,2.15225115362462
21,2.0661924304759,2.18297153222662,2.35715740740351,2.05151552007038,2.15225115362462
22,2.06755442708245,2.17745511021149,2.35715740740351,2.05151552007038,2.15225115362462
23,2.06940475602872,2.17297098408625,2.35715740740351,2.05151552007038,2.15225115362462
24,2.07114786592705,2.16877884224267,2.35715740740351,2.05151552007038,2.15225115362462
25,2.07305145443387,2.16522653147084,2.35715740740351,2.05151552007038,2.15225115362462
26,2.07507433650257,2.16214871194149,2.35715740740351,2.05151552007038,2.15225115362462
27,2.07698591124301,2.15938629541356,2.35715740740351,2.05151552007038,2.15225115362462
28,2.07931266663559,2.15716912902707,2.35715740740351,2.05151552007038,2.15225115362462
29,2.08161441693031,2.15514454461827,2.35715740740351,2.05151552007038,2.15225115362462
30,2.0839147684465,2.15343782945501,2.35715740740351,2.05151552007038,2.15225115362462
31,2.08630445964754,2.15185647335189,2.35715740740351,2.05151552007038,2.15225115362462
32,2.08885333154296,2.1506452363298,2.35715740740351,2.05151552007038,2.15225115362462
33,2.09138836740122,2.1495277814853,2.35715740740351,2.05151552007038,2.15225115362462
34,2.09426862753861,2.14879204876885,2.35715740740351,2.05151552007038,2.15225115362462
35,2.09718398556392,2.14817032578235,2.35715740740351,2.05151552007038,2.15225115362462
36,2.10011140845462,2.14764696900492,2.35715740740351,2.05151552007038,2.15225115362462
37,2.10327551954343,2.14744121991112,2.35715740740351,2.05151552007038,2.15225115362462
38,2.10618551229465,2.14706799557989,2.35715740740351,2.05151552007038,2.15225115362462
39,2.10946391914898,2.14699552684494,2.35715740740351,2.05151552007038,2.15225115362462
40,2.11292905835404,2.14708448102667,2.35715740740351,2.05151552007038,2.15225115362462
41,2.11632596517465,2.14721473077549,2.35715740740351,2.05151552007038,2.15225115362462
42,2.11985345084531,2.14739022385827,2.35715740740351,2.05151552007038,2.15225115362462
43,2.12349616916266,2.14771302638156,2.35715740740351,2.05151552007038,2.15225115362462
44,2.12742397659105,2.14828015093458,2.35715740740351,2.05151552007038,2.15225115362462
45,2.13115494642475,2.14866574506736,2.35715740740351,2.05151552007038,2.15225115362462
46,2.13518819249515,2.14925065425227,2.35715740740351,2.05151552007038,2.15225115362462
47,2.13938987444662,2.15002226845457,2.35715740740351,2.05151552007038,2.15225115362462
48,2.14344205981322,2.15058620032248,2.35715740740351,2.05151552007038,2.15225115362462
49,2.14785866011951,2.1514337105871,2.35715740740351,2.05151552007038,2.15225115362462
50,2.1522511536246,2.1522511536246,2.35715740740351,2.05151552007038,2.15225115362462
