"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.37048246511093,20.3165850236865,2.34461065740797,2.05140269854797,2.56638329358559
2,2.09604590591581,5.91030790035709,2.34461065740797,2.05140269854797,2.56638329358559
3,2.07046945607783,3.82023612933365,2.34461065740797,2.05140269854797,2.56638329358559
4,2.0630914899912,3.16191758413974,2.34461065740797,2.05140269854797,2.56638329358559
5,2.06078867924991,2.85946927540877,2.34461065740797,2.05140269854797,2.56638329358559
6,2.05998389422259,2.68993597509077,2.34461065740797,2.05140269854797,2.56638329358559
7,2.06095503544044,2.58573039183294,2.34461065740797,2.05140269854797,2.56638329358559
8,2.06126753633462,2.512309902338,2.34461065740797,2.05140269854797,2.56638329358559
9,2.06319353973586,2.46164241640039,2.34461065740797,2.05140269854797,2.56638329358559
10,2.06586617547626,2.42508286899035,2.34461065740797,2.05140269854797,2.56638329358559
11,2.06825820958763,2.3975728733784,2.34461065740797,2.05140269854797,2.56638329358559
12,2.07167679238194,2.37695942107875,2.34461065740797,2.05140269854797,2.56638329358559
13,2.07495023031352,2.36105916904427,2.34461065740797,2.05140269854797,2.56638329358559
14,2.07911935246766,2.34958432458489,2.34461065740797,2.05140269854797,2.56638329358559
15,2.08370381592013,2.34176896746193,2.34461065740797,2.05140269854797,2.56638329358559
16,2.0878200540711,2.33511624436897,2.34461065740797,2.05140269854797,2.56638329358559
17,2.09346867995115,2.33157451883765,2.34461065740797,2.05140269854797,2.56638329358559
18,2.09939449243742,2.32961178741088,2.34461065740797,2.05140269854797,2.56638329358559
19,2.10538513658602,2.32866827421912,2.34461065740797,2.05140269854797,2.56638329358559
20,2.11201379954194,2.32949643445492,2.34461065740797,2.05140269854797,2.56638329358559
21,2.1189193107632,2.33079112717901,2.34461065740797,2.05140269854797,2.56638329358559
22,2.12651668692915,2.33320333349692,2.34461065740797,2.05140269854797,2.56638329358559
23,2.13429520457204,2.3363940825246,2.34461065740797,2.05140269854797,2.56638329358559
24,2.14251965690563,2.34006365901809,2.34461065740797,2.05140269854797,2.56638329358559
25,2.15088434868096,2.34416227273267,2.34461065740797,2.05140269854797,2.56638329358559
26,2.16020506788758,2.34925219124796,2.34461065740797,2.05140269854797,2.56638329358559
27,2.1695497784093,2.35437569867046,2.34461065740797,2.05140269854797,2.56638329358559
28,2.18040051873808,2.36113765610024,2.34461065740797,2.05140269854797,2.56638329358559
29,2.19065993054611,2.36697093079969,2.34461065740797,2.05140269854797,2.56638329358559
30,2.20171417602544,2.37359784576345,2.34461065740797,2.05140269854797,2.56638329358559
31,2.21398082382116,2.38119011911368,2.34461065740797,2.05140269854797,2.56638329358559
32,2.22570232348907,2.38829774671752,2.34461065740797,2.05140269854797,2.56638329358559
33,2.23858266954163,2.39604278154346,2.34461065740797,2.05140269854797,2.56638329358559
34,2.25242362783451,2.40444406697857,2.34461065740797,2.05140269854797,2.56638329358559
35,2.2662334370477,2.41263261942721,2.34461065740797,2.05140269854797,2.56638329358559
36,2.28072724014154,2.42107510528502,2.34461065740797,2.05140269854797,2.56638329358559
37,2.29633996679015,2.4301960870639,2.34461065740797,2.05140269854797,2.56638329358559
38,2.31258341195001,2.43972564576232,2.34461065740797,2.05140269854797,2.56638329358559
39,2.32901801745061,2.4487994125741,2.34461065740797,2.05140269854797,2.56638329358559
40,2.34680554017998,2.45877663879479,2.34461065740797,2.05140269854797,2.56638329358559
41,2.36448705687274,2.46822498391109,2.34461065740797,2.05140269854797,2.56638329358559
42,2.38358701941077,2.47853534011223,2.34461065740797,2.05140269854797,2.56638329358559
43,2.40303570863517,2.48854669741083,2.34461065740797,2.05140269854797,2.56638329358559
44,2.42384948800554,2.49930907993923,2.34461065740797,2.05140269854797,2.56638329358559
45,2.44543304784631,2.51015386614683,2.34461065740797,2.05140269854797,2.56638329358559
46,2.46738489622313,2.52079353396077,2.34461065740797,2.05140269854797,2.56638329358559
47,2.49075145312306,2.53201123897813,2.34461065740797,2.05140269854797,2.56638329358559
48,2.51480148610995,2.54318031800536,2.34461065740797,2.05140269854797,2.56638329358559
49,2.54003955317554,2.55468066272183,2.34461065740797,2.05140269854797,2.56638329358559
50,2.56638329358519,2.56638329358519,2.34461065740797,2.05140269854797,2.56638329358559
