"k","rsm_bagged","rsm_subset_avg","equal_weight","oracle_optimal","full_estimated"
1,2.38752537477971,20.2888173120645,2.36443254473387,2.05385035259216,5.34548779434503
2,2.10340778955209,5.97964053479569,2.36443254473387,2.05385035259216,5.34548779434503
3,2.07742368403197,3.8989823877813,2.36443254473387,2.05385035259216,5.34548779434503
4,2.07167008658226,3.25266784248022,2.36443254473387,2.05385035259216,5.34548779434503
5,2.07232595864898,2.96532585790465,2.36443254473387,2.05385035259216,5.34548779434503
6,2.07515932368719,2.81706748254874,2.36443254473387,2.05385035259216,5.34548779434503
7,2.07913687542019,2.72941463229319,2.36443254473387,2.05385035259216,5.34548779434503
8,2.08613198184513,2.68085627391969,2.36443254473387,2.05385035259216,5.34548779434503
9,2.09328781989886,2.65032995351865,2.36443254473387,2.05385035259216,5.34548779434503
10,2.1023657172718,2.63802320970105,2.36443254473387,2.05385035259216,5.34548779434503
11,2.1121887170546,2.63421192380872,2.36443254473387,2.05385035259216,5.34548779434503
12,2.12350616768062,2.6386537622293,2.36443254473387,2.05385035259216,5.34548779434503
13,2.13576219820029,2.64785617519195,2.36443254473387,2.05385035259216,5.34548779434503
14,2.15065042806017,2.66428053167224,2.36443254473387,2.05385035259216,5.34548779434503
15,2.16579433681298,2.68360588194752,2.36443254473387,2.05385035259216,5.34548779434503
16,2.18327640136317,2.70689755255506,2.36443254473387,2.05385035259216,5.34548779434503
17,2.2015793381348,2.73351780547479,2.36443254473387,2.05385035259216,5.34548779434503
18,2.22176981693046,2.76294490052972,2.36443254473387,2.05385035259216,5.34548779434503
19,2.24203932826848,2.79247402574067,2.36443254473387,2.05385035259216,5.34548779434503
20,2.26640185412097,2.82838905187254,2.36443254473387,2.05385035259216,5.34548779434503
21,2.29059620431127,2.86428062582071,2.36443254473387,2.05385035259216,5.34548779434503
22,2.31742770238854,2.90292746897608,2.36443254473387,2.05385035259216,5.34548779434503
23,2.34684343319835,2.9449034643799,2.36443254473387,2.05385035259216,5.34548779434503
24,2.3774494188573,2.98746233243194,2.36443254473387,2.05385035259216,5.34548779434503
25,2.41182018650693,3.03483785101898,2.36443254473387,2.05385035259216,5.34548779434503
26,2.44665880164652,3.08143382155529,2.36443254473387,2.05385035259216,5.34548779434503
27,2.48507672081769,3.13164496539287,2.36443254473387,2.05385035259216,5.34548779434503
28,2.52638384999236,3.18516446178105,2.36443254473387,2.05385035259216,5.34548779434503
29,2.57052460194569,3.24010247097881,2.36443254473387,2.05385035259216,5.34548779434503
30,2.6186753221809,3.29969418119892,2.36443254473387,2.05385035259216,5.34548779434503
31,2.668872625838,3.35959810016698,2.36443254473387,2.05385035259216,5.34548779434503
32,2.7229867266215,3.42210210775255,2.36443254473387,2.05385035259216,5.34548779434503
33,2.78280300744354,3.48918860456153,2.36443254473387,2.05385035259216,5.34548779434503
34,2.84572485139841,3.55840417593344,2.36443254473387,2.05385035259216,5.34548779434503
35,2.91579774916455,3.63224467330818,2.36443254473387,2.05385035259216,5.34548779434503
36,2.98940044465809,3.70883054554633,2.36443254473387,2.05385035259216,5.34548779434503
37,3.06965246202716,3.78814106735734,2.36443254473387,2.05385035259216,5.34548779434503
38,3.15847875901253,3.87377298940561,2.36443254473387,2.05385035259216,5.34548779434503
39,3.25517072727878,3.96265005106364,2.36443254473387,2.05385035259216,5.34548779434503
40,3.35889406498363,4.05566569063254,2.36443254473387,2.05385035259216,5.34548779434503
41,3.47286935608003,4.15305746099095,2.36443254473387,2.05385035259216,5.34548779434503
42,3.6020318402699,4.26029730391601,2.36443254473387,2.05385035259216,5.34548779434503
43,3.73948846045366,4.36829539728055,2.36443254473387,2.05385035259216,5.34548779434503
44,3.89576926437239,4.4853570265826,2.36443254473387,2.05385035259216,5.34548779434503
45,4.06601184196299,4.60556935029224,2.36443254473387,2.05385035259216,5.34548779434503
46,4.26139496032686,4.73658294016109,2.36443254473387,2.05385035259216,5.34548779434503
47,4.4815454276281,4.87545472096071,2.36443254473387,2.05385035259216,5.34548779434503
48,4.72871024966046,5.0219745879888,2.36443254473387,2.05385035259216,5.34548779434503
49,5.01538370191339,5.17930186462293,2.36443254473387,2.05385035259216,5.34548779434503
50,5.34548779429638,5.34548779429638,2.36443254473387,2.05385035259216,5.34548779434503
