"k2","k3","k4","k5","k6","k7","k8","k9","k10","k11","k12","k13","k14","k15","k16","k17","k18","k19","k20","k21","k22","k23","k24","k25","k26","k27","k28","k29","k30","k31","k32","k33","k34","k35","k36","k37","k38","k39","k40","k41","k42","k43","k44","k45","k46","k47","k48","k49","k50","k51","k52","k53","k54","k55"
0.783335788752303,0.805156780245027,0.822943411385093,0.831239356028252,0.837735428150431,0.882453726126736,0.904822229605758,0.9082775177388,0.94405107526968,0.937420575268467,0.944418979515583,0.962520326059138,0.997652389057594,1.03120971596559,1.04978935712078,0.967481401179628,1.01998443791793,1.01218391296046,1.07114322643951,1.0429999358266,1.12077717035476,1.02419891349012,1.0789239203299,1.18181041972791,1.07012970793419,1.14907657173476,1.16529484639266,1.19212140104036,1.15711807014017,1.18649273195559,1.1989450767106,1.19412876583114,1.21556372233231,1.19158379211093,1.29890928428685,1.219182518394,1.2954161002727,1.21585565142455,1.26843213416096,1.33611916602668,1.33423662133312,1.37988737981161,1.34349251867439,1.46472266270847,1.41734125370746,1.22513077320142,1.39282473585414,NA,NA,NA,NA,NA,NA,NA
0.908334711510822,0.958181113227854,0.995461127660212,1.01618819294661,1.0764107072304,1.09580454384261,1.10306822796839,1.10147092428399,1.09536239025914,1.06665719600834,1.13920532198726,1.08871406734464,1.05170540586836,1.03616999989899,1.02661577241434,1.01830284183008,0.971993192969585,0.978309175797487,1.05848766148208,0.967146700148446,1.04256896737574,0.933377532546651,0.972842443387131,0.886862642877444,0.858743563390577,0.839254142328597,0.747879104801836,0.842747482636172,0.779682136056946,0.870430411583272,0.851644057027689,0.740852042581255,0.826621210375599,0.774117825851234,0.75798508687609,0.784867408238302,0.754917654861992,0.723779684238269,0.758163728212537,0.916357468023517,0.702928611726416,0.736273372339679,0.804173905618509,0.775769718970168,0.494153912252163,0.814481937483486,0.751420358529181,0.707915491936823,NA,NA,NA,NA,NA,NA
0.786097770883371,0.814821763817444,0.795814253203859,0.815138726116455,0.828903672952566,0.827668019971805,0.806890833457599,0.820769157521233,0.799637698359834,0.81052615713529,0.837552924693109,0.876077345676913,0.849978616465421,0.826933452205864,0.898434076344296,0.875086572075387,0.803024864378636,0.858428592942945,0.85130939133983,0.843658731924129,0.900868266757261,0.835123628222462,0.819578270236696,0.932179899255614,0.8065344022767,0.901312662167716,0.871562623997518,0.779987246407294,0.913507447573088,0.947296071450983,0.884787045054373,0.813359637427419,0.923009317207081,0.967743851232383,1.01471942712083,0.941096497408125,1.02407700263946,0.967647011904502,0.970215890689362,1.1118159696121,0.889017348797672,1.07282001916672,1.17730787463162,1.1581105769087,1.07536414239553,1.22231064722731,1.04990338847478,1.11333659652592,1.15938974677606,NA,NA,NA,NA,NA
0.937543143007223,0.96235605570128,0.95055203185742,0.933476644593459,0.971644290132862,0.976974198917811,0.947369426555119,0.956702311910871,1.00559257821441,0.998933731035325,1.00757567489869,0.999225122857513,1.00997196230073,1.01807925721171,1.05016647001799,1.01070740018166,1.08646453588041,1.07777577801872,1.07381538119512,1.06836000922316,1.05934264038958,1.10311023177772,1.14353799989037,1.05901732219739,1.09686337452815,1.16146756755378,1.13380429484387,1.1118491144273,1.08195642046154,1.11530544273269,1.18613116531711,1.21877580562941,1.25664280754269,1.23413789409814,1.19550060576347,1.27533271042941,1.20755036983594,1.162587773321,1.20103652219464,1.3439284082238,1.36799323688236,1.33678617139307,1.34022818162729,1.35614715612336,1.2957565450646,1.29638669320595,1.42220432332118,1.38362514921828,1.53652727434753,1.37519201324327,NA,NA,NA,NA
0.657505857564169,0.674126773398301,0.65294115808294,0.649552244432897,0.61571845044573,0.644721767946657,0.58982599032235,0.623413698715675,0.605333713369429,0.58806851715896,0.591983356080982,0.615165617292791,0.572337828605251,0.57489276029749,0.60614572955085,0.584097224654382,0.576602069545059,0.585394802333141,0.589367556973553,0.529838448753454,0.564984304472262,0.530139036862405,0.58985609179027,0.535232808346289,0.501824801215052,0.613774003791393,0.502735492875268,0.563746360052232,0.528076374257889,0.547008293425311,0.578508344725154,0.557911250978099,0.528227316157947,0.521215695789629,0.587906852356455,0.614512730192707,0.599586174542043,0.557643863269921,0.653339422982257,0.674208374847192,0.593729203326368,0.600148220815998,0.628628729137307,0.645289876473505,0.689540268581218,0.716550024888341,0.58896491139525,0.637524596751239,0.658930350938286,0.704749347950917,0.654253238345756,NA,NA,NA
0.678217113171637,0.695346689022162,0.686673016165366,0.737587455510245,0.704634599103002,0.747854907458688,0.731290977689324,0.730239905654485,0.735957033620026,0.758638452401513,0.710041450038432,0.796380271816797,0.740171310625185,0.749546766432909,0.814996844324397,0.713885554702198,0.805126631489114,0.739195453006248,0.748467057093596,0.728968947972631,0.733389957216717,0.752015438117623,0.709886788612947,0.734126085873475,0.702319188974312,0.687673547440805,0.665505501666862,0.674912814481518,0.76508011646066,0.772425853501049,0.637421280290118,0.711959173536591,0.69620798568509,0.692174477531893,0.757650010076104,0.674726663580967,0.714212304867731,0.741571620283284,0.78080048109153,0.741169674394992,0.732868837893196,0.77010113712527,0.634309849970562,0.678042167733888,0.87337145534762,0.671429230542644,0.628783016941291,0.761180256245255,0.620430920038726,0.713604619708712,0.984536608586757,0.75027979634393,NA,NA
0.780487454395926,0.813658243350758,0.802054153316495,0.763084057467459,0.748440277559258,0.747127312233579,0.683789484823717,0.701025027020959,0.673154909258872,0.662627679412323,0.613218550813676,0.643890343666615,0.535969746779798,0.559851207033315,0.57956634804873,0.55439913596922,0.511397351476045,0.461647672901865,0.448502718652291,0.380474249772507,0.406852171994353,0.381664768603064,0.323111499995158,0.295663829092848,0.278556897406183,0.327801822894429,0.224580988986975,0.253459948105142,0.19698822551549,0.158314656664458,0.18454238508945,0.181211840736061,0.126353934633951,0.0811754663233654,0.181165783505144,0.0505000999801494,0.0340141787952471,-0.00372357976356904,-0.0536437684092514,0.0190212138500229,-0.0107423155671477,-0.0026227219771131,-0.0598757232342053,-0.0779664259662289,-0.0196689862069055,-0.0706750150693525,0.0939706565739094,-0.172693575130799,-0.0564900506501887,0.0576260536442938,-0.0834975893455411,-0.128376298788548,-0.163389200978447,NA
0.674641391609608,0.688879249228761,0.698034040603111,0.683147125420564,0.665084973455192,0.697838380787944,0.671204961419714,0.670234181558223,0.688729071786012,0.689789725211006,0.650321497283593,0.667488940430492,0.655513518218611,0.650668663033496,0.645642624400562,0.647358227229378,0.71417918023944,0.69659321992919,0.665365199413235,0.636806235004377,0.659767372256068,0.653560014894182,0.630069224985747,0.647124586796343,0.593232389449957,0.661060636713991,0.615814836932611,0.56114114798101,0.595314532055014,0.530943902851513,0.629591905299892,0.566560976484338,0.599844639399556,0.612649300786929,0.598695952338733,0.553300075587494,0.612778238091533,0.56769702609596,0.588553797119901,0.533030784465538,0.591658807723519,0.572093561772901,0.608065014383608,0.590936863908913,0.533246943815811,0.619129153261904,0.546861278795499,0.559417789349699,0.580116065689725,0.553340320231221,0.611010990813038,0.621665478108172,0.5452506699613,0.576745984541181
0.696276283607849,0.684226175183167,0.662706616791397,0.642135249864288,0.625356287132224,0.60293321493791,0.548103628290951,0.53592753882589,0.513257113938391,0.539858265884358,0.452442068912077,0.460371496064384,0.373869464034109,0.393659771193866,0.423230503232633,0.359348606745645,0.343438468159989,0.355239154098827,0.266960894789175,0.342998851298858,0.19220384397855,0.196630519793351,0.259816590787255,0.233205616752502,0.142749572958692,0.25051490451653,0.231022659179291,0.237058238382659,0.216580362416441,0.135502986407856,0.218811845523763,0.160270445616267,0.219880159568226,0.180118805130994,0.18532839766608,0.150664960773615,0.00366637048765503,0.120662373743203,0.104670329471357,0.186466812052353,0.179949072310063,0.0823885887887901,0.125601555409971,0.221406797320615,0.16154788285251,0.164720889460761,0.089739735485372,0.267061772722236,0.159974764689072,0.264717123413759,-0.0279388561170089,0.191382321527578,0.156797379118312,0.239964217123073
0.718587511715776,0.705580901447904,0.7261156827227,0.744885699473699,0.751102723795353,0.712439526673565,0.752375076083685,0.721154480654341,0.760318521952724,0.79897558253598,0.759212660780883,0.737625914538835,0.841147076188768,0.782448165762457,0.859638307926831,0.818262426382226,0.939060314595285,0.86342040282891,0.912099362096537,0.870479683698589,0.891112324267341,0.938710708917395,0.949306620631582,0.978001145894977,0.890454852962078,1.0008609678719,0.970704941680558,1.04821529460257,1.10488162728699,0.993981916775241,1.06682737836031,1.05363451795661,1.13290933576389,1.07110174412233,1.19044632726366,1.25887096564949,1.28076627733886,1.2749345823691,1.2100364079105,1.33529078514185,1.42118839748118,1.31512741890436,1.39540469510838,1.39320606990172,1.46071081050041,1.63782413045808,1.41068383743454,1.56664815957807,1.63506819040776,1.62864243222817,1.750809680934,1.66128169647451,1.68444938768622,1.7269455093812
0.606087347335021,0.550356150670644,0.467637881566255,0.429112441875296,0.346227139969679,0.329647420504026,0.207825620437681,0.180442219066788,0.116608222171818,0.0558392494684508,-0.0090501061439257,-0.0121807265599322,-0.0865002492646735,-0.0260138342643075,-0.121564743419343,-0.220860939856916,-0.244610697365865,-0.304841110806415,-0.35869420670951,-0.432477192160382,-0.483201277627509,-0.469394204165595,-0.504730172359251,-0.51278169393374,-0.454035627807452,-0.556847233737629,-0.638238113220526,-0.659666913594242,-0.611658621328589,-0.648897133715267,-0.948588970915369,-0.745613976604843,-0.721990868638127,-0.830387275002978,-0.659465974133833,-0.92445048456026,-1.07474102743836,-1.06457853305159,-1.02183094266689,-1.03324200894484,-1.09007924160658,-1.15015399170813,-1.19480239065725,-1.23186245465654,-1.16718143436248,-1.57258157925562,-1.68681759472705,-1.49053965633569,-1.42978014727668,-1.50690897236329,-1.56918638297824,-1.91240044485714,-2.02401282287684,-1.83662476637901
