"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AMBSL",0.009,-0.478562030168708,0.981155721150184,0.828025239707068,-0.000659541906721166
"2","AMDMNOx",0.008,0.0316763079203511,0.708697590972762,0.738827333327517,-7.63519197112058e-06
"3","ANDENOx",0.001,0.0814504413004428,-0.115999108571974,0.618653123777868,-5.983774852725e-05
"4","AWHMAN",0.008,0.0218391050414823,1.49982234215704,1.49386634702417,1.04058882666626e-06
"5","AWOTMAN",0.001,-0.00487071626895167,-1.58906767533795,0.841614103627472,1.18391612854513e-05
"6","BUSINVx",0.006,0.310705752953456,0.64887984783244,0.612994348658142,6.6898986246365e-05
"7","CE16OV",0.008,0.0501262083716549,1.20877211232306,0.534499116614376,0.000270389989458189
"8","CES0600000007",0.001,-0.0287366914216207,1.34698692250166,1.40008563628659,1.52588135292267e-06
"9","CES1021000001",0.001,0.301605653768162,0.804819855620131,0.827449857195116,-6.82533641979768e-06
"10","CLAIMSx",0.003,-0.0456779062000496,1.43105097740817,0.866243737788693,-7.73976363373416e-05
"11","CMRMTSPLx",0.008,-0.0410095495986404,-1.81280623797631,0.800548706358846,0.000857380073668515
"12","CONSPI",0.002,0.0948338347701707,0.738341727750269,0.853296881343727,-2.18032760837232e-05
"13","CP3Mx",0.006,-0.0974459554709939,0.686878703714977,0.767967337645792,4.74105564673556e-05
"14","CPITRNSL",0.001,-0.578797187048642,0.767318690008922,0.795952160823353,1.65729723628319e-05
"15","CUMFNS",0.142,-0.0873660665985274,0.304252543377426,0.878379146553775,0.00712260399297095
"16","DMANEMP",0.914,0.325074917411991,0.81308742444941,0.52892434352654,0.0844301011171605
"17","DTCTHFNM",0.001,-0.0424312104670429,0.628989525015755,0.806216289875065,7.51994616013852e-06
"18","FEDFUNDS",0.001,-0.0906499935053213,0.677714212109493,0.773261481549343,8.66135935417362e-06
"19","IPB51222S",0.001,0.610552316935469,0.776052549071471,0.772026953840282,2.45783649544706e-06
"20","IPBUSEQ",1,0.0344546112112635,1.0711832903628,0.732706860936946,0.0116620737800444
"21","IPCONGD",0.016,-0.638998475627819,0.562941418104645,0.608344651045143,0.000464201546200847
"22","IPDCONGD",0.005,-0.0643811076230796,0.134795762243423,0.796496804530944,0.000213005230089084
"23","IPDMAT",1,0.550152718629244,0.494463407282586,0.975414878535231,-0.264596759438377
"24","IPFINAL",1,-0.266902633544714,0.669242350560162,0.588648312784387,-0.0215107609303566
"25","IPFPNSS",1,0.614062584097681,0.589785275072474,0.574726230236783,0.00924719598584704
"26","IPMANSICS",1,-0.0552207122749167,0.160358277782802,0.749456076984601,0.0325304000715092
"27","IPMAT",0.996,0.264203038881917,0.788133716360284,0.852044270323367,-0.0168178211233786
"28","IPNMAT",0.001,0.115704343606155,-0.109991410533328,0.542667498054678,-7.55154706168847e-05
"29","MANEMP",0.889,-0.166367016177266,0.993047373507472,0.386006585093321,-0.0897815009883915
"30","NDMANEMP",0.07,0.351934501614753,1.37239975945358,0.161018849925816,0.0298428715662196
"31","OILPRICEx",0.001,-0.556211560453958,0.661309574499924,0.790122481548427,7.16472280360585e-05
"32","PAYEMS",0.149,0.016221472111425,0.449006743472014,0.317504480927515,0.000317840882383775
"33","PPICMM",0.001,-0.430280237182171,0.688265496271656,0.78734292341559,4.26310588508912e-05
"34","PPIFGS",0.002,0.0550690728421919,0.686528191169056,0.794060997134035,-1.18434638492214e-05
"35","RPI",0.001,-0.0414939802099775,0.587809432473851,0.643960380724299,2.32992633547555e-06
"36","SRVPRD",0.049,-0.00325796899287295,-0.0365190278798444,0.092802788800661,2.06449969735073e-05
"37","TB6MS",0.001,-0.131650976919026,0.677528396047111,0.765305816021599,1.1555983091073e-05
"38","UEMP15OV",0.016,0.133463466473593,0.937985676000186,0.862269440529677,0.000161685620067599
"39","UEMP15T26",0.034,0.0840528355326492,1.02867537507889,0.879480027433493,0.000426369928607752
"40","UEMP27OV",0.002,0.14078827229797,0.800533666680514,0.81696268127314,-4.6260251601078e-06
"41","UEMP5TO14",0.006,-0.00276845810909867,0.271697952649319,0.914786349780575,1.06821797274317e-05
"42","UNRATE",0.155,0.0916005595298438,0.704429874610213,0.936411545332166,-0.00329369588001382
"43","USCONS",0.002,0.055103304993568,1.32911286307087,0.776764935491331,6.0872392631961e-05
"44","USFIRE",0.002,0.110235314584179,0.228472127149382,0.334672726948363,-2.34141130557383e-05
"45","USGOOD",0.431,0.0931977185776414,1.45435418587534,0.55012891227174,0.0363211167420227
"46","USTPU",0.022,-0.10241306058541,0.16668264133024,0.321303168856253,0.000348373551971932
"47","USTRADE",0.005,-0.0934657401157954,-0.409759443534796,0.303544261693908,0.0003333472936827
"48","USWTRADE",0.021,0.0433361761301386,1.5135483700931,0.391054093850755,0.00102153680286652
"49","VXOCLSx",0.001,-0.0805118879430965,1.20726353262031,0.683836420254625,-4.21421050171643e-05
