"","Var","Selected","Mean_OLS","Prediction","Hist_mean","Shapley"
"1","AMDMNOx",0.002,-0.0617411338762151,2.44305255406165,0.701883774916982,-0.000215003469388514
"2","AMDMUOx",0.001,-0.0605979963374849,0.66678283611219,0.490604305617904,-1.06760659456362e-05
"3","AWHMAN",0.043,-0.207063374711415,0.908226985993732,2.00412006421173,0.00975753072124412
"4","AWOTMAN",0.001,0.106025325702996,-0.0794252983369992,0.851466604629717,-9.8698117206328e-05
"5","BAAFFM",0.001,-0.482279403089849,0.93452873833022,0.864020026494307,-3.40048994568584e-05
"6","BUSINVx",0.012,-0.163577155397572,0.770463704976665,0.613299342594954,-0.000308501991939282
"7","BUSLOANS",0.001,-0.0492241388007752,1.28293389481895,0.821217487816427,-2.27275925048874e-05
"8","CE16OV",0.023,0.089622281991653,0.875783305134825,0.612801582033082,0.00054208750936893
"9","CES0600000007",0.031,-0.280415863740406,0.799354204665859,1.93648724803576,0.00988497448087412
"10","CLAIMSx",0.001,-0.0677579837904042,0.63509445542409,0.856848338870818,1.50255960400426e-05
"11","CLF16OV",0.002,0.175574316511152,0.851415776341136,0.868003750492625,-5.8248444479049e-06
"12","COMPAPFFx",0.016,0.288024519212148,0.719757328141268,0.83780734121893,-0.000544020772154901
"13","CONSPI",0.001,-0.462433904096593,0.918824685999997,0.88519221126631,-1.55527965955289e-05
"14","CP3Mx",0.059,-0.0197781314909647,0.758252039493668,0.789643153437522,3.6630597174535e-05
"15","CPITRNSL",0.001,-0.721990341024391,0.847360817926934,0.824245962942319,-1.66887020330719e-05
"16","CUMFNS",0.085,-0.287976692703225,0.86461078791702,0.731866414440568,-0.00324931928014037
"17","CUSR0000SAS",0.001,0.107841059067119,1.23647578735309,0.817098108750932,4.52261330095662e-05
"18","DMANEMP",0.66,0.450868814370856,-0.121014397572961,0.659368912198728,-0.232221328436833
"19","EXUSUKx",0.001,0.290801471708181,0.691521276599927,0.827693167470097,-3.95989862703312e-05
"20","FEDFUNDS",0.017,-0.828027308499558,0.804110204514741,0.791166423923592,-0.000182202664679868
"21","GS1",0.011,0.0368198776178821,0.453205173382498,0.791436178798571,-0.000136989866485923
"22","HOUST",0.001,0.0199209238068852,1.13329544569216,0.853154859994544,5.58065926289844e-06
"23","HOUSTS",0.001,0.31518328095776,1.24582174468988,1.03087204915698,6.77485502789301e-05
"24","IPCONGD",0.005,-0.118748282503231,0.494750698452195,0.699546051689889,0.000121595482308093
"25","IPFINAL",0.687,-0.102057919146249,0.112560691120267,0.69575668364224,0.0408900816129908
"26","IPFPNSS",0.988,0.185244915222908,0.0468301713111519,0.671330065603768,-0.114297204815252
"27","IPMANSICS",1,0.404748132465019,0.434770076470126,0.865910589151527,-0.174503317337808
"28","IPMAT",1,0.422122189095236,0.828632375793492,0.991745871491732,-0.0688538258751176
"29","M2REAL",0.003,0.437109427123525,1.01601898819217,0.813973744062126,0.000264947642744147
