"","RS_mean","MEAN_mean","actual"
"1",1.16564492589027,1.008157559749,0.902328915339834
"2",1.15005442927382,0.927982664313265,1.7782110323036
"3",1.58307070024525,1.10253982807318,0.996212871832136
"4",1.03023030126672,0.828605456796536,1.23023057830429
"5",0.602568671494782,0.590185922360068,-0.0687000296120788
"6",0.451390633657291,0.658311436688388,-0.274773527348593
"7",-0.504150524168242,0.57020247785929,-1.22875848067017
"8",-1.81089452416549,0.592443187201549,-1.25957893700466
"9",-1.3451555939843,0.550718961825707,-1.37125928289464
"10",-1.78308061452244,0.535834582564049,-1.09500530203634
"11",0.186677622085167,0.8709313189448,0.721200805019095
"12",0.768590461924299,0.656066012727077,1.54528622300203
"13",0.309214658544913,0.83449852288609,0.619079875184614
"14",-0.407871607214574,0.591798909825867,-0.0541879804216938
"15",0.959031508160742,0.838311913815268,0.627088362149864
"16",-0.29158718332516,0.427459985889693,-0.745204890194484
"17",0.933362463559186,0.898351538806975,0.667549657159427
"19",1.88558282605471,0.860947513897681,0.7100676674473
"20",2.58199688326751,1.05781745882914,0.569622098831712
"21",1.35796001995053,0.878880017468774,0.562100024593204
"22",1.34448437194262,0.869725851960245,1.42281219797413
"23",1.03055545453163,0.883880744019865,1.393902125706
"24",0.663954873914573,0.777498983114542,0.562232980873278
"25",0.538995973162875,0.841890778489968,-0.424635466148948
"26",2.64385642279895,0.921270746480914,0.912835702018566
"27",0.765462872328341,0.855150284639354,0.94959149067364
"28",0.907158921558387,0.799137363958377,0.59137321972127
"29",0.474260220581557,0.668809993780964,0.396316563421273
"30",0.184361114794194,0.733319846954632,0.244351143883925
"31",0.709943114798537,0.691251643402482,1.01725696598787
"32",0.595749865438742,0.675727157677802,1.15722882271254
"33",0.869847599140963,0.648277540892604,0.0913224035111959
"34",-0.120165822040722,0.620936923519388,0.329463537795394
"35",-0.211798047720715,0.462294290935218,-0.248907599423398
"36",-0.620585263798473,0.488364378305042,-1.5109257219877
"37",-1.02192046027733,0.255507755581538,-3.30351238206196
"38",-0.991116917198037,-0.00495193083644256,-4.2771966743001
"39",-4.77384666231388,-0.0963905489977618,-5.641000219838
"40",-3.37074331318156,-0.103592378938304,-2.76926942360184
"41",1.80282222293465,0.428539870235631,1.68283291948665
"42",0.545757530899306,0.410261995385566,1.56072215310579
"43",1.52595220458424,0.523820518300745,1.92220200181983
"44",2.95008112193063,0.710296428170086,1.94743890190827
"45",1.05795541239104,0.498609180665993,1.32691004662029
"46",0.499241565995872,0.504800093608632,0.418290260167464
"47",1.20696794445588,0.729888997097256,0.537252096455809
"48",0.347042351739208,0.433389968752321,0.398378237826336
"49",1.37359988633459,0.610597772455889,1.11514694189896
"50",0.698305570635401,0.649645795369552,1.02959234762443
"51",1.16573543709329,0.783964290694589,0.987174658552536
"52",1.26962641503901,0.620578103363646,0.620173458476891
"53",-0.527021646516322,0.538267470823621,-0.00718716823516763
"54",0.706872214501463,0.589296543887876,0.500262863902212
"55",1.14775476563692,0.72235773775131,0.761473701418125
"56",-0.509796318234479,0.583295105373187,0.453248943179596
"57",0.541993787610827,0.655574130150056,0.40527595608284
"58",1.40783454896668,0.796381983196865,0.679100591335269
"59",0.495988007375191,0.572702553212553,0.680511217201407
"60",0.600023741345599,0.721088546119416,1.37641976141263
"61",0.462836821897207,0.695312407983731,0.562737612826347
"62",1.47197559545933,0.843378943327305,0.585174793607934
"63",-0.248142182409248,0.61324299743477,-1.11489071130743
"64",-0.221457364628781,0.575239214098971,-1.39017944298925
"65",0.391633208095177,0.67199012042304,0.0617949498746606
"66",-0.856351749469784,0.581872429222713,-1.35438681358768
"67",-0.0284759547257516,0.67901642450166,-0.674683685497324
"68",0.321008757747182,0.630844616936378,-0.358046536944345
"69",-0.0378220375561403,0.598506830437812,0.263686946633079
"70",-0.331022948480135,0.630510091157621,-0.0453681452833754
"71",0.171113608290898,0.671162963105588,0.0648410533024002
"72",0.865784995940899,0.689228470347811,1.41950390262324
"73",-0.243152498253821,0.540701207580145,-0.34601557968591
"74",1.34029384253351,0.768636914086287,1.42212711989205
"75",1.01788080184958,0.84965302692695,0.555007363552051
"76",0.805604776151129,0.692648967954014,1.16243205067001
"77",0.75481955933757,0.742878264074168,0.82757857287119
"78",0.572732069030025,0.651951728832301,0.150520755589145
"79",0.103189326049026,0.545476463559881,-0.950807628769623
"80",-0.0438403820510938,0.546550970505413,-0.578018969584593
"81",0.461011814057208,0.585984092896831,0.00400345273385838
"82",0.0238274513047256,0.650081078148004,-0.510273327234001
"83",-0.111986090632427,0.6398119608656,-1.65673632463827
"84",-13.6767591230137,-3.68200164873865,-12.7234169951599
"85",4.57338866903566,1.56041525206711,9.3221123885862
"86",2.18947722830985,0.925437289366277,1.69368317780274
"87",-0.748113098545534,0.603724607192295,0.284898819778334
"88",0.579984058444111,0.793286507960603,1.59079837340841
"89",1.00701392270097,1.10072246896059,0.65175517588103
"90",2.4405113110268,1.00299542134655,1.24160993047224
"91",1.65666546098144,0.91827089488909,0.963055941651936
"92",0.996155348852073,0.718445114158988,0.967214594666732
"93",-0.0351617182882605,0.818784482992386,0.344228057405016
"94",-0.472985754920417,0.49501750524413,-0.444450470745594
"95",0.122849707460736,0.59845303819231,-0.00466961500968921
"96",0.148081028518576,0.644664550144993,0.0725769890083772
"97",1.1024053738873,0.548948173713043,0.288250277070268
"98",-0.836710673702733,0.403379299284253,-0.445818812797782
"99",-0.548381663860341,0.399636100108917,-0.44382299271849
"100",0.731072046121922,0.541732551511544,0.606888700231201
"101",-0.132342547763297,0.485973470360737,-0.147671715762565
"102",-0.874395436230848,0.442943588104125,-0.300356143524472
"103",0.451295134461321,0.676453814609013,1.1309250031005
