"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",150,2,1.13681922924335,1.10555516855025,0.972498652478009,1.18726995281967,1.19594975277097
"toeplitz",150,3,1.13681922924335,1.07759918260742,0.947907244078422,1.11430283001032,1.13071571837194
"toeplitz",150,4,1.13681922924335,1.05858205749124,0.931178880740617,1.06012975943942,1.08372571486719
"toeplitz",150,5,1.13681922924335,1.04575986790515,0.919899875903036,1.01931731657316,1.04979356875363
"toeplitz",150,6,1.13681922924335,1.03649124561889,0.911746757053681,0.98777818759683,1.02497241623224
"toeplitz",150,7,1.13681922924335,1.02977110087743,0.905835399672843,0.962564061245257,1.00638792675425
"toeplitz",150,8,1.13681922924335,1.02610013687702,0.902606245990379,0.942198358197403,0.992626875503177
"toeplitz",150,9,1.13681922924335,1.02232884918504,0.899288842840461,0.924766589070961,0.981768638255339
"toeplitz",150,10,1.13681922924335,1.02356878792681,0.900379551644355,0.909954704008815,0.973544488591658
"toeplitz",150,11,1.13681922924335,1.02089689492744,0.898029228100694,0.896755926007594,0.966931449861859
"toeplitz",150,12,1.13681922924335,1.02129214164407,0.898376905819781,0.884741893480363,0.961500982987192
"toeplitz",150,13,1.13681922924335,1.02266248259426,0.89958232257817,0.873674123641984,0.957021098492984
"toeplitz",150,14,1.13681922924335,1.02434673241547,0.901063868436901,0.863693126626518,0.953668984380845
"toeplitz",150,15,1.13681922924335,1.02385177425323,0.900628479810891,0.853908790502682,0.950482039954454
"toeplitz",150,16,1.13681922924335,1.02786904093614,0.904162257723485,0.844835448776696,0.948040159157234
"toeplitz",150,17,1.13681922924335,1.02968085713267,0.90575601700369,0.835859840015336,0.945668691553807
"toeplitz",150,18,1.13681922924335,1.03276057992975,0.908465086940108,0.827388379974143,0.943834228621998
"toeplitz",150,19,1.13681922924335,1.03566617912665,0.911020989516485,0.819192268455968,0.94228452001184
"toeplitz",150,20,1.13681922924335,1.03910957250949,0.914049961312764,0.811245151749047,0.940998443661032
"toeplitz",150,21,1.13681922924335,1.04075507900039,0.915497426704418,0.803412292119078,0.939822635164554
"toeplitz",150,22,1.13681922924335,1.04564880045759,0.91980217571931,0.795865963217924,0.938967224013559
"toeplitz",150,23,1.13681922924335,1.04957967854443,0.923259962134007,0.788397926720717,0.93818717495453
"toeplitz",150,24,1.13681922924335,1.05339557351443,0.926616603956947,0.781098962881433,0.937599704408646
"toeplitz",150,25,1.13681922924335,1.05784617123525,0.930531560360155,0.773941927334849,0.937170367440398
"toeplitz",150,26,1.13681922924335,1.06212100235499,0.934291904141977,0.766949057536401,0.936935496898588
"toeplitz",150,27,1.13681922924335,1.065997176158,0.93770157007945,0.759972808025004,0.936717622229624
"toeplitz",150,28,1.13681922924335,1.07206793666473,0.943041698351885,0.753275752296743,0.936841599388681
"toeplitz",150,29,1.13681922924335,1.07689785332031,0.947290321643377,0.74669763940131,0.937119091431985
"toeplitz",150,30,1.13681922924335,1.08286335778318,0.95253786171783,0.740254464221444,0.93757098621624
"toeplitz",150,31,1.13681922924335,1.08833817872735,0.957353773345066,0.733994341498782,0.938265190813534
"toeplitz",150,32,1.13681922924335,1.09411598125544,0.962436201913704,0.727786762273955,0.93904238094939
"toeplitz",150,33,1.13681922924335,1.10110872541778,0.96858735064735,0.721937797217895,0.940300091416046
"toeplitz",150,34,1.13681922924335,1.10783748910198,0.974506289658155,0.716127797677907,0.941631381004513
"toeplitz",150,35,1.13681922924335,1.11551322674462,0.98125823178333,0.710547413414674,0.943296927242999
"toeplitz",150,36,1.13681922924335,1.12273018673237,0.987606611369193,0.705185253115814,0.945285596991418
"toeplitz",150,37,1.13681922924335,1.12998736767075,0.993990371206908,0.69992675364715,0.94745364670829
"toeplitz",150,38,1.13681922924335,1.13928437079346,1.00216845518328,0.695000721708339,0.950119349578318
"toeplitz",150,39,1.13681922924335,1.14742973184568,1.00933350028693,0.690320229887388,0.953180028981002
"toeplitz",150,40,1.13681922924335,1.15818385281932,1.01879333409076,0.685772468328242,0.956486585127357
"toeplitz",150,41,1.13681922924335,1.16597758063711,1.0256490659585,0.681607183976116,0.960400109511127
"toeplitz",150,42,1.13681922924335,1.17781612340271,1.03606280849651,0.677665458043973,0.964714679917853
"toeplitz",150,43,1.13681922924335,1.18764056104939,1.04470484884379,0.674090725980232,0.969645536118136
"toeplitz",150,44,1.13681922924335,1.19995543547556,1.05553759525534,0.670852589553216,0.975173244242693
"toeplitz",150,45,1.13681922924335,1.21307852665969,1.06708128738031,0.667951514450944,0.981314409081379
"toeplitz",150,46,1.13681922924335,1.22632982364429,1.07873775539539,0.665518957969799,0.988284464352553
"toeplitz",150,47,1.13681922924335,1.24163356641903,1.09219965187028,0.663503454393091,0.996034481664533
"toeplitz",150,48,1.13681922924335,1.25605499883001,1.10488542638922,0.661967750661454,1.00468503811272
"toeplitz",150,49,1.13681922924335,1.27370358405108,1.12040995726192,0.660983867821042,1.0143775995942
"toeplitz",150,50,1.13681922924335,1.29165784395344,1.13620337405196,0.660611680267438,1.02524047665055
