"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",300,2,1.11587915272151,1.08469713833948,0.972056100962201,1.21739261863261,1.22163601933365
"toeplitz",300,3,1.11587915272151,1.05864013403205,0.948705002195034,1.15215345173738,1.16021349132979
"toeplitz",300,4,1.11587915272151,1.03792432877806,0.930140442400657,1.1029630357216,1.11457747698052
"toeplitz",300,5,1.11587915272151,1.02455753319387,0.918161729874675,1.06705467481258,1.08208915859923
"toeplitz",300,6,1.11587915272151,1.0139555004393,0.908660671692246,1.03830946242947,1.05666109604682
"toeplitz",300,7,1.11587915272151,1.00760910831,0.902973324532993,1.01653787360831,1.03817440852293
"toeplitz",300,8,1.11587915272151,1.0031985752196,0.899020805947403,0.999088369527666,1.02398611961693
"toeplitz",300,9,1.11587915272151,0.997757709458488,0.894144950217112,0.985043889024629,1.01319860371243
"toeplitz",300,10,1.11587915272151,0.995365491261105,0.892001153380736,0.973521126097697,1.00493692428314
"toeplitz",300,11,1.11587915272151,0.99378962754509,0.890588936195594,0.96361268850968,0.998288201487289
"toeplitz",300,12,1.11587915272151,0.99353523763069,0.890360963557357,0.955257506974284,0.993206360100522
"toeplitz",300,13,1.11587915272151,0.9918714000614,0.888869908217509,0.947792300767866,0.989016445932756
"toeplitz",300,14,1.11587915272151,0.992613661420288,0.889535088991858,0.941228723056294,0.98574032384595
"toeplitz",300,15,1.11587915272151,0.992359953612474,0.889307727626432,0.935126351079579,0.982925001331196
"toeplitz",300,16,1.11587915272151,0.992386788753231,0.889331776055593,0.929688757439827,0.98079043235366
"toeplitz",300,17,1.11587915272151,0.992437675435957,0.889377378379646,0.924759228764066,0.979178006721917
"toeplitz",300,18,1.11587915272151,0.994021934854855,0.890797119410773,0.919981770844204,0.977715473210206
"toeplitz",300,19,1.11587915272151,0.994901633998559,0.891585465659162,0.915622446455119,0.976688079600558
"toeplitz",300,20,1.11587915272151,0.996112768800873,0.892670829427596,0.911311466299759,0.975704736632293
"toeplitz",300,21,1.11587915272151,0.996965240234546,0.893434775444146,0.907322097792124,0.975059662184381
"toeplitz",300,22,1.11587915272151,0.998211409936478,0.89455153589163,0.903505966802248,0.974596670552614
"toeplitz",300,23,1.11587915272151,1.00009175727194,0.896236617408638,0.899927784301498,0.974387839376223
"toeplitz",300,24,1.11587915272151,1.00186895770975,0.897829263380628,0.896378154309672,0.97420848624491
"toeplitz",300,25,1.11587915272151,1.00293885037265,0.898788052385946,0.892993005145163,0.974207133662075
"toeplitz",300,26,1.11587915272151,1.00550914556937,0.901091433706811,0.889723076670151,0.974332032217038
"toeplitz",300,27,1.11587915272151,1.00704392484126,0.902466832887047,0.88659978718884,0.974619022930948
"toeplitz",300,28,1.11587915272151,1.00908748616402,0.904298179335065,0.883564605334916,0.975005330794985
"toeplitz",300,29,1.11587915272151,1.01135899199711,0.906333799256406,0.880659553948651,0.975538944059681
"toeplitz",300,30,1.11587915272151,1.01300677487343,0.907810467112695,0.877800875642138,0.976128266352999
"toeplitz",300,31,1.11587915272151,1.0148620253815,0.909473057997683,0.875077096838349,0.976872657181899
"toeplitz",300,32,1.11587915272151,1.01741364193289,0.911759700368566,0.872410145916423,0.977686592468676
"toeplitz",300,33,1.11587915272151,1.01968197384828,0.913792475969633,0.869899400283184,0.978682543973739
"toeplitz",300,34,1.11587915272151,1.02262395206064,0.916428942656171,0.867436916370106,0.979740971428317
"toeplitz",300,35,1.11587915272151,1.02451932354765,0.918127488132526,0.865094755699446,0.980944158801442
"toeplitz",300,36,1.11587915272151,1.02816445357726,0.921394087406043,0.862925210473025,0.982353222104407
"toeplitz",300,37,1.11587915272151,1.03007823120873,0.923109127629532,0.860761066842326,0.983779705043498
"toeplitz",300,38,1.11587915272151,1.03279980017954,0.925548073606942,0.858744748019786,0.985387238898614
"toeplitz",300,39,1.11587915272151,1.03643743951795,0.92880796006466,0.85685683782807,0.987155648542139
"toeplitz",300,40,1.11587915272151,1.04007744371781,0.932069965803355,0.855091670682474,0.98908018749813
"toeplitz",300,41,1.11587915272151,1.04336042246192,0.935012021612979,0.853430487432871,0.991140922475978
"toeplitz",300,42,1.11587915272151,1.04695204453836,0.938230669499431,0.851922465295892,0.9933970575481
"toeplitz",300,43,1.11587915272151,1.05102120129931,0.941877262189176,0.850522375469608,0.995798016581199
"toeplitz",300,44,1.11587915272151,1.05415919586091,0.944689389787354,0.849289723539731,0.998415383419362
"toeplitz",300,45,1.11587915272151,1.05870460008053,0.948762773727299,0.848197791354225,1.00122036046366
"toeplitz",300,46,1.11587915272151,1.06336335407513,0.952937736565563,0.847282120455029,1.00425734915849
"toeplitz",300,47,1.11587915272151,1.06756336955349,0.956701598869214,0.846539206775782,1.00752510495891
"toeplitz",300,48,1.11587915272151,1.07276668738729,0.96136457498191,0.845981257263884,1.01104108438513
"toeplitz",300,49,1.11587915272151,1.0775967956723,0.965693097719544,0.845629563864038,1.01483395541857
"toeplitz",300,50,1.11587915272151,1.08306622195702,0.970594548088421,0.845494396037276,1.01891956999964
