"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",150,2,1.08505580573502,1.07701974804679,0.992593876143739,1.14913579676796,1.1575369489002
"factor",150,3,1.08505580573502,1.06824892029869,0.984510579688624,1.10855321956906,1.12488089349508
"factor",150,4,1.08505580573502,1.06034802968574,0.977229027374732,1.07080652949469,1.09463896304658
"factor",150,5,1.08505580573502,1.05457917506972,0.971912384133409,1.03691929190812,1.06791962936671
"factor",150,6,1.08505580573502,1.04960687268459,0.967329852655445,1.00624080957841,1.04412723743911
"factor",150,7,1.08505580573502,1.0447913466604,0.962891808087844,0.979273448071858,1.02385410051641
"factor",150,8,1.08505580573502,1.0432179278623,0.961441727096812,0.95494037173028,1.00604550044865
"factor",150,9,1.08505580573502,1.03852742359499,0.95711890402862,0.932951641389949,0.99045213744034
"factor",150,10,1.08505580573502,1.03743839182235,0.95611523973146,0.914027954941893,0.977896068326414
"factor",150,11,1.08505580573502,1.03649096004622,0.955242075631403,0.896437212239527,0.966580255520867
"factor",150,12,1.08505580573502,1.03595418865561,0.954747380899778,0.880577568044554,0.956967778430855
"factor",150,13,1.08505580573502,1.03567203747124,0.954487347099785,0.866152892430804,0.94877332218241
"factor",150,14,1.08505580573502,1.03635542786366,0.955117167601936,0.852860580079613,0.941699339668865
"factor",150,15,1.08505580573502,1.03737454910706,0.95605640154549,0.840335539523044,0.935364425381664
"factor",150,16,1.08505580573502,1.03897632041033,0.957532612533721,0.82897843596941,0.930236492661963
"factor",150,17,1.08505580573502,1.04153112958359,0.95988715426305,0.818079832944027,0.925542926007752
"factor",150,18,1.08505580573502,1.0422846653117,0.960581621519143,0.807824527442189,0.92150740384337
"factor",150,19,1.08505580573502,1.04614980066476,0.964143775034776,0.798035881329623,0.917939615299098
"factor",150,20,1.08505580573502,1.04920126061435,0.966956035872849,0.788981272964433,0.915164761057418
"factor",150,21,1.08505580573502,1.0522045358137,0.969723889086921,0.780128646869663,0.912576924675936
"factor",150,22,1.08505580573502,1.05480655767146,0.972121942573207,0.771787732635649,0.910549683507484
"factor",150,23,1.08505580573502,1.05806862675588,0.975128303229663,0.763631630957616,0.908707033436225
"factor",150,24,1.08505580573502,1.0611723482042,0.977988728870365,0.755892190331384,0.907332866543573
"factor",150,25,1.08505580573502,1.06591564147894,0.98236020289932,0.748417248444437,0.90625426548025
"factor",150,26,1.08505580573502,1.07038682564524,0.986480898021798,0.741314799717161,0.905612090468212
"factor",150,27,1.08505580573502,1.07369530423423,0.989530030215272,0.734167777252404,0.904902348221248
"factor",150,28,1.08505580573502,1.07919758707367,0.994600997819303,0.727474299944389,0.904745156071813
"factor",150,29,1.08505580573502,1.08406651675632,0.999088259817174,0.720937951618408,0.904782482525019
"factor",150,30,1.08505580573502,1.08912609255808,1.00375122348689,0.714657273965048,0.905143929715518
"factor",150,31,1.08505580573502,1.09335744538944,1.00765088727284,0.708611273020677,0.905811855324063
"factor",150,32,1.08505580573502,1.10197074683709,1.01558900566466,0.702669233776784,0.906628400241204
"factor",150,33,1.08505580573502,1.10846044538595,1.02156998702485,0.697091958521767,0.907934209067482
"factor",150,34,1.08505580573502,1.11384721018411,1.02653449186384,0.691698787696081,0.909507131695748
"factor",150,35,1.08505580573502,1.12158709375862,1.03366765822598,0.686492098902073,0.911358924085658
"factor",150,36,1.08505580573502,1.12786886645164,1.03945701270878,0.681489701194128,0.91351988177067
"factor",150,37,1.08505580573502,1.13623810401641,1.04717019899886,0.676754585610189,0.916086745216003
"factor",150,38,1.08505580573502,1.14441542325242,1.05470651113396,0.672225140174534,0.918982989904507
"factor",150,39,1.08505580573502,1.15205402381472,1.06174633389876,0.668088075916739,0.922482228558907
"factor",150,40,1.08505580573502,1.16360897465023,1.07239551044289,0.664030284341625,0.926162515893741
"factor",150,41,1.08505580573502,1.17249438450146,1.08058440709159,0.660292442892253,0.930370522420183
"factor",150,42,1.08505580573502,1.18246397956037,1.08977250138703,0.656890354928008,0.935142176645778
"factor",150,43,1.08505580573502,1.19361803525191,1.10005220832246,0.653744503991629,0.940382411151934
"factor",150,44,1.08505580573502,1.20683096126183,1.11222939399354,0.650914915642411,0.946195576129244
"factor",150,45,1.08505580573502,1.21827620720786,1.1227774652407,0.64842626520495,0.952634157027714
"factor",150,46,1.08505580573502,1.2320626896182,1.13548324713456,0.646365562189289,0.959847870145146
"factor",150,47,1.08505580573502,1.24714564522591,1.14938387374564,0.644640068885749,0.967723347505026
"factor",150,48,1.08505580573502,1.26171327533147,1.16280957040434,0.643345239875277,0.976427767066728
"factor",150,49,1.08505580573502,1.27859995503771,1.17837253003921,0.642511801897145,0.986036396780797
"factor",150,50,1.08505580573502,1.29648444303881,1.19485508135738,0.642195170100356,0.996666101181578
