"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",200,2,1.08392568577824,1.07309542133525,0.990008296154348,1.17599651785035,1.18229069739777
"factor",200,3,1.08392568577824,1.06352727158717,0.981180984583433,1.14038911207458,1.15266195752935
"factor",200,4,1.08392568577824,1.05720405123888,0.975347355552176,1.1091329347222,1.12713424448621
"factor",200,5,1.08392568577824,1.0499010010174,0.968609762452113,1.08131656653954,1.10484352759366
"factor",200,6,1.08392568577824,1.04330295258525,0.962522584595985,1.05628394277308,1.08516889886045
"factor",200,7,1.08392568577824,1.03927976372631,0.958810901302818,1.03368435626818,1.06779074027533
"factor",200,8,1.08392568577824,1.03399816597136,0.953938244602963,1.01300758011272,1.05221810399234
"factor",200,9,1.08392568577824,1.0312268464283,0.951381501479871,0.994412374268108,1.03864616235368
"factor",200,10,1.08392568577824,1.0282598310413,0.948644214758159,0.977564325072348,1.02675747532757
"factor",200,11,1.08392568577824,1.02600072046207,0.946560021525299,0.962227035788157,1.0163311453908
"factor",200,12,1.08392568577824,1.02326682071905,0.944037800879642,0.948181443942364,1.00715906178933
"factor",200,13,1.08392568577824,1.02426315592848,0.944956992317311,0.935254735601348,0.999077523757513
"factor",200,14,1.08392568577824,1.02255960164006,0.943385340025304,0.923287854533697,0.991935052175743
"factor",200,15,1.08392568577824,1.02305293832169,0.943840478867471,0.912201644888428,0.985661772144912
"factor",200,16,1.08392568577824,1.02169273597721,0.94258559362735,0.901983938633527,0.98025996447668
"factor",200,17,1.08392568577824,1.0230461576424,0.943834223199414,0.892299591754383,0.975378410848539
"factor",200,18,1.08392568577824,1.02305194811061,0.943839565325994,0.883291010409759,0.97118242486469
"factor",200,19,1.08392568577824,1.02354455582024,0.944294031638663,0.874767698853045,0.967474283955685
"factor",200,20,1.08392568577824,1.02503878646341,0.945672567697712,0.866758023327077,0.964292650443601
"factor",200,21,1.08392568577824,1.02644476538688,0.946969685149509,0.859083124279714,0.961448473826895
"factor",200,22,1.08392568577824,1.02784189127376,0.948258635033446,0.851911209562391,0.959136493617986
"factor",200,23,1.08392568577824,1.03017546911593,0.950411529713201,0.84506594674294,0.957167011724951
"factor",200,24,1.08392568577824,1.0314740495964,0.951609564317886,0.838486449491935,0.955475818918346
"factor",200,25,1.08392568577824,1.03473974824397,0.954622407993817,0.832180850540407,0.954078447712014
"factor",200,26,1.08392568577824,1.03629607442284,0.956058231684769,0.826306215788534,0.953160762702738
"factor",200,27,1.08392568577824,1.03960513290206,0.959111077947785,0.820525697082754,0.952341084551168
"factor",200,28,1.08392568577824,1.04108490916378,0.960476278792393,0.814888150357068,0.951678651218384
"factor",200,29,1.08392568577824,1.04413294978256,0.963288317162527,0.809712436812685,0.951549801947165
"factor",200,30,1.08392568577824,1.04939108803154,0.968139330767954,0.804617638143617,0.951515441811886
"factor",200,31,1.08392568577824,1.05253931694852,0.971043800104081,0.799836882673064,0.95185450010522
"factor",200,32,1.08392568577824,1.05666342400798,0.974848587751029,0.79524118725961,0.952419946444001
"factor",200,33,1.08392568577824,1.05808962246267,0.97616435918573,0.790749724410994,0.953117434513525
"factor",200,34,1.08392568577824,1.06449381072892,0.982072686989265,0.786515882723323,0.95413728246328
"factor",200,35,1.08392568577824,1.06871384996832,0.98596597902466,0.782513727279431,0.955452525535771
"factor",200,36,1.08392568577824,1.07273509952589,0.989675873171775,0.778643401005948,0.956947441886004
"factor",200,37,1.08392568577824,1.0783216438139,0.994829865148625,0.774983525989606,0.958722890601981
"factor",200,38,1.08392568577824,1.0826646547157,0.998836607454657,0.771572339837144,0.96083118513397
"factor",200,39,1.08392568577824,1.08929668217686,1.00495513342759,0.768249689681385,0.963078822545796
"factor",200,40,1.08392568577824,1.09578658344478,1.010942537687,0.765338936184012,0.965876851593679
"factor",200,41,1.08392568577824,1.10113821700834,1.01587980749597,0.762512489807735,0.968819286171732
"factor",200,42,1.08392568577824,1.10859793274304,1.02276193588594,0.759933717177801,0.972119215842013
"factor",200,43,1.08392568577824,1.11399339074552,1.02773963691588,0.757587680893465,0.975764571421241
"factor",200,44,1.08392568577824,1.12131091945418,1.03449058746966,0.755490796663629,0.979783180173688
"factor",200,45,1.08392568577824,1.12907801623622,1.04165629715248,0.753677451495072,0.984228139392832
"factor",200,46,1.08392568577824,1.13697921018485,1.04894572118984,0.752118859492093,0.989070936476459
"factor",200,47,1.08392568577824,1.14527896973763,1.0566028508821,0.750894477822816,0.99442455440241
"factor",200,48,1.08392568577824,1.15443293389851,1.06504804623174,0.749955633817161,1.00023548578567
"factor",200,49,1.08392568577824,1.16353940925082,1.07344942971383,0.749360878462201,1.00659203429149
"factor",200,50,1.08392568577824,1.17380334584792,1.08291865507842,0.749134478797571,1.01353895404655
