"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"factor",100,2,1.09525255913147,1.08493246071645,0.990577425883209,1.12485770984529,1.13783603578021
"factor",100,3,1.09525255913147,1.07523137658091,0.981720031253392,1.07454343659682,1.09962662264706
"factor",100,4,1.09525255913147,1.06577874646779,0.973089482952631,1.02881745729778,1.06526421591524
"factor",100,5,1.09525255913147,1.05823997233376,0.966206345295315,0.987923345321499,1.03514273701777
"factor",100,6,1.09525255913147,1.05077786833489,0.959393209880421,0.952343623180503,1.00992904342762
"factor",100,7,1.09525255913147,1.04580450331401,0.954852371350156,0.920900327766354,0.988537966174807
"factor",100,8,1.09525255913147,1.04413122080208,0.95332461184119,0.8934419609741,0.970949678754272
"factor",100,9,1.09525255913147,1.03972131451712,0.949298228841034,0.868783270840331,0.95600090034971
"factor",100,10,1.09525255913147,1.0373804091997,0.94716090873354,0.846206589669492,0.942992322011086
"factor",100,11,1.09525255913147,1.03659180375154,0.946440887180896,0.826161660292887,0.932506597847369
"factor",100,12,1.09525255913147,1.03589963385063,0.945808914312959,0.807517911816614,0.923350529332908
"factor",100,13,1.09525255913147,1.03734416118368,0.947127813155983,0.790266419594967,0.91556436750988
"factor",100,14,1.09525255913147,1.03961114401616,0.949197639712037,0.773969108501977,0.908688094303283
"factor",100,15,1.09525255913147,1.04068840603052,0.950181213779382,0.758223751866692,0.902283571464506
"factor",100,16,1.09525255913147,1.04212223204233,0.951490341979867,0.743446857410884,0.896876448306245
"factor",100,17,1.09525255913147,1.0437746744892,0.952999073854623,0.729458489758462,0.892273682302975
"factor",100,18,1.09525255913147,1.04777470422576,0.956651226687509,0.715697770707158,0.887824971103892
"factor",100,19,1.09525255913147,1.0518813004239,0.960400678048205,0.70243692002659,0.883878745069795
"factor",100,20,1.09525255913147,1.05498567597979,0.963235070472138,0.689690899903403,0.880470234631816
"factor",100,21,1.09525255913147,1.05967619094602,0.967517658015188,0.677306525340241,0.877435298855604
"factor",100,22,1.09525255913147,1.06396179575466,0.97143054986183,0.665343328673224,0.874861569098163
"factor",100,23,1.09525255913147,1.07119125537471,0.97803127364903,0.653444650704215,0.872287505992042
"factor",100,24,1.09525255913147,1.07471975416904,0.981252903915862,0.642079776533677,0.8703646300149
"factor",100,25,1.09525255913147,1.08271589739182,0.988553633922028,0.630907525654391,0.868645104851962
"factor",100,26,1.09525255913147,1.09207120806111,0.997095326512741,0.620114830501132,0.867394476207424
"factor",100,27,1.09525255913147,1.10076742665421,1.00503524732881,0.609348362494311,0.866146534484346
"factor",100,28,1.09525255913147,1.10799053700133,1.01163017403032,0.598935810245693,0.865362120932494
"factor",100,29,1.09525255913147,1.11557408034063,1.01855418737873,0.58864561519328,0.86473878941166
"factor",100,30,1.09525255913147,1.12538296855785,1.02751001052238,0.578867553035869,0.864853129643918
"factor",100,31,1.09525255913147,1.13855194771558,1.03953370227087,0.569329437689017,0.865344074804004
"factor",100,32,1.09525255913147,1.14950969237931,1.04953846744797,0.559570691442589,0.865498261673424
"factor",100,33,1.09525255913147,1.1622164865646,1.06114016979447,0.550652399026525,0.866994013152305
"factor",100,34,1.09525255913147,1.17558437705812,1.07334547384244,0.541828278930644,0.868691161318423
"factor",100,35,1.09525255913147,1.18985644122805,1.08637631686667,0.533238297186677,0.870837525777026
"factor",100,36,1.09525255913147,1.20623764384727,1.10133286956555,0.524987701074583,0.873623883472719
"factor",100,37,1.09525255913147,1.22181486862531,1.11555536523393,0.516985765508125,0.876941715055981
"factor",100,38,1.09525255913147,1.24248008445604,1.13442335660125,0.509552967443336,0.88138660072599
"factor",100,39,1.09525255913147,1.25984250760807,1.15027579447713,0.502230243415406,0.886212706757524
"factor",100,40,1.09525255913147,1.28125573027556,1.16982673958926,0.495239152604874,0.89182591820569
"factor",100,41,1.09525255913147,1.30482782667172,1.19134880424881,0.488859934079977,0.898828236019369
"factor",100,42,1.09525255913147,1.32803936257324,1.21254166584771,0.482830057272147,0.906770461813336
"factor",100,43,1.09525255913147,1.35804643787,1.23993906843452,0.477159893716558,0.915765448298721
"factor",100,44,1.09525255913147,1.38709146124118,1.26645808738501,0.472075687214932,0.926339379783209
"factor",100,45,1.09525255913147,1.42094647188436,1.29736877584761,0.46753190404726,0.938483587110348
"factor",100,46,1.09525255913147,1.45492512441604,1.32839235323932,0.463520489916222,0.952326227852772
"factor",100,47,1.09525255913147,1.49242204790677,1.36262822256289,0.460229357052085,0.968374588505096
"factor",100,48,1.09525255913147,1.53458973954044,1.40112864995938,0.457687528723854,0.98686777633784
"factor",100,49,1.09525255913147,1.58127079193172,1.44374991754017,0.456044819648748,1.00833609150174
"factor",100,50,1.09525255913147,1.63299164288319,1.49097267956,0.455402046478773,1.03325385824021
