"sigma_type","T_len","z","rmsfe_base","rmsfe_rs","rel_rmsfe","Q_rs_bag","L_rs_bag"
"toeplitz",500,2,1.18768065210015,1.15596716870536,0.973297970848718,1.23583730170273,1.23837526575833
"toeplitz",500,3,1.18768065210015,1.12732982875313,0.949185984262431,1.17175304259533,1.17657564343933
"toeplitz",500,4,1.18768065210015,1.10506510324895,0.930439593585099,1.12319175643343,1.13014016442966
"toeplitz",500,5,1.18768065210015,1.0888676903252,0.916801741612763,1.08754143078983,1.09653050112232
"toeplitz",500,6,1.18768065210015,1.07684688500822,0.906680497913347,1.0600809502558,1.07105612396885
"toeplitz",500,7,1.18768065210015,1.06711503327204,0.898486500883117,1.03949076424899,1.05243201439909
"toeplitz",500,8,1.18768065210015,1.05938833467252,0.89198079702589,1.02283221832256,1.03771930669886
"toeplitz",500,9,1.18768065210015,1.05471911956717,0.888049424483031,1.00967125778609,1.02650111382282
"toeplitz",500,10,1.18768065210015,1.05016661690959,0.884216321157206,0.999147240466613,1.01792263067346
"toeplitz",500,11,1.18768065210015,1.04701050130799,0.881558943859679,0.990219004367882,1.01093739376147
"toeplitz",500,12,1.18768065210015,1.04441716593342,0.879375414667735,0.982749043852557,1.00541477358125
"toeplitz",500,13,1.18768065210015,1.04307263909301,0.878243353757228,0.976361709814432,1.0009788508879
"toeplitz",500,14,1.18768065210015,1.04170834301396,0.877094647599022,0.970833336828883,0.997406732099736
"toeplitz",500,15,1.18768065210015,1.04018547135514,0.875812424422169,0.965852950944837,0.994383720773736
"toeplitz",500,16,1.18768065210015,1.0385009290896,0.874394078284629,0.961496289670971,0.991991436338302
"toeplitz",500,17,1.18768065210015,1.03900271338534,0.874816569208309,0.957526490002062,0.989988970093369
"toeplitz",500,18,1.18768065210015,1.03797652450918,0.87395254159756,0.953791289181801,0.988221093783438
"toeplitz",500,19,1.18768065210015,1.03815803087954,0.874105365818486,0.950313633713866,0.986713106515827
"toeplitz",500,20,1.18768065210015,1.03884155665116,0.874680878916567,0.947207116760516,0.985584826595638
"toeplitz",500,21,1.18768065210015,1.0386629401513,0.874530487900646,0.944170272280854,0.984524387075588
"toeplitz",500,22,1.18768065210015,1.03886715337957,0.874702430777631,0.941400646795501,0.983738669929901
"toeplitz",500,23,1.18768065210015,1.03930787418813,0.875073507638892,0.938720422247831,0.983043195305842
"toeplitz",500,24,1.18768065210015,1.04029283291413,0.875902820404291,0.936145005263595,0.982454725337595
"toeplitz",500,25,1.18768065210015,1.03986729141485,0.875544524174972,0.9337334701209,0.982036056148831
"toeplitz",500,26,1.18768065210015,1.04110358517981,0.876585455306393,0.931431880491161,0.981731479887236
"toeplitz",500,27,1.18768065210015,1.04088462359705,0.876401094651559,0.929251950840096,0.98155406319269
"toeplitz",500,28,1.18768065210015,1.0417810753502,0.877155886566005,0.927100234563026,0.981405773647062
"toeplitz",500,29,1.18768065210015,1.04320215148883,0.878352400238361,0.925087849132739,0.981404665558562
"toeplitz",500,30,1.18768065210015,1.04309998270222,0.87826637645206,0.923134853518295,0.981466636810922
"toeplitz",500,31,1.18768065210015,1.04461761508842,0.879544188280951,0.921278311582883,0.981631712981677
"toeplitz",500,32,1.18768065210015,1.04543556725223,0.880232885332946,0.919511102703604,0.981892888139692
"toeplitz",500,33,1.18768065210015,1.04707450143329,0.88161283050437,0.917798079867402,0.982213169542845
"toeplitz",500,34,1.18768065210015,1.04727326839005,0.881780187745061,0.91620068178954,0.982658893847045
"toeplitz",500,35,1.18768065210015,1.04852344463199,0.882832807605228,0.914651122551766,0.983158013868379
"toeplitz",500,36,1.18768065210015,1.0502671882847,0.884300999959487,0.913203532958144,0.983769189557622
"toeplitz",500,37,1.18768065210015,1.05141303254222,0.885265774670176,0.911823959703579,0.984456498375464
"toeplitz",500,38,1.18768065210015,1.0520787104963,0.885826260313269,0.910552929950171,0.98526428820964
"toeplitz",500,39,1.18768065210015,1.05309365673193,0.886680821877298,0.909343991677649,0.986143038618302
"toeplitz",500,40,1.18768065210015,1.05472737697895,0.888056377035268,0.908227022339299,0.987125652739155
"toeplitz",500,41,1.18768065210015,1.05664975440447,0.88967497494888,0.907202457435924,0.988213305252571
"toeplitz",500,42,1.18768065210015,1.05789946480948,0.890727202584982,0.906259379216886,0.989394784919405
"toeplitz",500,43,1.18768065210015,1.05956359445796,0.892128361764882,0.905417254606178,0.990692040744333
"toeplitz",500,44,1.18768065210015,1.06162206928866,0.893861550587202,0.904674476703452,0.992104074324298
"toeplitz",500,45,1.18768065210015,1.06284705058143,0.894892956875245,0.904027429603613,0.993627679940948
"toeplitz",500,46,1.18768065210015,1.06464845082155,0.896409694760082,0.903485743432048,0.995274241155465
"toeplitz",500,47,1.18768065210015,1.06686346021732,0.89827468211325,0.903054129768413,0.997049782273115
"toeplitz",500,48,1.18768065210015,1.06871715959548,0.899835454678572,0.902732664617953,0.998955267246077
"toeplitz",500,49,1.18768065210015,1.07099424201585,0.901752706101624,0.902529295023751,1.00100040279356
"toeplitz",500,50,1.18768065210015,1.07318649116837,0.903598529849483,0.902451844318256,1.00319483371105
